signal_id,setup_id,timestamp_ms,symbol,side,score,confidence,reason,breakout_level,entry_low,entry_high,entry_ref,stop,tp1,tp2,price,oi_jump_pct,funding_pct,vol_ratio,retest_bars_waited,config_version,strategy,market_regime,btc_price,btc_24h_change_pct,btc_4h_change_pct,btc_1h_change_pct,btc_24h_range_pct,btc_4h_range_pct,alt_market_breadth_pct,btc_regime,risk_pct_real,sl_distance_pct,tp1_distance_pct,tp2_distance_pct,break_distance_pct,retest_depth_pct,score_oi,score_exhaustion,score_breakout,score_retest,reason_tags,stop_was_forced_min_risk,manual_tradable,manual_trade_note,regime_label,regime_fit_for_strategy,dispatch_action,dispatch_confidence_band,dispatch_reason,status
DOGEUSDT-SHORT-1774347300000-3,DOGEUSDT-SHORT-1774347300000-3,1774347300000,DOGEUSDT,SHORT,86.43790003508254,0.8643790003508254,1h exhaustion 23/35 + 15m breakdown 28/30 -> retest fail retest fail + 15m retest 35/35,0.09437,0.09418125999999999,0.09455874,0.09385,0.0966655,0.0910345,0.088219,0.09404,-2.0004261217409542,0.0062970000000000005,1.7118453974789798,3,phase3-short-exhaustion-v5-scoreparts-manualdiag,short_exhaustion_retest,RANGE,71050.1,0.166,-0.28783864195173303,-0.26306406466265503,3.0201224206581028,0.7418708770290341,0.0,neutral,2.9999999999999987,2.9999999999999987,2.9999999999999987,5.999999999999997,0.5510225707322165,0.0,0.0,23.0,28.437900035082535,35.0,1h_top_tests=2;1h_failed_breakout;1h_no_accept_above_resistance;15m_clean_breakdown;15m_break_dist=0.35%,yes,yes,good_for_manual,unclear_mixed,MEDIUM,not_evaluated,not_evaluated,not_evaluated,EXPIRED
OPNUSDT-SHORT-1774357200000-2,OPNUSDT-SHORT-1774357200000-2,1774357200000,OPNUSDT,SHORT,87.07299452660433,0.8707299452660433,1h exhaustion 25/35 + 15m breakdown 27/30 -> retest fail retest fail + 15m retest 35/35,0.226,0.225548,0.22645200000000001,0.2226,0.229278,0.21592199999999998,0.20924399999999996,0.2242,-0.6808818524656214,0.000194,1.5807329137231814,2,phase3-short-exhaustion-v5-scoreparts-manualdiag,short_exhaustion_retest,BEARISH,70361.6,-1.08,-1.0613585614569754,-0.8035316477827013,2.4375511642714285,1.352442241222493,0.0,bearish,3.000000000000008,3.000000000000008,3.000000000000008,6.000000000000016,1.5044247787610683,0.0,0.0,25.0,27.07299452660434,35.0,1h_top_tests=3;1h_failed_breakout;1h_no_accept_above_resistance;15m_clean_breakdown;15m_break_dist=0.80%,yes,yes,good_for_manual,broad_weakness_sell_pressure,HIGH,not_evaluated,not_evaluated,not_evaluated,WIN_TP1
AVAXUSDT-SHORT-1774359000000-1,AVAXUSDT-SHORT-1774359000000-1,1774359000000,AVAXUSDT,SHORT,97.68888888888881,0.9768888888888881,1h exhaustion 33/35 + 15m breakdown 30/30 -> retest fail retest fail + 15m retest 35/35,9.508,9.488983999999999,9.527016,9.452,9.73556,9.16844,8.88488,9.467,-0.8234579212628369,0.003214,3.424101579935098,1,phase3-short-exhaustion-v5-scoreparts-manualdiag,short_exhaustion_retest,BEARISH,70161.1,-1.804,-1.3269794309048224,0.1552799463370815,2.710618847195957,1.7898698496708836,0.0,bearish,2.9999999999999956,2.9999999999999956,2.9999999999999956,5.999999999999991,0.5889777029869495,0.0,0.0,33.0,29.688888888888812,35.0,1h_top_tests=4;1h_failed_breakout;1h_no_accept_above_resistance;1h_weakening_push;15m_clean_breakdown;15m_break_dist=0.43%,yes,yes,good_for_manual,broad_weakness_sell_pressure,HIGH,not_evaluated,not_evaluated,not_evaluated,EXPIRED
XPLUSDT-SHORT-1774359000000-1,XPLUSDT-SHORT-1774359000000-1,1774359000000,XPLUSDT,SHORT,97.07692307692304,0.9707692307692304,1h exhaustion 35/35 + 15m breakdown 27/30 -> retest fail retest fail + 15m retest 35/35,0.0956,0.0954088,0.0957912,0.0952,0.098056,0.09234400000000001,0.08948800000000001,0.0952,-0.8003895049547263,0.005,2.4064198046042042,1,phase3-short-exhaustion-v5-scoreparts-manualdiag,short_exhaustion_retest,BEARISH,70161.1,-1.804,-1.3579146300993823,0.15542266687598183,2.710618847195957,1.7904311717488206,0.0,bearish,2.9999999999999973,2.9999999999999973,2.9999999999999973,5.999999999999995,0.4184100418410016,0.0,0.0,35.0,27.076923076923034,35.0,1h_top_tests=4;1h_failed_breakout;1h_no_accept_above_resistance;1h_weakening_push;15m_clean_breakdown;15m_break_dist=0.42%,yes,yes,good_for_manual,broad_weakness_sell_pressure,HIGH,not_evaluated,not_evaluated,not_evaluated,LOSS_STOP
AAVEUSDT-SHORT-1774360800000-1,AAVEUSDT-SHORT-1774360800000-1,1774360800000,AAVEUSDT,SHORT,89.22751322751321,0.8922751322751321,1h exhaustion 27/35 + 15m breakdown 27/30 -> retest fail retest fail + 15m retest 35/35,108.85,108.6323,109.06769999999999,108.72,111.9816,105.4584,102.1968,108.5,-1.0023284491208855,0.0067020000000000005,3.2092990268159007,1,phase3-short-exhaustion-v5-scoreparts-manualdiag,short_exhaustion_retest,BEARISH,70044.0,-1.779,-1.5079503461929937,-0.04153167682361999,2.7375649591685227,2.035863171720633,0.0,bearish,3.0000000000000013,3.0000000000000013,3.0000000000000013,6.000000000000003,0.11943040881947217,0.12861736334405197,0.0,27.0,27.22751322751321,35.0,1h_top_tests=6;1h_failed_breakout;1h_no_accept_above_resistance;15m_clean_breakdown;15m_break_dist=0.32%,yes,yes,good_for_manual,broad_weakness_sell_pressure,HIGH,not_evaluated,not_evaluated,not_evaluated,LOSS_STOP
TONUSDT-SHORT-1774380600000-1,TONUSDT-SHORT-1774380600000-1,1774380600000,TONUSDT,SHORT,86.48229920670042,0.8648229920670042,1h exhaustion 27/35 + 15m breakdown 24/30 -> retest fail retest fail + 15m retest 35/35,1.3176,1.3149648,1.3202352000000002,1.3151,1.354553,1.275647,1.236194,1.3147,-0.19383568105676235,0.005,1.1850195249501876,1,phase3-short-exhaustion-v5-scoreparts-manualdiag,short_exhaustion_retest,BEARISH,69361.5,-1.724,0.027255972519049154,0.031582317363344,3.5942129279211086,0.10236226148511783,0.0,bearish,2.9999999999999973,2.9999999999999973,2.9999999999999973,5.999999999999995,0.18973891924712877,0.0,0.0,27.0,24.48229920670041,35.0,1h_top_tests=5;1h_failed_breakout;1h_no_accept_above_resistance;15m_clean_breakdown;15m_break_dist=0.22%,yes,yes,good_for_manual,broad_weakness_sell_pressure,HIGH,not_evaluated,not_evaluated,not_evaluated,EXPIRED
TRXUSDT-SHORT-1774386900000-1,TRXUSDT-SHORT-1774386900000-1,1774386900000,TRXUSDT,SHORT,88.89813191244505,0.8889813191244506,1h exhaustion 27/35 + 15m breakdown 27/30 -> retest fail retest fail + 15m retest 35/35,0.30825,0.3076335,0.30886650000000004,0.3074,0.316622,0.298178,0.288956,0.30751,-0.01759147509688488,-0.002957,2.684930851741665,1,phase3-short-exhaustion-v5-scoreparts-manualdiag,short_exhaustion_retest,RANGE,70239.5,-0.939,1.2805980739112752,0.25547122309345677,3.54928494650446,1.6071342121525538,0.0,neutral,3.0000000000000027,3.0000000000000027,3.0000000000000027,6.000000000000005,0.27575020275750767,0.0,0.0,27.0,26.89813191244506,35.0,1h_top_tests=5;1h_failed_breakout;1h_no_accept_above_resistance;15m_clean_breakdown;15m_break_dist=0.24%,yes,yes,good_for_manual,unclear_mixed,MEDIUM,not_evaluated,not_evaluated,not_evaluated,EXPIRED
TRIAUSDT-SHORT-1774394100000-2,TRIAUSDT-SHORT-1774394100000-2,1774394100000,TRIAUSDT,SHORT,91.16005689496937,0.9116005689496938,1h exhaustion 31/35 + 15m breakdown 25/30 -> retest fail retest fail + 15m retest 35/35,0.03524,0.03516952,0.03531048,0.03493,0.03597790000000001,0.0338821,0.032834199999999994,0.03488,-1.6015347328092944,-0.083148,1.3091148785828008,2,phase3-short-exhaustion-v5-scoreparts-manualdiag,short_exhaustion_retest,RANGE,70501.6,-0.514,-0.003261305741724945,-0.003261305741724945,3.536089961078897,0.04622697159452681,0.0,neutral,3.0000000000000124,3.0000000000000124,3.0000000000000124,6.000000000000025,0.8796821793416509,0.0,0.0,31.0,25.16005689496937,35.0,1h_top_tests=2;1h_failed_breakout;1h_no_accept_above_resistance;1h_weakening_push;15m_clean_breakdown;15m_break_dist=1.02%,yes,yes,good_for_manual,unclear_mixed,MEDIUM,not_evaluated,not_evaluated,not_evaluated,LOSS_STOP
KITEUSDT-SHORT-1774400400000-2,KITEUSDT-SHORT-1774400400000-2,1774400400000,KITEUSDT,SHORT,85.19725158998565,0.8519725158998566,1h exhaustion 23/35 + 15m breakdown 27/30 -> retest fail retest fail + 15m retest 35/35,0.24672,0.24622655999999998,0.24721344,0.24393,0.2512479,0.2366121,0.22929419999999998,0.24541,-0.4262120404731619,0.005,1.478386189055349,2,phase3-short-exhaustion-v5-scoreparts-manualdiag,short_exhaustion_retest,RANGE,70686.4,0.466,0.21297744452591483,-0.14815484370300774,3.526845333755857,0.8566080077425734,0.0,neutral,3.0000000000000067,3.0000000000000067,3.0000000000000067,6.000000000000013,1.1308365758754813,0.174286640726335,0.0,23.0,27.197251589985655,35.0,1h_top_tests=2;1h_failed_breakout;1h_no_accept_above_resistance;15m_clean_breakdown;15m_break_dist=0.53%,yes,yes,good_for_manual,unclear_mixed,MEDIUM,not_evaluated,not_evaluated,not_evaluated,WIN_TP1
WLFIUSDT-SHORT-1774402200000-1,WLFIUSDT-SHORT-1774402200000-1,1774402200000,WLFIUSDT,SHORT,89.66666666666664,0.8966666666666664,1h exhaustion 25/35 + 15m breakdown 30/30 -> retest fail retest fail + 15m retest 35/35,0.1033,0.1030934,0.1035066,0.1031,0.106193,0.100007,0.096914,0.1028,0.1693122518500624,0.005,7.024952690628684,1,phase3-short-exhaustion-v5-scoreparts-manualdiag,short_exhaustion_retest,RANGE,70617.1,0.265,0.12392961818618758,-0.044873455440109,3.5303063988750596,0.8573698544000665,0.0,neutral,2.9999999999999987,2.9999999999999987,2.9999999999999987,5.999999999999997,0.19361084220716915,0.0,0.0,25.0,29.66666666666664,35.0,1h_top_tests=2;1h_failed_breakout;1h_no_accept_above_resistance;15m_clean_breakdown;15m_break_dist=0.48%,yes,yes,good_for_manual,unclear_mixed,MEDIUM,not_evaluated,not_evaluated,not_evaluated,EXPIRED
NIGHTUSDT-SHORT-1774403100000-2,NIGHTUSDT-SHORT-1774403100000-2,1774403100000,NIGHTUSDT,SHORT,96.26850942572341,0.962685094257234,1h exhaustion 33/35 + 15m breakdown 28/30 -> retest fail retest fail + 15m retest 35/35,0.04734,0.04724532,0.04743468,0.04701,0.048420300000000006,0.0455997,0.0441894,0.04719,0.07488898166283149,-0.04059,2.0728124304575597,2,phase3-short-exhaustion-v5-scoreparts-manualdiag,short_exhaustion_retest,RANGE,70500.1,-0.027,-0.03374742463191679,-0.2025675543683754,3.5361651969287986,0.8587221862096567,0.0,neutral,3.0000000000000067,3.0000000000000067,3.0000000000000067,6.000000000000013,0.6970849176172306,0.0,0.0,33.0,28.268509425723405,35.0,1h_top_tests=2;1h_failed_breakout;1h_no_accept_above_resistance;1h_weakening_push;15m_clean_breakdown;15m_break_dist=0.32%,yes,yes,good_for_manual,unclear_mixed,MEDIUM,not_evaluated,not_evaluated,not_evaluated,WIN_TP1
XMRUSDT-SHORT-1774409400000-1,XMRUSDT-SHORT-1774409400000-1,1774409400000,XMRUSDT,SHORT,86.34317818255197,0.8634317818255197,1h exhaustion 23/35 + 15m breakdown 28/30 -> retest fail retest fail + 15m retest 35/35,338.07,337.39386,338.74613999999997,336.94,347.0482,326.8318,316.7236,337.21,-0.30530270536596654,0.01,3.5875938625936725,1,phase3-short-exhaustion-v5-scoreparts-manualdiag,short_exhaustion_retest,RANGE,70711.3,0.285,0.0312635717145187,0.04908805151557179,3.525603404264947,0.10465073524212505,0.0,neutral,3.0000000000000036,3.0000000000000036,3.0000000000000036,6.000000000000007,0.33425030319164534,0.0,0.0,23.0,28.34317818255197,35.0,1h_top_tests=2;1h_failed_breakout;1h_no_accept_above_resistance;15m_clean_breakdown;15m_break_dist=0.25%,yes,yes,good_for_manual,unclear_mixed,MEDIUM,not_evaluated,not_evaluated,not_evaluated,EXPIRED
DASHUSDT-SHORT-1774416600000-1,DASHUSDT-SHORT-1774416600000-1,1774416600000,DASHUSDT,SHORT,92.66532679677124,0.9266532679677124,1h exhaustion 31/35 + 15m breakdown 27/30 -> retest fail retest fail + 15m retest 35/35,34.41,34.341179999999994,34.47882,34.33,35.359899999999996,33.3001,32.2702,34.32,-0.3984194376972784,0.01,1.625906079478763,1,phase3-short-exhaustion-v5-scoreparts-manualdiag,short_exhaustion_retest,BULLISH,71111.7,1.21,0.5983932504636487,0.0500843414682749,3.505752217989445,0.9281094831695782,0.0,bullish,2.999999999999994,2.999999999999994,2.999999999999994,5.999999999999988,0.2324905550711953,0.0,0.0,31.0,26.66532679677124,35.0,1h_top_tests=2;1h_failed_breakout;1h_no_accept_above_resistance;1h_weakening_push;15m_clean_breakdown;15m_break_dist=0.26%,yes,yes,good_for_manual,trend_continuation_friendly,LOW,not_evaluated,not_evaluated,not_evaluated,EXPIRED
OPUSDT-SHORT-1774418400000-2,OPUSDT-SHORT-1774418400000-2,1774418400000,OPUSDT,SHORT,95.49425589172321,0.9549425589172321,1h exhaustion 33/35 + 15m breakdown 27/30 -> retest fail retest fail + 15m retest 35/35,0.1132,0.1129736,0.1134264,0.1131,0.11649300000000001,0.109707,0.10631399999999999,0.1128,-0.05759844059366483,-0.019354,1.3859890650604272,2,phase3-short-exhaustion-v5-scoreparts-manualdiag,short_exhaustion_retest,BULLISH,71149.9,1.013,0.6425300575900413,0.1086098640829108,3.5038699984118042,0.9277024605199351,0.0,bullish,3.000000000000006,3.000000000000006,3.000000000000006,6.000000000000012,0.08833922261483126,0.08833922261484353,0.0,33.0,27.49425589172322,35.0,1h_top_tests=2;1h_failed_breakout;1h_no_accept_above_resistance;1h_weakening_push;15m_clean_breakdown;15m_break_dist=0.35%,yes,yes,good_for_manual,trend_continuation_friendly,LOW,not_evaluated,not_evaluated,not_evaluated,EXPIRED
NEARUSDT-SHORT-1774418400000-3,NEARUSDT-SHORT-1774418400000-3,1774418400000,NEARUSDT,SHORT,98.21052631578951,0.982105263157895,1h exhaustion 35/35 + 15m breakdown 28/30 -> retest fail retest fail + 15m retest 35/35,1.281,1.278438,1.2835619999999999,1.276,1.3142800000000001,1.23772,1.1994399999999998,1.27,-0.3586470204381534,-0.013083,2.522348185525834,3,phase3-short-exhaustion-v5-scoreparts-manualdiag,short_exhaustion_retest,RANGE,70966.9,0.698,0.3883190242370486,0.0014091890398913232,3.51290531219484,0.9300516601422133,0.0,neutral,3.000000000000007,3.000000000000007,3.000000000000007,6.000000000000014,0.3903200624512017,0.0,0.0,35.0,28.2105263157895,35.0,1h_top_tests=3;1h_failed_breakout;1h_no_accept_above_resistance;1h_weakening_push;15m_clean_breakdown;15m_break_dist=0.86%,yes,yes,good_for_manual,unclear_mixed,MEDIUM,not_evaluated,not_evaluated,not_evaluated,EXPIRED
DOTUSDT-SHORT-1774446300000-2,DOTUSDT-SHORT-1774446300000-2,1774446300000,DOTUSDT,SHORT,86.16924327385038,0.8616924327385038,1h exhaustion 23/35 + 15m breakdown 28/30 -> retest fail retest fail + 15m retest 35/35,1.377,1.374246,1.379754,1.369,1.41007,1.32793,1.2868600000000001,1.368,-0.8156334833712142,-0.047624,1.69168549670811,2,phase3-short-exhaustion-v5-scoreparts-manualdiag,short_exhaustion_retest,BULLISH,71441.9,2.007,-0.26196680265120603,-0.1172662292827454,4.360746284743259,1.1863548205634875,0.0,bullish,2.9999999999999956,2.9999999999999956,2.9999999999999956,5.999999999999991,0.5809731299927383,0.0,0.0,23.0,28.16924327385038,35.0,1h_top_tests=2;1h_failed_breakout;1h_no_accept_above_resistance;15m_clean_breakdown;15m_break_dist=0.65%,yes,yes,good_for_manual,trend_continuation_friendly,LOW,not_evaluated,not_evaluated,not_evaluated,EXPIRED
PUMPUSDT-SHORT-1774450800000-2,PUMPUSDT-SHORT-1774450800000-2,1774450800000,PUMPUSDT,SHORT,98.99999999999999,0.9899999999999999,1h exhaustion 35/35 + 15m breakdown 29/30 -> retest fail retest fail + 15m retest 35/35,0.001855,0.00185129,0.0018587100000000002,0.001848,0.0019034400000000002,0.00179256,0.0017371199999999998,0.001848,-1.3905304055536643,0.005,2.3257965438746657,2,phase3-short-exhaustion-v5-scoreparts-manualdiag,short_exhaustion_retest,BULLISH,70757.0,1.106,-1.2492620407730404,-0.633675825379632,4.402956597933765,1.9813384740626963,0.0,bullish,3.000000000000007,3.000000000000007,3.000000000000007,6.000000000000014,0.37735849056604104,0.21563342318058654,0.0,35.0,28.999999999999986,35.0,1h_top_tests=3;1h_failed_breakout;1h_no_accept_above_resistance;1h_weakening_push;15m_clean_breakdown;15m_break_dist=0.38%,yes,yes,good_for_manual,trend_continuation_friendly,LOW,not_evaluated,not_evaluated,not_evaluated,LOSS_STOP
SOLUSDT-SHORT-1774450800000-2,SOLUSDT-SHORT-1774450800000-2,1774450800000,SOLUSDT,SHORT,97.18473835229227,0.9718473835229227,1h exhaustion 35/35 + 15m breakdown 27/30 -> retest fail retest fail + 15m retest 35/35,91.86,91.67628,92.04372,91.61,94.3583,88.8617,86.1134,91.42,-0.586922448799748,0.009708,1.51588554398864,2,phase3-short-exhaustion-v5-scoreparts-manualdiag,short_exhaustion_retest,BULLISH,70755.2,1.104,-1.2492620407730404,-0.5825548146442074,4.403068608384959,1.9813384740626963,0.0,bullish,3.0000000000000004,3.0000000000000004,3.0000000000000004,6.000000000000001,0.27215327672545175,0.0,0.0,35.0,27.18473835229228,35.0,1h_top_tests=3;1h_failed_breakout;1h_no_accept_above_resistance;1h_weakening_push;15m_clean_breakdown;15m_break_dist=0.48%,yes,yes,good_for_manual,trend_continuation_friendly,LOW,not_evaluated,not_evaluated,not_evaluated,EXPIRED
LTCUSDT-SHORT-1774452600000-2,LTCUSDT-SHORT-1774452600000-2,1774452600000,LTCUSDT,SHORT,97.78787878787881,0.9778787878787881,1h exhaustion 35/35 + 15m breakdown 28/30 -> retest fail retest fail + 15m retest 35/35,56.11,55.99778,56.22222,56.06,57.741800000000005,54.3782,52.6964,55.92,0.3243557473409475,0.005395,3.6759891475023765,2,phase3-short-exhaustion-v5-scoreparts-manualdiag,short_exhaustion_retest,BULLISH,70860.6,1.429,0.0963380249857494,0.09619676688458907,4.396519363369762,0.40177475211894487,0.0,bullish,3.0000000000000044,3.0000000000000044,3.0000000000000044,6.000000000000009,0.0891106754589149,0.07128854036713446,0.0,35.0,27.787878787878807,35.0,1h_top_tests=7;1h_failed_breakout;1h_no_accept_above_resistance;1h_weakening_push;15m_clean_breakdown;15m_break_dist=0.34%,yes,yes,good_for_manual,trend_continuation_friendly,LOW,not_evaluated,not_evaluated,not_evaluated,EXPIRED
ZROUSDT-SHORT-1774458000000-1,ZROUSDT-SHORT-1774458000000-1,1774458000000,ZROUSDT,SHORT,85.09327138552086,0.8509327138552086,1h exhaustion 23/35 + 15m breakdown 27/30 -> retest fail retest fail + 15m retest 35/35,2.1706,2.1662588,2.1749411999999997,2.1592,2.223976,2.0944239999999996,2.0296479999999995,2.1591,-0.704163919294562,-0.006281999999999999,1.2763763787726006,1,phase3-short-exhaustion-v5-scoreparts-manualdiag,short_exhaustion_retest,BULLISH,70956.7,2.551,0.23208706019290617,-0.4676672745125462,4.39056495017383,1.509230277056281,0.0,bullish,3.000000000000008,3.000000000000008,3.000000000000008,6.000000000000016,0.5252004054178604,0.1658527596056412,0.0,23.0,27.093271385520868,35.0,1h_top_tests=2;1h_failed_breakout;1h_no_accept_above_resistance;15m_clean_breakdown;15m_break_dist=0.53%,yes,yes,good_for_manual,trend_continuation_friendly,LOW,not_evaluated,not_evaluated,not_evaluated,EXPIRED
AAVEUSDT-SHORT-1774461600000-1,AAVEUSDT-SHORT-1774461600000-1,1774461600000,AAVEUSDT,SHORT,88.41805376061674,0.8841805376061674,1h exhaustion 25/35 + 15m breakdown 28/30 -> retest fail retest fail + 15m retest 35/35,113.31,113.08338,113.53662,112.88,116.2664,109.49359999999999,106.10719999999998,112.68,-0.029834411100309856,0.01,2.1070576684305355,1,phase3-short-exhaustion-v5-scoreparts-manualdiag,short_exhaustion_retest,BULLISH,70878.6,2.007,0.12345958040694868,0.17115978776750432,3.9135931014438685,1.5108676943219284,0.0,bullish,3.000000000000008,3.000000000000008,3.000000000000008,6.000000000000016,0.37948989497838387,0.008825346394837971,0.0,25.0,28.418053760616743,35.0,1h_top_tests=2;1h_failed_breakout;1h_no_accept_above_resistance;15m_clean_breakdown;15m_break_dist=0.56%,yes,yes,good_for_manual,trend_continuation_friendly,LOW,not_evaluated,not_evaluated,not_evaluated,EXPIRED
APTUSDT-SHORT-1774469700000-1,APTUSDT-SHORT-1774469700000-1,1774469700000,APTUSDT,SHORT,98.95726495726502,0.9895726495726502,1h exhaustion 35/35 + 15m breakdown 29/30 -> retest fail retest fail + 15m retest 35/35,1.0701,1.0679598000000001,1.0722402,1.0646,1.096538,1.032662,1.000724,1.0652,-0.20203459236544982,-0.029651999999999998,2.93066171923075,1,phase3-short-exhaustion-v5-scoreparts-manualdiag,short_exhaustion_retest,BULLISH,70880.0,1.208,0.037824685405885565,0.037824685405885565,3.041196388261839,0.4830699774266284,0.0,bullish,3.0000000000000018,3.0000000000000018,3.0000000000000018,6.0000000000000036,0.5139706569479544,0.0,0.0,35.0,28.957264957265025,35.0,1h_top_tests=4;1h_failed_breakout;1h_no_accept_above_resistance;1h_weakening_push;15m_clean_breakdown;15m_break_dist=0.46%,yes,yes,good_for_manual,trend_continuation_friendly,LOW,not_evaluated,not_evaluated,not_evaluated,EXPIRED
1000PEPEUSDT-SHORT-1774469700000-2,1000PEPEUSDT-SHORT-1774469700000-2,1774469700000,1000PEPEUSDT,SHORT,95.57498817048977,0.9557498817048977,1h exhaustion 33/35 + 15m breakdown 28/30 -> retest fail retest fail + 15m retest 35/35,0.0035175,0.003510465,0.0035245349999999996,0.0035158,0.003621274,0.003410326,0.003304852,0.0035064,-0.31171691394484624,-0.007485,2.116889601906846,2,phase3-short-exhaustion-v5-scoreparts-manualdiag,short_exhaustion_retest,BULLISH,70979.1,1.26,0.10952222341405304,-0.05523460617161771,3.036950313542988,0.5991755344645767,0.0,bullish,2.9999999999999982,2.9999999999999982,2.9999999999999982,5.9999999999999964,0.04832977967305981,0.09381663113007396,0.0,33.0,27.574988170489775,35.0,1h_top_tests=2;1h_failed_breakout;1h_no_accept_above_resistance;1h_weakening_push;15m_clean_breakdown;15m_break_dist=0.32%,yes,yes,good_for_manual,trend_continuation_friendly,LOW,not_evaluated,not_evaluated,not_evaluated,EXPIRED
ETCUSDT-SHORT-1774469700000-2,ETCUSDT-SHORT-1774469700000-2,1774469700000,ETCUSDT,SHORT,94.27902319742616,0.9427902319742616,1h exhaustion 35/35 + 15m breakdown 24/30 -> retest fail retest fail + 15m retest 35/35,8.635,8.61773,8.65227,8.623,8.881689999999999,8.36431,8.10562,8.619,-0.1527324065013577,0.01,1.455666777552529,2,phase3-short-exhaustion-v5-scoreparts-manualdiag,short_exhaustion_retest,BULLISH,70968.3,1.245,0.10952222341405304,-0.05523460617161771,3.037412478529134,0.5991755344645767,0.0,bullish,2.999999999999996,2.999999999999996,2.999999999999996,5.999999999999992,0.1389693109438385,0.0,0.0,35.0,24.279023197426156,35.0,1h_top_tests=6;1h_failed_breakout;1h_no_accept_above_resistance;1h_weakening_push;15m_clean_breakdown;15m_break_dist=0.19%,yes,yes,good_for_manual,trend_continuation_friendly,LOW,not_evaluated,not_evaluated,not_evaluated,EXPIRED
ATHUSDT-SHORT-1774476000000-2,ATHUSDT-SHORT-1774476000000-2,1774476000000,ATHUSDT,SHORT,97.49397590361443,0.9749397590361443,1h exhaustion 35/35 + 15m breakdown 27/30 -> retest fail retest fail + 15m retest 35/35,0.00765,0.0076346999999999995,0.0076653,0.007594,0.00782182,0.00736618,0.00713836,0.007582,-0.6683105907426088,-0.02563,2.705966174971093,2,phase3-short-exhaustion-v5-scoreparts-manualdiag,short_exhaustion_retest,BULLISH,71330.6,1.496,0.6733640823562039,0.4794366197183017,2.5177132955561765,1.4061345599275483,0.0,bullish,3.0000000000000013,3.0000000000000013,3.0000000000000013,6.000000000000003,0.7320261437908449,0.0,0.0,35.0,27.493975903614427,35.0,1h_top_tests=3;1h_failed_breakout;1h_no_accept_above_resistance;1h_weakening_push;15m_clean_breakdown;15m_break_dist=0.89%,yes,yes,good_for_manual,trend_continuation_friendly,LOW,not_evaluated,not_evaluated,not_evaluated,LOSS_STOP
SIGNUSDT-SHORT-1774481400000-2,SIGNUSDT-SHORT-1774481400000-2,1774481400000,SIGNUSDT,SHORT,97.27777777777774,0.9727777777777774,1h exhaustion 33/35 + 15m breakdown 29/30 -> retest fail retest fail + 15m retest 35/35,0.04108,0.04099784,0.041162159999999996,0.04086,0.0420858,0.0396342,0.0384084,0.04086,-0.13772037740876408,-0.003793,2.658142510042808,2,phase3-short-exhaustion-v5-scoreparts-manualdiag,short_exhaustion_retest,RANGE,71333.0,0.992,0.04979136715873628,0.04979136715873628,2.2779078406908364,0.28556208206579997,0.0,neutral,2.999999999999998,2.999999999999998,2.999999999999998,5.999999999999996,0.5355404089581256,0.24342745861733903,0.0,33.0,29.277777777777743,35.0,1h_top_tests=2;1h_failed_breakout;1h_no_accept_above_resistance;1h_weakening_push;15m_clean_breakdown;15m_break_dist=0.54%,yes,yes,good_for_manual,unclear_mixed,MEDIUM,not_evaluated,not_evaluated,not_evaluated,WIN_TP2
BARDUSDT-SHORT-1774483200000-1,BARDUSDT-SHORT-1774483200000-1,1774483200000,BARDUSDT,SHORT,94.46646488878983,0.9446646488878983,1h exhaustion 33/35 + 15m breakdown 26/30 -> retest fail retest fail + 15m retest 35/35,0.4481,0.4472038,0.4489962,0.4465,0.459895,0.433105,0.41971,0.4473,-0.8326138132743247,-0.278714,2.8317979093206795,1,phase3-short-exhaustion-v5-scoreparts-manualdiag,short_exhaustion_retest,RANGE,71253.1,0.882,-0.06227427329148172,-0.06227427329148172,2.2804621833997314,0.29037333112523406,0.0,neutral,2.999999999999998,2.999999999999998,2.999999999999998,5.999999999999996,0.35706315554563495,0.1785315777728237,0.0,33.0,26.466464888789833,35.0,1h_top_tests=6;1h_failed_breakout;1h_no_accept_above_resistance;1h_weakening_push;15m_clean_breakdown;15m_break_dist=0.18%,yes,yes,good_for_manual,unclear_mixed,MEDIUM,not_evaluated,not_evaluated,not_evaluated,WIN_TP2
JTOUSDT-SHORT-1774485000000-2,JTOUSDT-SHORT-1774485000000-2,1774485000000,JTOUSDT,SHORT,98.0,0.98,1h exhaustion 33/35 + 15m breakdown 30/30 -> retest fail retest fail + 15m retest 35/35,0.3322,0.3315356,0.3328644,0.3312,0.341136,0.321264,0.311328,0.3256,-0.8923522670517998,-0.077795,2.977540500894339,2,phase3-short-exhaustion-v5-scoreparts-manualdiag,short_exhaustion_retest,RANGE,71184.5,0.627,-0.15849083067428732,-0.11393964566453625,2.28265984870301,0.4495360647331933,0.0,neutral,3.0000000000000004,3.0000000000000004,3.0000000000000004,6.000000000000001,0.30102347983142713,0.18061408789885292,0.0,33.0,30.0,35.0,1h_top_tests=2;1h_failed_breakout;1h_no_accept_above_resistance;1h_weakening_push;15m_clean_breakdown;15m_break_dist=1.99%,yes,yes,good_for_manual,unclear_mixed,MEDIUM,not_evaluated,not_evaluated,not_evaluated,LOSS_STOP
