signal_id,setup_id,timestamp_ms,symbol,side,score,confidence,reason,breakout_level,entry_low,entry_high,entry_ref,stop,tp1,tp2,price,oi_jump_pct,funding_pct,vol_ratio,retest_bars_waited,config_version,strategy,market_regime,btc_price,btc_24h_change_pct,btc_4h_change_pct,btc_1h_change_pct,btc_24h_range_pct,btc_4h_range_pct,alt_market_breadth_pct,btc_regime,risk_pct_real,sl_distance_pct,tp1_distance_pct,tp2_distance_pct,break_distance_pct,retest_depth_pct,score_oi,score_exhaustion,score_breakout,score_retest,reason_tags,stop_was_forced_min_risk,manual_tradable,manual_trade_note,regime_label,regime_fit_for_strategy,dispatch_action,dispatch_confidence_band,dispatch_reason,status
DRIFTUSDT-SHORT-1775088000000-1,DRIFTUSDT-SHORT-1775088000000-1,1775088000000,DRIFTUSDT,SHORT,92.71297860249864,0.9271297860249864,1h exhaustion 31/35 + 15m breakdown 27/30 -> retest fail retest fail + 15m retest 35/35,0.04657,0.04647686,0.04666314,0.04464,0.046649529999999995,0.042630470000000004,0.04062094000000001,0.04631,-2.2074157311907845,-0.572267,1.9186150300664884,1,phase3-short-exhaustion-v5-scoreparts-manualdiag,short_exhaustion_retest,RANGE,68180.0,0.317,0.1401158820030317,0.14452204181444805,2.571281900850698,0.3395329258938223,0.0,neutral,4.501635304659488,4.501635304659488,4.501635304659488,9.003270609318976,4.144298904874385,0.0,0.0,31.0,26.712978602498634,35.0,1h_top_tests=2;1h_failed_breakout;1h_no_accept_above_resistance;1h_weakening_push;15m_clean_breakdown;15m_break_dist=0.56%,no,yes,good_for_manual,RANGE,not_evaluated,MAIN_SIGNAL,HIGH,top_n_confirmed,WIN_TP1
RAYSOLUSDT-SHORT-1775088000000-1,RAYSOLUSDT-SHORT-1775088000000-1,1775088000000,RAYSOLUSDT,SHORT,90.98375217855731,0.9098375217855731,1h exhaustion 31/35 + 15m breakdown 25/30 -> retest fail retest fail + 15m retest 35/35,0.6534,0.6520931999999999,0.6547068,0.651,0.6705300000000001,0.63147,0.6119399999999999,0.6522,-0.21324818753906583,0.000541,2.6994162192688202,1,phase3-short-exhaustion-v5-scoreparts-manualdiag,short_exhaustion_retest,RANGE,68180.0,0.317,0.1405564979841776,0.12469432266307445,2.571281900850698,0.3395314319573144,0.0,neutral,3.000000000000007,3.000000000000007,3.000000000000007,6.000000000000014,0.36730945821854266,0.045913682277313586,0.0,31.0,24.98375217855731,35.0,1h_top_tests=2;1h_failed_breakout;1h_no_accept_above_resistance;1h_weakening_push;15m_clean_breakdown;15m_break_dist=0.18%,yes,yes,good_for_manual,RANGE,not_evaluated,MAIN_SIGNAL,HIGH,top_n_confirmed,EXPIRED
ZROUSDT-SHORT-1775092500000-1,ZROUSDT-SHORT-1775092500000-1,1775092500000,ZROUSDT,SHORT,88.5786726323639,0.8857867263236391,1h exhaustion 25/35 + 15m breakdown 29/30 -> retest fail retest fail + 15m retest 35/35,1.9473,1.9434054,1.9511946,1.9284,1.986252,1.8705479999999999,1.8126959999999999,1.939,-1.585194376132238,-7.2e-05,4.265937970527233,1,phase3-short-exhaustion-v5-scoreparts-manualdiag,short_exhaustion_retest,BEARISH,67201.2,-1.052,-1.317735527600915,-2.0064143419903298,3.3136313042029055,2.3484394092511884,0.0,bearish,3.000000000000001,3.000000000000001,3.000000000000001,6.000000000000002,0.9705746418117464,0.051353155651409126,0.0,25.0,28.578672632363904,35.0,1h_top_tests=4;1h_failed_breakout;1h_no_accept_above_resistance;15m_clean_breakdown;15m_break_dist=0.43%,yes,yes,good_for_manual,BEARISH,not_evaluated,MAIN_SIGNAL,MEDIUM,top_n_confirmed,WIN_TP1
DOTUSDT-SHORT-1775093400000-1,DOTUSDT-SHORT-1775093400000-1,1775093400000,DOTUSDT,SHORT,89.53436811972276,0.8953436811972275,1h exhaustion 27/35 + 15m breakdown 28/30 -> retest fail retest fail + 15m retest 35/35,1.239,1.2365220000000001,1.241478,1.236,1.27308,1.19892,1.16184,1.232,-0.8199377284853235,-0.045067,1.2959349772316784,1,phase3-short-exhaustion-v5-scoreparts-manualdiag,short_exhaustion_retest,RANGE,67287.7,-0.677,-1.1767384136355916,-0.043080140946337005,3.3998784324623923,2.435598860375153,0.0,neutral,3.0000000000000004,3.0000000000000004,3.0000000000000004,6.000000000000001,0.24213075060533604,0.08071025020176673,0.0,27.0,27.53436811972276,35.0,1h_top_tests=3;1h_failed_breakout;1h_no_accept_above_resistance;15m_clean_breakdown;15m_break_dist=0.56%,yes,yes,good_for_manual,RANGE,not_evaluated,MAIN_SIGNAL,MEDIUM,top_n_confirmed,EXPIRED
BCHUSDT-SHORT-1775093400000-2,BCHUSDT-SHORT-1775093400000-2,1775093400000,BCHUSDT,SHORT,91.72121212121202,0.9172121212121201,1h exhaustion 27/35 + 15m breakdown 30/30 -> retest fail retest fail + 15m retest 35/35,451.1,450.19780000000003,452.0022,449.56,463.0468,436.0732,422.58639999999997,449.66,-0.07248876371030501,0.0033729999999999997,2.445478258399072,2,phase3-short-exhaustion-v5-scoreparts-manualdiag,short_exhaustion_retest,BEARISH,66890.6,-1.317,-1.7280958780375049,-0.603864734299517,3.7081443431513454,2.7372630955957193,0.0,bearish,3.0000000000000036,3.0000000000000036,3.0000000000000036,6.000000000000007,0.3413877189093373,0.0,0.0,27.0,29.721212121212016,35.0,1h_top_tests=5;1h_failed_breakout;1h_no_accept_above_resistance;15m_clean_breakdown;15m_break_dist=0.32%,yes,yes,good_for_manual,BEARISH,not_evaluated,MAIN_SIGNAL,HIGH,top_n_confirmed,EXPIRED
HBARUSDT-SHORT-1775100600000-1,HBARUSDT-SHORT-1775100600000-1,1775100600000,HBARUSDT,SHORT,84.04400895424212,0.8404400895424211,1h exhaustion 25/35 + 15m breakdown 24/30 -> retest fail retest fail + 15m retest 35/35,0.08608,0.08590784,0.08625216000000001,0.08602,0.0886006,0.0834394,0.0808588,0.08595,-0.8837510569846189,-0.000307,1.739049071173993,1,phase3-short-exhaustion-v5-scoreparts-manualdiag,short_exhaustion_retest,BEARISH,66598.0,-2.218,0.05470525290660541,0.05470525290660541,4.252530106009198,0.10679716649543945,0.0,bearish,3.0000000000000027,3.0000000000000027,3.0000000000000027,6.000000000000005,0.06970260223048849,0.058085501858729655,0.0,25.0,24.044008954242123,35.0,1h_top_tests=4;1h_failed_breakout;1h_no_accept_above_resistance;15m_clean_breakdown;15m_break_dist=0.15%,yes,yes,good_for_manual,BEARISH,not_evaluated,MAIN_SIGNAL,MEDIUM,top_n_confirmed,EXPIRED
XLMUSDT-SHORT-1775100600000-2,XLMUSDT-SHORT-1775100600000-2,1775100600000,XLMUSDT,SHORT,86.98554806068172,0.8698554806068173,1h exhaustion 25/35 + 15m breakdown 27/30 -> retest fail retest fail + 15m retest 35/35,0.16406,0.16373188000000002,0.16438812,0.16402,0.1689406,0.1590994,0.1541788,0.16358,-0.1692816023694124,-0.001152,1.564550041503856,2,phase3-short-exhaustion-v5-scoreparts-manualdiag,short_exhaustion_retest,BEARISH,66523.3,-2.218,-0.022543373450518798,-0.022543373450518798,4.257305335123191,0.2221774593601694,0.0,bearish,2.9999999999999982,2.9999999999999982,2.9999999999999982,5.9999999999999964,0.024381323905895553,0.09142996464707026,0.0,25.0,26.985548060681722,35.0,1h_top_tests=2;1h_failed_breakout;1h_no_accept_above_resistance;15m_clean_breakdown;15m_break_dist=0.29%,yes,yes,good_for_manual,broad_weakness_sell_pressure,HIGH,MAIN_SIGNAL,MEDIUM,top_n_confirmed,EXPIRED
ZECUSDT-SHORT-1775104200000-1,ZECUSDT-SHORT-1775104200000-1,1775104200000,ZECUSDT,SHORT,82.51628532934893,0.8251628532934894,1h exhaustion 23/35 + 15m breakdown 25/30 -> retest fail retest fail + 15m retest 35/35,236.0,235.528,236.472,236.0,243.08,228.92,221.83999999999997,235.32,-1.458640104638075,-0.008587000000000001,1.1393811083068872,1,phase3-short-exhaustion-v5-scoreparts-manualdiag,short_exhaustion_retest,BEARISH,66349.9,-2.758,-0.2816418789751395,0.08552010401174821,4.696615970785182,0.6720320718602495,0.0,bearish,3.0000000000000053,3.0000000000000053,3.0000000000000053,6.000000000000011,0.0,0.18220338983051138,0.0,23.0,24.516285329348925,35.0,1h_top_tests=2;1h_failed_breakout;1h_no_accept_above_resistance;15m_clean_breakdown;15m_break_dist=0.29%,yes,yes,good_for_manual,broad_weakness_sell_pressure,HIGH,MAIN_SIGNAL,MEDIUM,top_n_confirmed,EXPIRED
LTCUSDT-SHORT-1775106000000-1,LTCUSDT-SHORT-1775106000000-1,1775106000000,LTCUSDT,SHORT,82.79376660275005,0.8279376660275005,1h exhaustion 23/35 + 15m breakdown 25/30 -> retest fail retest fail + 15m retest 35/35,52.16,52.055679999999995,52.26432,52.11,53.6733,50.5467,48.9834,52.04,0.2136683943559558,-0.010479,1.7422824444047837,1,phase3-short-exhaustion-v5-scoreparts-manualdiag,short_exhaustion_retest,BEARISH,66403.7,-3.164,-0.20243949358565447,0.15625895547827282,4.692810792169709,0.6714987267275682,0.0,bearish,2.9999999999999964,2.9999999999999964,2.9999999999999964,5.999999999999993,0.09585889570551603,0.038343558282214585,0.0,23.0,24.793766602750058,35.0,1h_top_tests=2;1h_failed_breakout;1h_no_accept_above_resistance;15m_clean_breakdown;15m_break_dist=0.23%,yes,yes,good_for_manual,broad_weakness_sell_pressure,HIGH,MAIN_SIGNAL,MEDIUM,top_n_confirmed,EXPIRED
SUIUSDT-SHORT-1775118600000-3,SUIUSDT-SHORT-1775118600000-3,1775118600000,SUIUSDT,SHORT,95.87097587070784,0.9587097587070784,1h exhaustion 33/35 + 15m breakdown 28/30 -> retest fail retest fail + 15m retest 35/35,0.8571,0.8553858,0.8588142,0.8563,0.881989,0.8306109999999999,0.8049219999999998,0.8542,1.0430781799037867,-0.00276,2.0285288950972773,3,phase3-short-exhaustion-v5-scoreparts-manualdiag,short_exhaustion_retest,BEARISH,66421.5,-3.044,-0.6972860562224172,-0.010537629876288224,4.472648163621723,0.9513485844191929,0.0,bearish,3.0000000000000084,3.0000000000000084,3.0000000000000084,6.000000000000017,0.09333800023334768,0.02333450005833368,0.0,33.0,27.87097587070783,35.0,1h_top_tests=3;1h_failed_breakout;1h_no_accept_above_resistance;1h_weakening_push;15m_clean_breakdown;15m_break_dist=0.34%,yes,yes,good_for_manual,broad_weakness_sell_pressure,HIGH,MAIN_SIGNAL,HIGH,top_n_confirmed,EXPIRED
DASHUSDT-SHORT-1775124000000-1,DASHUSDT-SHORT-1775124000000-1,1775124000000,DASHUSDT,SHORT,92.05821750953176,0.9205821750953176,1h exhaustion 33/35 + 15m breakdown 24/30 -> retest fail retest fail + 15m retest 35/35,29.81,29.75038,29.869619999999998,29.78,30.6734,28.8866,27.9932,29.76,-1.5398067899379502,-0.061136,1.109029593289768,1,phase3-short-exhaustion-v5-scoreparts-manualdiag,short_exhaustion_retest,BEARISH,66350.9,-3.123,-0.7993972003904998,-0.10326877278763337,4.477407239389373,1.0546590066492474,0.0,bearish,2.999999999999999,2.999999999999999,2.999999999999999,5.999999999999998,0.10063737001005564,0.20127474002013512,0.0,33.0,24.05821750953176,35.0,1h_top_tests=3;1h_failed_breakout;1h_no_accept_above_resistance;1h_weakening_push;15m_clean_breakdown;15m_break_dist=0.17%,yes,yes,good_for_manual,broad_weakness_sell_pressure,HIGH,MAIN_SIGNAL,HIGH,top_n_confirmed,EXPIRED
APTUSDT-SHORT-1775144700000-1,APTUSDT-SHORT-1775144700000-1,1775144700000,APTUSDT,SHORT,86.60074362834231,0.8660074362834231,1h exhaustion 27/35 + 15m breakdown 25/30 -> retest fail retest fail + 15m retest 35/35,0.8507,0.8489986,0.8524014,0.8469,0.872307,0.8214929999999999,0.7960859999999998,0.8488,-0.33984795196623646,-0.011212,1.2993456996888209,1,phase3-short-exhaustion-v5-scoreparts-manualdiag,short_exhaustion_retest,BEARISH,66855.5,-2.597,0.074539070147534,0.06720490461093626,5.185063308179581,0.2422958881490389,0.0,bearish,3.000000000000008,3.000000000000008,3.000000000000008,6.000000000000016,0.44669096038556777,0.0,0.0,27.0,24.60074362834231,35.0,1h_top_tests=6;1h_failed_breakout;1h_no_accept_above_resistance;15m_clean_breakdown;15m_break_dist=0.22%,yes,yes,good_for_manual,broad_weakness_sell_pressure,HIGH,MAIN_SIGNAL,MEDIUM,top_n_confirmed,EXPIRED
UNIUSDT-SHORT-1775151900000-1,UNIUSDT-SHORT-1775151900000-1,1775151900000,UNIUSDT,SHORT,96.40610647613894,0.9640610647613894,1h exhaustion 35/35 + 15m breakdown 26/30 -> retest fail retest fail + 15m retest 35/35,3.146,3.1397079999999997,3.152292,3.136,3.23008,3.04192,2.9478400000000002,3.128,-0.8355054164178835,-0.033957,1.3222390412509624,1,phase3-short-exhaustion-v5-scoreparts-manualdiag,short_exhaustion_retest,BEARISH,66681.3,-2.014,-0.20341083600507812,0.04996893822759263,4.443524646340128,1.2748463810110882,0.0,bearish,2.9999999999999982,2.9999999999999982,2.9999999999999982,5.9999999999999964,0.31786395422758384,0.0,0.0,35.0,26.40610647613895,35.0,1h_top_tests=6;1h_failed_breakout;1h_no_accept_above_resistance;1h_weakening_push;15m_clean_breakdown;15m_break_dist=0.57%,yes,yes,good_for_manual,broad_weakness_sell_pressure,HIGH,MAIN_SIGNAL,HIGH,top_n_confirmed,EXPIRED
ADAUSDT-SHORT-1775151900000-1,ADAUSDT-SHORT-1775151900000-1,1775151900000,ADAUSDT,SHORT,95.50367220718988,0.9550367220718988,1h exhaustion 31/35 + 15m breakdown 30/30 -> retest fail retest fail + 15m retest 35/35,0.2388,0.23832240000000002,0.2392776,0.2384,0.24555200000000002,0.23124799999999998,0.22409599999999996,0.2381,-0.5832939999143865,0.009225,2.92572529089893,1,phase3-short-exhaustion-v5-scoreparts-manualdiag,short_exhaustion_retest,BEARISH,66681.3,-2.014,-0.19353216405780355,0.04996893822759263,4.443524646340128,1.2747201989163377,0.0,bearish,3.000000000000008,3.000000000000008,3.000000000000008,6.000000000000016,0.1675041876046949,0.0,0.0,31.0,29.503672207189886,35.0,1h_top_tests=2;1h_failed_breakout;1h_no_accept_above_resistance;1h_weakening_push;15m_clean_breakdown;15m_break_dist=0.29%,yes,yes,good_for_manual,broad_weakness_sell_pressure,HIGH,MAIN_SIGNAL,HIGH,top_n_confirmed,EXPIRED
BLURUSDT-SHORT-1775163600000-2,BLURUSDT-SHORT-1775163600000-2,1775163600000,BLURUSDT,SHORT,88.2424242424242,0.8824242424242421,1h exhaustion 25/35 + 15m breakdown 28/30 -> retest fail retest fail + 15m retest 35/35,0.01958,0.01954084,0.01961916,0.01952,0.0201056,0.018934399999999997,0.018348799999999995,0.01947,-0.20232684112774588,-0.02016,4.922635625079827,2,phase3-short-exhaustion-v5-scoreparts-manualdiag,short_exhaustion_retest,BEARISH,66779.4,-2.24,-0.24378876420606885,-0.2074543054988886,4.436997038008728,0.5953878406708465,0.0,bearish,3.000000000000011,3.000000000000011,3.000000000000011,6.000000000000022,0.3064351378958173,0.0,0.0,25.0,28.242424242424203,35.0,1h_top_tests=2;1h_failed_breakout;1h_no_accept_above_resistance;15m_clean_breakdown;15m_break_dist=0.56%,yes,yes,good_for_manual,broad_weakness_sell_pressure,HIGH,MAIN_SIGNAL,MEDIUM,top_n_confirmed,LOSS_STOP
FETUSDT-SHORT-1775175300000-1,FETUSDT-SHORT-1775175300000-1,1775175300000,FETUSDT,SHORT,82.75746423280309,0.8275746423280309,1h exhaustion 23/35 + 15m breakdown 25/30 -> retest fail retest fail + 15m retest 35/35,0.2273,0.2268454,0.2277546,0.2265,0.233295,0.219705,0.21291000000000002,0.2267,-0.3575987170927956,-0.023233999999999998,1.3669691774861268,1,phase3-short-exhaustion-v5-scoreparts-manualdiag,short_exhaustion_retest,BEARISH,66728.1,-2.46,-0.21639486454757784,-0.20353380141622113,4.440408163876987,0.41079794616012766,0.0,bearish,2.999999999999998,2.999999999999998,2.999999999999998,5.999999999999996,0.35195776506818965,0.1319841619005696,0.0,23.0,24.757464232803088,35.0,1h_top_tests=2;1h_failed_breakout;1h_no_accept_above_resistance;15m_clean_breakdown;15m_break_dist=0.26%,yes,yes,good_for_manual,broad_weakness_sell_pressure,HIGH,MAIN_SIGNAL,MEDIUM,top_n_confirmed,EXPIRED
BCHUSDT-SHORT-1775207700000-2,BCHUSDT-SHORT-1775207700000-2,1775207700000,BCHUSDT,SHORT,89.44347493973052,0.8944347493973052,1h exhaustion 27/35 + 15m breakdown 27/30 -> retest fail retest fail + 15m retest 35/35,442.54,441.65492,443.42508000000004,441.85,455.10550000000006,428.5945,415.33899999999994,441.58,-0.0695160462977348,-0.008318,2.1689298837815896,2,phase3-short-exhaustion-v5-scoreparts-manualdiag,short_exhaustion_retest,RANGE,66799.2,0.558,-0.31279473740763275,-0.04429221489503983,2.580719529575196,0.813931903376084,0.0,neutral,3.000000000000009,3.000000000000009,3.000000000000009,6.000000000000018,0.1559181090974822,0.0,0.0,27.0,27.443474939730528,35.0,1h_top_tests=7;1h_failed_breakout;1h_no_accept_above_resistance;15m_clean_breakdown;15m_break_dist=0.22%,yes,yes,good_for_manual,unclear_mixed,MEDIUM,MAIN_SIGNAL,MEDIUM,top_n_confirmed,EXPIRED
