case_id,case_day,symbol,side,strategy,setup_id,signal_id,signal_time_ms,created_time_ms,confirmed_time_ms,sent_time_ms,close_time_ms,fallback_close_due_ms,signal_time_local,created_time_local,confirmed_time_local,sent_time_local,close_time_local,fallback_close_due_local,signal_price,breakout_level,entry_price,stop_price,tp1_price,tp2_price,status_final,close_reason,bars_waited,time_to_confirm_min,time_to_close_min,outcome,r_multiple,pre_pending_image,pending_open_image,entry_or_confirm_image,case_close_image,has_pre_pending_image,has_pending_open_image,has_entry_or_confirm_image,has_case_close_image,case_bundle_complete,human_review_status,verdict_code,root_cause_code,action_candidate_code,confidence_code,review_notes_short
BERAUSDT-SHORT-EXH-1774132200000,2026-03-22,BERAUSDT,SHORT,short_exhaustion_retest,BERAUSDT-SHORT-EXH-1774132200000,,1774132200000,1774133153529,0,0,0,1774147553529,2026-03-22 05:30:00,2026-03-22 05:45:53,,,,2026-03-22 09:45:53,0.5453,0.5466,,,,,CONFIRMED,,1,,,,,,,,/root/binance_bot_signals/review_workspace/2026-03-22/cases/BERAUSDT-SHORT-EXH-1774132200000/case_close.png,N,N,N,Y,N,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
HYPEUSDT-SHORT-EXH-1774133100000,2026-03-22,HYPEUSDT,SHORT,short_exhaustion_retest,HYPEUSDT-SHORT-EXH-1774133100000,,1774133100000,1774134077546,0,0,0,1774148477546,2026-03-22 05:45:00,2026-03-22 06:01:17,,,,2026-03-22 10:01:17,39.852,39.919,,,,,CONFIRMED,,1,,,,,,,,/root/binance_bot_signals/review_workspace/2026-03-22/cases/HYPEUSDT-SHORT-EXH-1774133100000/case_close.png,N,N,N,Y,N,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
ADAUSDT-SHORT-EXH-1774134000000,2026-03-22,ADAUSDT,SHORT,short_exhaustion_retest,ADAUSDT-SHORT-EXH-1774134000000,,1774134000000,1774135032664,0,0,0,1774149432664,2026-03-22 06:00:00,2026-03-22 06:17:12,,,,2026-03-22 10:17:12,0.264,0.2644,,,,,CONFIRMED,,1,,,,,,,,/root/binance_bot_signals/review_workspace/2026-03-22/cases/ADAUSDT-SHORT-EXH-1774134000000/case_close.png,N,N,N,Y,N,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
SUIUSDT-SHORT-EXH-1774134000000,2026-03-22,SUIUSDT,SHORT,short_exhaustion_retest,SUIUSDT-SHORT-EXH-1774134000000,,1774134000000,1774135035762,0,0,0,1774149435762,2026-03-22 06:00:00,2026-03-22 06:17:15,,,,2026-03-22 10:17:15,0.9577,0.9593,,,,,CONFIRMED,,1,,,,,,,,/root/binance_bot_signals/review_workspace/2026-03-22/cases/SUIUSDT-SHORT-EXH-1774134000000/case_close.png,N,N,N,Y,N,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
AAVEUSDT-SHORT-EXH-1774134000000,2026-03-22,AAVEUSDT,SHORT,short_exhaustion_retest,AAVEUSDT-SHORT-EXH-1774134000000,,1774134000000,1774135055066,0,0,0,1774149455066,2026-03-22 06:00:00,2026-03-22 06:17:35,,,,2026-03-22 10:17:35,110.94,111.17,,,,,CONFIRMED,,3,,,,,,,,/root/binance_bot_signals/review_workspace/2026-03-22/cases/AAVEUSDT-SHORT-EXH-1774134000000/case_close.png,N,N,N,Y,N,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
KITEUSDT-SHORT-EXH-1774135800000,2026-03-22,KITEUSDT,SHORT,short_exhaustion_retest,KITEUSDT-SHORT-EXH-1774135800000,,1774135800000,1774136789295,0,0,0,1774151189295,2026-03-22 06:30:00,2026-03-22 06:46:29,,,,2026-03-22 10:46:29,0.21415,0.21526,,,,,CONFIRMED,,1,,,,,,,,/root/binance_bot_signals/review_workspace/2026-03-22/cases/KITEUSDT-SHORT-EXH-1774135800000/case_close.png,N,N,N,Y,N,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
SOLUSDT-SHORT-EXH-1774136700000,2026-03-22,SOLUSDT,SHORT,short_exhaustion_retest,SOLUSDT-SHORT-EXH-1774136700000,,1774136700000,1774137733635,0,0,0,1774152133635,2026-03-22 06:45:00,2026-03-22 07:02:13,,,,2026-03-22 11:02:13,87.5,89.6,,,,,EXPIRED_WAIT,,3,,,,,,,,/root/binance_bot_signals/review_workspace/2026-03-22/cases/SOLUSDT-SHORT-EXH-1774136700000/case_close.png,N,N,N,Y,N,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
XRPUSDT-SHORT-EXH-1774136700000,2026-03-22,XRPUSDT,SHORT,short_exhaustion_retest,XRPUSDT-SHORT-EXH-1774136700000,,1774136700000,1774137735366,0,0,0,1774152135366,2026-03-22 06:45:00,2026-03-22 07:02:15,,,,2026-03-22 11:02:15,1.4081,1.435,,,,,EXPIRED_WAIT,,3,,,,,,,,/root/binance_bot_signals/review_workspace/2026-03-22/cases/XRPUSDT-SHORT-EXH-1774136700000/case_close.png,N,N,N,Y,N,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
ZECUSDT-SHORT-EXH-1774136700000,2026-03-22,ZECUSDT,SHORT,short_exhaustion_retest,ZECUSDT-SHORT-EXH-1774136700000,,1774136700000,1774137738414,0,0,0,1774152138414,2026-03-22 06:45:00,2026-03-22 07:02:18,,,,2026-03-22 11:02:18,219.73,226.17,,,,,EXPIRED_WAIT,,3,,,,,,,,/root/binance_bot_signals/review_workspace/2026-03-22/cases/ZECUSDT-SHORT-EXH-1774136700000/case_close.png,N,N,N,Y,N,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
ANKRUSDT-SHORT-EXH-1774136700000,2026-03-22,ANKRUSDT,SHORT,short_exhaustion_retest,ANKRUSDT-SHORT-EXH-1774136700000,,1774136700000,1774137741010,0,0,0,1774152141010,2026-03-22 06:45:00,2026-03-22 07:02:21,,,,2026-03-22 11:02:21,0.00549,0.005545,,,,,INVALIDATED,,1,,,,,,,,/root/binance_bot_signals/review_workspace/2026-03-22/cases/ANKRUSDT-SHORT-EXH-1774136700000/case_close.png,N,N,N,Y,N,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
BNBUSDT-SHORT-EXH-1774136700000,2026-03-22,BNBUSDT,SHORT,short_exhaustion_retest,BNBUSDT-SHORT-EXH-1774136700000,,1774136700000,1774137742313,0,0,0,1774152142313,2026-03-22 06:45:00,2026-03-22 07:02:22,,,,2026-03-22 11:02:22,630.29,641.03,,,,,EXPIRED_WAIT,,3,,,,,,,,/root/binance_bot_signals/review_workspace/2026-03-22/cases/BNBUSDT-SHORT-EXH-1774136700000/case_close.png,N,N,N,Y,N,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
1000PEPEUSDT-SHORT-EXH-1774136700000,2026-03-22,1000PEPEUSDT,SHORT,short_exhaustion_retest,1000PEPEUSDT-SHORT-EXH-1774136700000,,1774136700000,1774137743527,0,0,0,1774152143527,2026-03-22 06:45:00,2026-03-22 07:02:23,,,,2026-03-22 11:02:23,0.0033106,0.0034174,,,,,EXPIRED_WAIT,,3,,,,,,,,/root/binance_bot_signals/review_workspace/2026-03-22/cases/1000PEPEUSDT-SHORT-EXH-1774136700000/case_close.png,N,N,N,Y,N,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
ADAUSDT-SHORT-EXH-1774136700000,2026-03-22,ADAUSDT,SHORT,short_exhaustion_retest,ADAUSDT-SHORT-EXH-1774136700000,,1774136700000,1774137745678,0,0,0,1774152145678,2026-03-22 06:45:00,2026-03-22 07:02:25,,,,2026-03-22 11:02:25,0.2571,0.2639,,,,,EXPIRED_WAIT,,3,,,,,,,,/root/binance_bot_signals/review_workspace/2026-03-22/cases/ADAUSDT-SHORT-EXH-1774136700000/case_close.png,N,N,N,Y,N,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
SUIUSDT-SHORT-EXH-1774136700000,2026-03-22,SUIUSDT,SHORT,short_exhaustion_retest,SUIUSDT-SHORT-EXH-1774136700000,,1774136700000,1774137748271,0,0,0,1774152148271,2026-03-22 06:45:00,2026-03-22 07:02:28,,,,2026-03-22 11:02:28,0.9323,0.9569,,,,,EXPIRED_WAIT,,3,,,,,,,,/root/binance_bot_signals/review_workspace/2026-03-22/cases/SUIUSDT-SHORT-EXH-1774136700000/case_close.png,N,N,N,Y,N,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
BCHUSDT-SHORT-EXH-1774136700000,2026-03-22,BCHUSDT,SHORT,short_exhaustion_retest,BCHUSDT-SHORT-EXH-1774136700000,,1774136700000,1774137749488,0,0,0,1774152149488,2026-03-22 06:45:00,2026-03-22 07:02:29,,,,2026-03-22 11:02:29,462.15,465.24,,,,,EXPIRED_WAIT,,3,,,,,,,,/root/binance_bot_signals/review_workspace/2026-03-22/cases/BCHUSDT-SHORT-EXH-1774136700000/case_close.png,N,N,N,Y,N,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
LINKUSDT-SHORT-EXH-1774136700000,2026-03-22,LINKUSDT,SHORT,short_exhaustion_retest,LINKUSDT-SHORT-EXH-1774136700000,,1774136700000,1774137751293,0,0,0,1774152151293,2026-03-22 06:45:00,2026-03-22 07:02:31,,,,2026-03-22 11:02:31,8.819,9.052,,,,,EXPIRED_WAIT,,3,,,,,,,,/root/binance_bot_signals/review_workspace/2026-03-22/cases/LINKUSDT-SHORT-EXH-1774136700000/case_close.png,N,N,N,Y,N,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
AVAXUSDT-SHORT-EXH-1774136700000,2026-03-22,AVAXUSDT,SHORT,short_exhaustion_retest,AVAXUSDT-SHORT-EXH-1774136700000,,1774136700000,1774137752534,0,0,0,1774152152534,2026-03-22 06:45:00,2026-03-22 07:02:32,,,,2026-03-22 11:02:32,9.208,9.456,,,,,EXPIRED_WAIT,,3,,,,,,,,/root/binance_bot_signals/review_workspace/2026-03-22/cases/AVAXUSDT-SHORT-EXH-1774136700000/case_close.png,N,N,N,Y,N,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
TRUMPUSDT-SHORT-EXH-1774136700000,2026-03-22,TRUMPUSDT,SHORT,short_exhaustion_retest,TRUMPUSDT-SHORT-EXH-1774136700000,,1774136700000,1774137756020,0,0,0,1774152156020,2026-03-22 06:45:00,2026-03-22 07:02:36,,,,2026-03-22 11:02:36,3.251,3.331,,,,,EXPIRED_WAIT,,3,,,,,,,,/root/binance_bot_signals/review_workspace/2026-03-22/cases/TRUMPUSDT-SHORT-EXH-1774136700000/case_close.png,N,N,N,Y,N,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
NEARUSDT-SHORT-EXH-1774136700000,2026-03-22,NEARUSDT,SHORT,short_exhaustion_retest,NEARUSDT-SHORT-EXH-1774136700000,,1774136700000,1774137757263,0,0,0,1774152157263,2026-03-22 06:45:00,2026-03-22 07:02:37,,,,2026-03-22 11:02:37,1.28,1.31,,,,,EXPIRED_WAIT,,3,,,,,,,,/root/binance_bot_signals/review_workspace/2026-03-22/cases/NEARUSDT-SHORT-EXH-1774136700000/case_close.png,N,N,N,Y,N,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
ASTERUSDT-SHORT-EXH-1774136700000,2026-03-22,ASTERUSDT,SHORT,short_exhaustion_retest,ASTERUSDT-SHORT-EXH-1774136700000,,1774136700000,1774137759923,0,0,0,1774152159923,2026-03-22 06:45:00,2026-03-22 07:02:39,,,,2026-03-22 11:02:39,0.6684,0.6833,,,,,EXPIRED_WAIT,,3,,,,,,,,/root/binance_bot_signals/review_workspace/2026-03-22/cases/ASTERUSDT-SHORT-EXH-1774136700000/case_close.png,N,N,N,Y,N,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
WAXPUSDT-SHORT-EXH-1774136700000,2026-03-22,WAXPUSDT,SHORT,short_exhaustion_retest,WAXPUSDT-SHORT-EXH-1774136700000,,1774136700000,1774137761610,0,0,0,1774152161610,2026-03-22 06:45:00,2026-03-22 07:02:41,,,,2026-03-22 11:02:41,0.007225,0.007262,,,,,EXPIRED_WAIT,,3,,,,,,,,/root/binance_bot_signals/review_workspace/2026-03-22/cases/WAXPUSDT-SHORT-EXH-1774136700000/case_close.png,N,N,N,Y,N,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
ENAUSDT-SHORT-EXH-1774136700000,2026-03-22,ENAUSDT,SHORT,short_exhaustion_retest,ENAUSDT-SHORT-EXH-1774136700000,,1774136700000,1774137764191,0,0,0,1774152164191,2026-03-22 06:45:00,2026-03-22 07:02:44,,,,2026-03-22 11:02:44,0.099,0.1016,,,,,EXPIRED_WAIT,,3,,,,,,,,/root/binance_bot_signals/review_workspace/2026-03-22/cases/ENAUSDT-SHORT-EXH-1774136700000/case_close.png,N,N,N,Y,N,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
UNIUSDT-SHORT-EXH-1774136700000,2026-03-22,UNIUSDT,SHORT,short_exhaustion_retest,UNIUSDT-SHORT-EXH-1774136700000,,1774136700000,1774137766766,0,0,0,1774152166766,2026-03-22 06:45:00,2026-03-22 07:02:46,,,,2026-03-22 11:02:46,3.483,3.559,,,,,EXPIRED_WAIT,,3,,,,,,,,/root/binance_bot_signals/review_workspace/2026-03-22/cases/UNIUSDT-SHORT-EXH-1774136700000/case_close.png,N,N,N,Y,N,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
FOLKSUSDT-SHORT-EXH-1774136700000,2026-03-22,FOLKSUSDT,SHORT,short_exhaustion_retest,FOLKSUSDT-SHORT-EXH-1774136700000,,1774136700000,1774137768442,0,0,0,1774152168442,2026-03-22 06:45:00,2026-03-22 07:02:48,,,,2026-03-22 11:02:48,1.057,1.081,,,,,INVALIDATED,,1,,,,,,,,/root/binance_bot_signals/review_workspace/2026-03-22/cases/FOLKSUSDT-SHORT-EXH-1774136700000/case_close.png,N,N,N,Y,N,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
PUMPUSDT-SHORT-EXH-1774136700000,2026-03-22,PUMPUSDT,SHORT,short_exhaustion_retest,PUMPUSDT-SHORT-EXH-1774136700000,,1774136700000,1774137771086,0,0,0,1774152171086,2026-03-22 06:45:00,2026-03-22 07:02:51,,,,2026-03-22 11:02:51,0.001821,0.001866,,,,,EXPIRED_WAIT,,3,,,,,,,,/root/binance_bot_signals/review_workspace/2026-03-22/cases/PUMPUSDT-SHORT-EXH-1774136700000/case_close.png,N,N,N,Y,N,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
XPLUSDT-SHORT-EXH-1774136700000,2026-03-22,XPLUSDT,SHORT,short_exhaustion_retest,XPLUSDT-SHORT-EXH-1774136700000,,1774136700000,1774137772769,0,0,0,1774152172769,2026-03-22 06:45:00,2026-03-22 07:02:52,,,,2026-03-22 11:02:52,0.0927,0.0959,,,,,EXPIRED_WAIT,,3,,,,,,,,/root/binance_bot_signals/review_workspace/2026-03-22/cases/XPLUSDT-SHORT-EXH-1774136700000/case_close.png,N,N,N,Y,N,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
WIFUSDT-SHORT-EXH-1774136700000,2026-03-22,WIFUSDT,SHORT,short_exhaustion_retest,WIFUSDT-SHORT-EXH-1774136700000,,1774136700000,1774137774005,0,0,0,1774152174005,2026-03-22 06:45:00,2026-03-22 07:02:54,,,,2026-03-22 11:02:54,0.1739,0.1808,,,,,EXPIRED_WAIT,,3,,,,,,,,/root/binance_bot_signals/review_workspace/2026-03-22/cases/WIFUSDT-SHORT-EXH-1774136700000/case_close.png,N,N,N,Y,N,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
DASHUSDT-SHORT-EXH-1774136700000,2026-03-22,DASHUSDT,SHORT,short_exhaustion_retest,DASHUSDT-SHORT-EXH-1774136700000,,1774136700000,1774137779315,0,0,0,1774152179315,2026-03-22 06:45:00,2026-03-22 07:02:59,,,,2026-03-22 11:02:59,31.39,32.21,,,,,EXPIRED_WAIT,,3,,,,,,,,/root/binance_bot_signals/review_workspace/2026-03-22/cases/DASHUSDT-SHORT-EXH-1774136700000/case_close.png,N,N,N,Y,N,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
VIRTUALUSDT-SHORT-EXH-1774136700000,2026-03-22,VIRTUALUSDT,SHORT,short_exhaustion_retest,VIRTUALUSDT-SHORT-EXH-1774136700000,,1774136700000,1774137783782,0,0,0,1774152183782,2026-03-22 06:45:00,2026-03-22 07:03:03,,,,2026-03-22 11:03:03,0.6709,0.6918,,,,,EXPIRED_WAIT,,3,,,,,,,,/root/binance_bot_signals/review_workspace/2026-03-22/cases/VIRTUALUSDT-SHORT-EXH-1774136700000/case_close.png,N,N,N,Y,N,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
KATUSDT-SHORT-EXH-1774136700000,2026-03-22,KATUSDT,SHORT,short_exhaustion_retest,KATUSDT-SHORT-EXH-1774136700000,,1774136700000,1774137787798,0,0,0,1774152187798,2026-03-22 06:45:00,2026-03-22 07:03:07,,,,2026-03-22 11:03:07,0.00987,0.01023,,,,,EXPIRED_WAIT,,3,,,,,,,,/root/binance_bot_signals/review_workspace/2026-03-22/cases/KATUSDT-SHORT-EXH-1774136700000/case_close.png,N,N,N,Y,N,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
GALAUSDT-SHORT-EXH-1774136700000,2026-03-22,GALAUSDT,SHORT,short_exhaustion_retest,GALAUSDT-SHORT-EXH-1774136700000,,1774136700000,1774137947046,0,0,0,1774152347046,2026-03-22 06:45:00,2026-03-22 07:05:47,,,,2026-03-22 11:05:47,0.00318,0.00329,,,,,EXPIRED_WAIT,,3,,,,,,,,/root/binance_bot_signals/review_workspace/2026-03-22/cases/GALAUSDT-SHORT-EXH-1774136700000/case_close.png,N,N,N,Y,N,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
LYNUSDT-LONG-1774137900000,2026-03-22,LYNUSDT,LONG,long_breakout_retest,LYNUSDT-LONG-1774137900000,,1774137900000,1774138237463,0,0,0,1774152637463,2026-03-22 07:05:00,2026-03-22 07:10:37,,,,2026-03-22 11:10:37,0.06806,0.06561,,,,,INVALIDATED,,1,,,,,,,,/root/binance_bot_signals/review_workspace/2026-03-22/cases/LYNUSDT-LONG-1774137900000/case_close.png,N,N,N,Y,N,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
HBARUSDT-SHORT-EXH-1774137600000,2026-03-22,HBARUSDT,SHORT,short_exhaustion_retest,HBARUSDT-SHORT-EXH-1774137600000,,1774137600000,1774138907097,0,0,0,1774153307097,2026-03-22 07:00:00,2026-03-22 07:21:47,,,,2026-03-22 11:21:47,0.09086,0.09108,,,,,INVALIDATED,,1,,,,,,,,/root/binance_bot_signals/review_workspace/2026-03-22/cases/HBARUSDT-SHORT-EXH-1774137600000/case_close.png,N,N,N,Y,N,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
LYNUSDT-LONG-1774139400000,2026-03-22,LYNUSDT,LONG,long_breakout_retest,LYNUSDT-LONG-1774139400000,,1774139400000,1774139833977,0,0,0,1774154233977,2026-03-22 07:30:00,2026-03-22 07:37:13,,,,2026-03-22 11:37:13,0.07443,0.06955,,,,,EXPIRED_WAIT,,8,,,,,,,,/root/binance_bot_signals/review_workspace/2026-03-22/cases/LYNUSDT-LONG-1774139400000/case_close.png,N,N,N,Y,N,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
