case_id,case_day,symbol,side,strategy,setup_id,signal_id,signal_time_ms,created_time_ms,confirmed_time_ms,sent_time_ms,close_time_ms,fallback_close_due_ms,signal_time_local,created_time_local,confirmed_time_local,sent_time_local,close_time_local,fallback_close_due_local,signal_price,breakout_level,entry_price,stop_price,tp1_price,tp2_price,status_final,close_reason,bars_waited,time_to_confirm_min,time_to_close_min,outcome,r_multiple,pre_pending_image,pending_open_image,entry_or_confirm_image,case_close_image,has_pre_pending_image,has_pending_open_image,has_entry_or_confirm_image,has_case_close_image,case_bundle_complete,human_review_status,verdict_code,root_cause_code,action_candidate_code,confidence_code,review_notes_short
ARIAUSDT-LONG-1774203300000,2026-03-23,ARIAUSDT,LONG,long_breakout_retest,ARIAUSDT-LONG-1774203300000,,1774203300000,1774203825846,0,0,0,1774218225846,2026-03-23 01:15:00,2026-03-23 01:23:45,,,,2026-03-23 05:23:45,0.29166,0.28009,,,,,EXPIRED_WAIT,,8,,,,,,,,/root/binance_bot_signals/review_workspace/2026-03-23/cases/ARIAUSDT-LONG-1774203300000/case_close.png,N,N,N,Y,N,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
MAGMAUSDT-LONG-1774203900000,2026-03-23,MAGMAUSDT,LONG,long_breakout_retest,MAGMAUSDT-LONG-1774203900000,,1774203900000,1774204282525,0,0,0,1774218682525,2026-03-23 01:25:00,2026-03-23 01:31:22,,,,2026-03-23 05:31:22,0.13899,0.13499,,,,,EXPIRED_WAIT,,8,,,,,,,,/root/binance_bot_signals/review_workspace/2026-03-23/cases/MAGMAUSDT-LONG-1774203900000/case_close.png,N,N,N,Y,N,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
DASHUSDT-SHORT-EXH-1774204200000,2026-03-23,DASHUSDT,SHORT,short_exhaustion_retest,DASHUSDT-SHORT-EXH-1774204200000,,1774204200000,1774205110540,0,0,0,1774219510540,2026-03-23 01:30:00,2026-03-23 01:45:10,,,,2026-03-23 05:45:10,31.77,31.84,,,,,CONFIRMED,,1,,,,,,,,/root/binance_bot_signals/review_workspace/2026-03-23/cases/DASHUSDT-SHORT-EXH-1774204200000/case_close.png,N,N,N,Y,N,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
DOGEUSDT-SHORT-EXH-1774204200000,2026-03-23,DOGEUSDT,SHORT,short_exhaustion_retest,DOGEUSDT-SHORT-EXH-1774204200000,,1774204200000,1774205238492,0,0,0,1774219638492,2026-03-23 01:30:00,2026-03-23 01:47:18,,,,2026-03-23 05:47:18,0.09055,0.09105,,,,,EXPIRED_WAIT,,3,,,,,,,,/root/binance_bot_signals/review_workspace/2026-03-23/cases/DOGEUSDT-SHORT-EXH-1774204200000/case_close.png,N,N,N,Y,N,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
FILUSDT-SHORT-EXH-1774204200000,2026-03-23,FILUSDT,SHORT,short_exhaustion_retest,FILUSDT-SHORT-EXH-1774204200000,,1774204200000,1774205246554,0,0,0,1774219646554,2026-03-23 01:30:00,2026-03-23 01:47:26,,,,2026-03-23 05:47:26,0.867,0.87,,,,,CONFIRMED,,2,,,,,,,,/root/binance_bot_signals/review_workspace/2026-03-23/cases/FILUSDT-SHORT-EXH-1774204200000/case_close.png,N,N,N,Y,N,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
NEARUSDT-SHORT-EXH-1774204200000,2026-03-23,NEARUSDT,SHORT,short_exhaustion_retest,NEARUSDT-SHORT-EXH-1774204200000,,1774204200000,1774205251633,0,0,0,1774219651633,2026-03-23 01:30:00,2026-03-23 01:47:31,,,,2026-03-23 05:47:31,1.275,1.281,,,,,CONFIRMED,,2,,,,,,,,/root/binance_bot_signals/review_workspace/2026-03-23/cases/NEARUSDT-SHORT-EXH-1774204200000/case_close.png,N,N,N,Y,N,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
WIFUSDT-SHORT-EXH-1774204200000,2026-03-23,WIFUSDT,SHORT,short_exhaustion_retest,WIFUSDT-SHORT-EXH-1774204200000,,1774204200000,1774205264466,0,0,0,1774219664466,2026-03-23 01:30:00,2026-03-23 01:47:44,,,,2026-03-23 05:47:44,0.1719,0.1731,,,,,EXPIRED_WAIT,,3,,,,,,,,/root/binance_bot_signals/review_workspace/2026-03-23/cases/WIFUSDT-SHORT-EXH-1774204200000/case_close.png,N,N,N,Y,N,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
PENGUUSDT-SHORT-EXH-1774204200000,2026-03-23,PENGUUSDT,SHORT,short_exhaustion_retest,PENGUUSDT-SHORT-EXH-1774204200000,,1774204200000,1774205269925,0,0,0,1774219669925,2026-03-23 01:30:00,2026-03-23 01:47:49,,,,2026-03-23 05:47:49,0.006743,0.006754,,,,,INVALIDATED,,1,,,,,,,,/root/binance_bot_signals/review_workspace/2026-03-23/cases/PENGUUSDT-SHORT-EXH-1774204200000/case_close.png,N,N,N,Y,N,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
DEXEUSDT-LONG-1774206300000,2026-03-23,DEXEUSDT,LONG,long_breakout_retest,DEXEUSDT-LONG-1774206300000,,1774206300000,1774206867094,0,0,0,1774221267094,2026-03-23 02:05:00,2026-03-23 02:14:27,,,,2026-03-23 06:14:27,7.117,6.984,,,,,INVALIDATED,,5,,,,,,,,/root/binance_bot_signals/review_workspace/2026-03-23/cases/DEXEUSDT-LONG-1774206300000/case_close.png,N,N,N,Y,N,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
UNIUSDT-SHORT-EXH-1774206900000,2026-03-23,UNIUSDT,SHORT,short_exhaustion_retest,UNIUSDT-SHORT-EXH-1774206900000,,1774206900000,1774207830231,0,0,0,1774222230231,2026-03-23 02:15:00,2026-03-23 02:30:30,,,,2026-03-23 06:30:30,3.441,3.448,,,,,INVALIDATED,,1,,,,,,,,/root/binance_bot_signals/review_workspace/2026-03-23/cases/UNIUSDT-SHORT-EXH-1774206900000/case_close.png,N,N,N,Y,N,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
TRIAUSDT-LONG-1774208400000,2026-03-23,TRIAUSDT,LONG,long_breakout_retest,TRIAUSDT-LONG-1774208400000,,1774208400000,1774208936594,0,0,0,1774223336594,2026-03-23 02:40:00,2026-03-23 02:48:56,,,,2026-03-23 06:48:56,0.04659,0.04634,,,,,INVALIDATED,,1,,,,,,,,/root/binance_bot_signals/review_workspace/2026-03-23/cases/TRIAUSDT-LONG-1774208400000/case_close.png,N,N,N,Y,N,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
JCTUSDT-LONG-1774210200000,2026-03-23,JCTUSDT,LONG,long_breakout_retest,JCTUSDT-LONG-1774210200000,,1774210200000,1774210531906,0,0,0,1774224931906,2026-03-23 03:10:00,2026-03-23 03:15:31,,,,2026-03-23 07:15:31,0.003468,0.003413,,,,,INVALIDATED,,1,,,,,,,,/root/binance_bot_signals/review_workspace/2026-03-23/cases/JCTUSDT-LONG-1774210200000/case_close.png,N,N,N,Y,N,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
TRIAUSDT-LONG-1774210800000,2026-03-23,TRIAUSDT,LONG,long_breakout_retest,TRIAUSDT-LONG-1774210800000,,1774210800000,1774211319540,0,0,0,1774225719540,2026-03-23 03:20:00,2026-03-23 03:28:39,,,,2026-03-23 07:28:39,0.04821,0.04688,,,,,INVALIDATED,,6,,,,,,,,/root/binance_bot_signals/review_workspace/2026-03-23/cases/TRIAUSDT-LONG-1774210800000/case_close.png,N,N,N,Y,N,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
SUIUSDT-SHORT-EXH-1774212300000,2026-03-23,SUIUSDT,SHORT,short_exhaustion_retest,SUIUSDT-SHORT-EXH-1774212300000,,1774212300000,1774213217550,0,0,0,1774227617550,2026-03-23 03:45:00,2026-03-23 04:00:17,,,,2026-03-23 08:00:17,0.9051,0.9071,,,,,CONFIRMED,,1,,,,,,,,/root/binance_bot_signals/review_workspace/2026-03-23/cases/SUIUSDT-SHORT-EXH-1774212300000/case_close.png,N,N,N,Y,N,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
RIVERUSDT-LONG-1774212900000,2026-03-23,RIVERUSDT,LONG,long_breakout_retest,RIVERUSDT-LONG-1774212900000,,1774212900000,1774213370965,0,0,0,1774227770965,2026-03-23 03:55:00,2026-03-23 04:02:50,,,,2026-03-23 08:02:50,32.331,30.428,,,,,INVALIDATED,,5,,,,,,,,/root/binance_bot_signals/review_workspace/2026-03-23/cases/RIVERUSDT-LONG-1774212900000/case_close.png,N,N,N,Y,N,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
SOLUSDT-SHORT-EXH-1774213200000,2026-03-23,SOLUSDT,SHORT,short_exhaustion_retest,SOLUSDT-SHORT-EXH-1774213200000,,1774213200000,1774214166802,0,0,0,1774228566802,2026-03-23 04:00:00,2026-03-23 04:16:06,,,,2026-03-23 08:16:06,85.83,86.4,,,,,EXPIRED_WAIT,,3,,,,,,,,/root/binance_bot_signals/review_workspace/2026-03-23/cases/SOLUSDT-SHORT-EXH-1774213200000/case_close.png,N,N,N,Y,N,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
XRPUSDT-SHORT-EXH-1774213200000,2026-03-23,XRPUSDT,SHORT,short_exhaustion_retest,XRPUSDT-SHORT-EXH-1774213200000,,1774213200000,1774214168057,0,0,0,1774228568057,2026-03-23 04:00:00,2026-03-23 04:16:08,,,,2026-03-23 08:16:08,1.3778,1.3801,,,,,INVALIDATED,,1,,,,,,,,/root/binance_bot_signals/review_workspace/2026-03-23/cases/XRPUSDT-SHORT-EXH-1774213200000/case_close.png,N,N,N,Y,N,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
DOGEUSDT-SHORT-EXH-1774213200000,2026-03-23,DOGEUSDT,SHORT,short_exhaustion_retest,DOGEUSDT-SHORT-EXH-1774213200000,,1774213200000,1774214169307,0,0,0,1774228569307,2026-03-23 04:00:00,2026-03-23 04:16:09,,,,2026-03-23 08:16:09,0.08959,0.09003,,,,,CONFIRMED,,2,,,,,,,,/root/binance_bot_signals/review_workspace/2026-03-23/cases/DOGEUSDT-SHORT-EXH-1774213200000/case_close.png,N,N,N,Y,N,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
BNBUSDT-SHORT-EXH-1774213200000,2026-03-23,BNBUSDT,SHORT,short_exhaustion_retest,BNBUSDT-SHORT-EXH-1774213200000,,1774213200000,1774214172899,0,0,0,1774228572899,2026-03-23 04:00:00,2026-03-23 04:16:12,,,,2026-03-23 08:16:12,624.12,626.1,,,,,EXPIRED_WAIT,,3,,,,,,,,/root/binance_bot_signals/review_workspace/2026-03-23/cases/BNBUSDT-SHORT-EXH-1774213200000/case_close.png,N,N,N,Y,N,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
BCHUSDT-SHORT-EXH-1774213200000,2026-03-23,BCHUSDT,SHORT,short_exhaustion_retest,BCHUSDT-SHORT-EXH-1774213200000,,1774213200000,1774214178837,0,0,0,1774228578837,2026-03-23 04:00:00,2026-03-23 04:16:18,,,,2026-03-23 08:16:18,462.58,464.48,,,,,INVALIDATED,,1,,,,,,,,/root/binance_bot_signals/review_workspace/2026-03-23/cases/BCHUSDT-SHORT-EXH-1774213200000/case_close.png,N,N,N,Y,N,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
LINKUSDT-SHORT-EXH-1774213200000,2026-03-23,LINKUSDT,SHORT,short_exhaustion_retest,LINKUSDT-SHORT-EXH-1774213200000,,1774213200000,1774214180657,0,0,0,1774228580657,2026-03-23 04:00:00,2026-03-23 04:16:20,,,,2026-03-23 08:16:20,8.627,8.674,,,,,EXPIRED_WAIT,,3,,,,,,,,/root/binance_bot_signals/review_workspace/2026-03-23/cases/LINKUSDT-SHORT-EXH-1774213200000/case_close.png,N,N,N,Y,N,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
TRXUSDT-SHORT-EXH-1774213200000,2026-03-23,TRXUSDT,SHORT,short_exhaustion_retest,TRXUSDT-SHORT-EXH-1774213200000,,1774213200000,1774214184828,0,0,0,1774228584828,2026-03-23 04:00:00,2026-03-23 04:16:24,,,,2026-03-23 08:16:24,0.31615,0.31706,,,,,EXPIRED_WAIT,,3,,,,,,,,/root/binance_bot_signals/review_workspace/2026-03-23/cases/TRXUSDT-SHORT-EXH-1774213200000/case_close.png,N,N,N,Y,N,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
LTCUSDT-SHORT-EXH-1774213200000,2026-03-23,LTCUSDT,SHORT,short_exhaustion_retest,LTCUSDT-SHORT-EXH-1774213200000,,1774213200000,1774214189080,0,0,0,1774228589080,2026-03-23 04:00:00,2026-03-23 04:16:29,,,,2026-03-23 08:16:29,53.33,53.46,,,,,CONFIRMED,,3,,,,,,,,/root/binance_bot_signals/review_workspace/2026-03-23/cases/LTCUSDT-SHORT-EXH-1774213200000/case_close.png,N,N,N,Y,N,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
1000SHIBUSDT-SHORT-EXH-1774213200000,2026-03-23,1000SHIBUSDT,SHORT,short_exhaustion_retest,1000SHIBUSDT-SHORT-EXH-1774213200000,,1774213200000,1774214201010,0,0,0,1774228601010,2026-03-23 04:00:00,2026-03-23 04:16:41,,,,2026-03-23 08:16:41,0.005671,0.005698,,,,,EXPIRED_WAIT,,3,,,,,,,,/root/binance_bot_signals/review_workspace/2026-03-23/cases/1000SHIBUSDT-SHORT-EXH-1774213200000/case_close.png,N,N,N,Y,N,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
HBARUSDT-SHORT-EXH-1774213200000,2026-03-23,HBARUSDT,SHORT,short_exhaustion_retest,HBARUSDT-SHORT-EXH-1774213200000,,1774213200000,1774214202305,0,0,0,1774228602305,2026-03-23 04:00:00,2026-03-23 04:16:42,,,,2026-03-23 08:16:42,0.08848,0.08887,,,,,EXPIRED_WAIT,,3,,,,,,,,/root/binance_bot_signals/review_workspace/2026-03-23/cases/HBARUSDT-SHORT-EXH-1774213200000/case_close.png,N,N,N,Y,N,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
XLMUSDT-SHORT-EXH-1774213200000,2026-03-23,XLMUSDT,SHORT,short_exhaustion_retest,XLMUSDT-SHORT-EXH-1774213200000,,1774213200000,1774214203562,0,0,0,1774228603562,2026-03-23 04:00:00,2026-03-23 04:16:43,,,,2026-03-23 08:16:43,0.15571,0.15636,,,,,CONFIRMED,,2,,,,,,,,/root/binance_bot_signals/review_workspace/2026-03-23/cases/XLMUSDT-SHORT-EXH-1774213200000/case_close.png,N,N,N,Y,N,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
ETCUSDT-SHORT-EXH-1774213200000,2026-03-23,ETCUSDT,SHORT,short_exhaustion_retest,ETCUSDT-SHORT-EXH-1774213200000,,1774213200000,1774214207572,0,0,0,1774228607572,2026-03-23 04:00:00,2026-03-23 04:16:47,,,,2026-03-23 08:16:47,8.007,8.023,,,,,EXPIRED_WAIT,,3,,,,,,,,/root/binance_bot_signals/review_workspace/2026-03-23/cases/ETCUSDT-SHORT-EXH-1774213200000/case_close.png,N,N,N,Y,N,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
CYSUSDT-LONG-1774214400000,2026-03-23,CYSUSDT,LONG,long_breakout_retest,CYSUSDT-LONG-1774214400000,,1774214400000,1774214850819,0,0,0,1774229250819,2026-03-23 04:20:00,2026-03-23 04:27:30,,,,2026-03-23 08:27:30,0.7657,0.7572,,,,,INVALIDATED,,1,,,,,,,,/root/binance_bot_signals/review_workspace/2026-03-23/cases/CYSUSDT-LONG-1774214400000/case_close.png,N,N,N,Y,N,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
币安人生USDT-LONG-1774215300000,2026-03-23,币安人生USDT,LONG,long_breakout_retest,币安人生USDT-LONG-1774215300000,,1774215300000,1774215812893,0,0,0,1774230212893,2026-03-23 04:35:00,2026-03-23 04:43:32,,,,2026-03-23 08:43:32,0.0491,0.04838,,,,,INVALIDATED,,2,,,,,,,,/root/binance_bot_signals/review_workspace/2026-03-23/cases/币安人生USDT-LONG-1774215300000/case_close.png,N,N,N,Y,N,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
UAIUSDT-SHORT-EXH-1774215900000,2026-03-23,UAIUSDT,SHORT,short_exhaustion_retest,UAIUSDT-SHORT-EXH-1774215900000,,1774215900000,1774216917176,0,0,0,1774231317176,2026-03-23 04:45:00,2026-03-23 05:01:57,,,,2026-03-23 09:01:57,0.276,0.2776,,,,,INVALIDATED,,1,,,,,,,,/root/binance_bot_signals/review_workspace/2026-03-23/cases/UAIUSDT-SHORT-EXH-1774215900000/case_close.png,N,N,N,Y,N,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
LYNUSDT-LONG-1774217100000,2026-03-23,LYNUSDT,LONG,long_breakout_retest,LYNUSDT-LONG-1774217100000,,1774217100000,1774217552907,0,0,0,1774231952907,2026-03-23 05:05:00,2026-03-23 05:12:32,,,,2026-03-23 09:12:32,0.09087,0.09057,,,,,INVALIDATED,,1,,,,,,,,/root/binance_bot_signals/review_workspace/2026-03-23/cases/LYNUSDT-LONG-1774217100000/case_close.png,N,N,N,Y,N,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
LYNUSDT-LONG-1774218000000,2026-03-23,LYNUSDT,LONG,long_breakout_retest,LYNUSDT-LONG-1774218000000,,1774218000000,1774218349715,0,0,0,1774232749715,2026-03-23 05:20:00,2026-03-23 05:25:49,,,,2026-03-23 09:25:49,0.09279,0.09154,,,,,INVALIDATED,,2,,,,,,,,/root/binance_bot_signals/review_workspace/2026-03-23/cases/LYNUSDT-LONG-1774218000000/case_close.png,N,N,N,Y,N,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
