review_ts_ms,review_date,symbol,side_hint,strategy_hint,market_regime,opportunity_type,bot_status,miss_stage,miss_type,reason_code,reason_text,setup_id,signal_id,manual_tradable,improvement_candidate,note
1774396695955,2026-03-24,BRUSDT,LONG_OPPORTUNITY,long_breakout_retest,VOLATILE_CHOP,TOP_GAINER,EXPIRED_WAIT,RETEST_CONFIRM,BAD_MISS,expired_wait,retest wait expired,BRUSDT-LONG-1774393800000,,yes,yes,24h_change=62.25% quote_volume=319986805
1774396695955,2026-03-24,SIRENUSDT,SHORT_OPPORTUNITY,short_exhaustion_retest,VOLATILE_CHOP,TOP_LOSER,INVALIDATED,RETEST_CONFIRM,BAD_MISS,invalidated,retest invalidated,SIRENUSDT-LONG-1774339800000,,yes,yes,24h_change=-56.96% quote_volume=655696124
1774396695955,2026-03-24,LIGHTUSDT,SHORT_OPPORTUNITY,short_exhaustion_retest,VOLATILE_CHOP,TOP_LOSER,INVALIDATED,RETEST_CONFIRM,BAD_MISS,invalidated,retest invalidated,LIGHTUSDT-LONG-1774389300000,,yes,yes,24h_change=-42.85% quote_volume=112701817
1774396695955,2026-03-24,ONTUSDT,LONG_OPPORTUNITY,long_breakout_retest,VOLATILE_CHOP,TOP_GAINER,INVALIDATED,RETEST_CONFIRM,BAD_MISS,invalidated,acceptance_floor_lost 0.056700<0.058075,ONTUSDT-LONG-1774352700000,,yes,yes,24h_change=42.48% quote_volume=538948696
1774396695955,2026-03-24,CUSDT,LONG_OPPORTUNITY,long_breakout_retest,VOLATILE_CHOP,TOP_GAINER,INVALIDATED,RETEST_CONFIRM,BAD_MISS,invalidated,retest invalidated,CUSDT-LONG-1774373100000,,yes,yes,24h_change=28.89% quote_volume=119365021
1774396695955,2026-03-24,BEATUSDT,SHORT_OPPORTUNITY,short_exhaustion_retest,VOLATILE_CHOP,TOP_LOSER,EXPIRED_WAIT,RETEST_CONFIRM,BAD_MISS,expired_wait,retest wait expired,BEATUSDT-LONG-1774292100000,,yes,yes,24h_change=-24.68% quote_volume=54512315
1774396695956,2026-03-24,HUMAUSDT,LONG_OPPORTUNITY,long_breakout_retest,VOLATILE_CHOP,TOP_GAINER,INVALIDATED,RETEST_CONFIRM,BAD_MISS,invalidated,retest invalidated,HUMAUSDT-SHORT-EXH-1774338300000,,yes,yes,24h_change=21.66% quote_volume=40602481
1774396695956,2026-03-24,DUSKUSDT,LONG_OPPORTUNITY,long_breakout_retest,VOLATILE_CHOP,TOP_GAINER,INVALIDATED,RETEST_CONFIRM,BAD_MISS,invalidated,retest invalidated,DUSKUSDT-LONG-1774351500000,,yes,yes,24h_change=19.39% quote_volume=127156084
1774396695956,2026-03-24,ARIAUSDT,LONG_OPPORTUNITY,long_breakout_retest,VOLATILE_CHOP,TOP_GAINER,INVALIDATED,RETEST_CONFIRM,BAD_MISS,invalidated,stale_breakout runup 6.41%,ARIAUSDT-LONG-1774361700000,,yes,yes,24h_change=18.50% quote_volume=94557624
1774396695956,2026-03-24,TRIAUSDT,SHORT_OPPORTUNITY,short_exhaustion_retest,VOLATILE_CHOP,TOP_LOSER,PENDING,RETEST_CONFIRM,WATCHING,pending,1h exhaustion 31/35 + 15m breakdown 25/30 -> retest fail pending,TRIAUSDT-SHORT-EXH-1774394100000,,yes,no,24h_change=-18.20% quote_volume=42703001
