review_ts_ms,review_date,symbol,side_hint,strategy_hint,market_regime,opportunity_type,bot_status,miss_stage,miss_type,reason_code,reason_text,setup_id,signal_id,manual_tradable,improvement_candidate,note
1774051193227,2026-03-20,LYNUSDT,SHORT_OPPORTUNITY,short_exhaustion_retest,RANGE,TOP_LOSER,INVALIDATED,RETEST_CONFIRM,BAD_MISS,invalidated,retest invalidated,LYNUSDT-LONG-1773977700000,,yes,yes,24h_change=-43.41% quote_volume=488354654
1774051193227,2026-03-20,DEGOUSDT,SHORT_OPPORTUNITY,short_exhaustion_retest,RANGE,TOP_LOSER,EXPIRED_WAIT,RETEST_CONFIRM,BAD_MISS,expired_wait,retest wait expired,DEGOUSDT-SHORT-EXH-1773983700000,,yes,yes,24h_change=-36.41% quote_volume=87874748
1774051193227,2026-03-20,UAIUSDT,SHORT_OPPORTUNITY,short_exhaustion_retest,RANGE,TOP_LOSER,INVALIDATED,RETEST_CONFIRM,BAD_MISS,invalidated,retest invalidated,UAIUSDT-LONG-1774035600000,,yes,yes,24h_change=-26.79% quote_volume=231307474
1774051193227,2026-03-20,WAXPUSDT,LONG_OPPORTUNITY,long_breakout_retest,RANGE,TOP_GAINER,INVALIDATED,RETEST_CONFIRM,BAD_MISS,invalidated,retest invalidated,WAXPUSDT-LONG-1774027800000,,yes,yes,24h_change=26.72% quote_volume=182516051
1774051193227,2026-03-20,APRUSDT,SHORT_OPPORTUNITY,short_exhaustion_retest,RANGE,TOP_LOSER,INVALIDATED,RETEST_CONFIRM,BAD_MISS,invalidated,retest invalidated,APRUSDT-LONG-1774022100000,,yes,yes,24h_change=-25.05% quote_volume=105176399
1774051193227,2026-03-20,XANUSDT,SHORT_OPPORTUNITY,short_exhaustion_retest,RANGE,TOP_LOSER,INVALIDATED,RETEST_CONFIRM,BAD_MISS,invalidated,retest invalidated,XANUSDT-LONG-1773943500000,,yes,yes,24h_change=-17.68% quote_volume=47593970
1774051193227,2026-03-20,PHAUSDT,LONG_OPPORTUNITY,long_breakout_retest,RANGE,TOP_GAINER,INVALIDATED,RETEST_CONFIRM,BAD_MISS,invalidated,retest invalidated,PHAUSDT-LONG-1774019400000,,yes,yes,24h_change=16.71% quote_volume=149036922
1774051193227,2026-03-20,ZETAUSDT,LONG_OPPORTUNITY,long_breakout_retest,RANGE,TOP_GAINER,INVALIDATED,RETEST_CONFIRM,BAD_MISS,invalidated,retest invalidated,ZETAUSDT-LONG-1774010700000,,yes,yes,24h_change=14.40% quote_volume=38320407
1774051193227,2026-03-20,SIRENUSDT,LONG_OPPORTUNITY,long_breakout_retest,RANGE,TOP_GAINER,INVALIDATED,RETEST_CONFIRM,BAD_MISS,invalidated,retest invalidated,SIRENUSDT-LONG-1773973500000,,yes,yes,24h_change=13.92% quote_volume=249370147
1774051193227,2026-03-20,EDGEUSDT,LONG_OPPORTUNITY,long_breakout_retest,RANGE,TOP_GAINER,INVALIDATED,RETEST_CONFIRM,BAD_MISS,invalidated,stale_breakout runup 3.96%,EDGEUSDT-LONG-1773977400000,,yes,yes,24h_change=12.55% quote_volume=77024137
1774051193227,2026-03-20,GUAUSDT,LONG_OPPORTUNITY,long_breakout_retest,RANGE,TOP_GAINER,NOT_DETECTED,SCAN,BAD_MISS,not_detected,No pending or sent signal for top mover,,,yes,yes,24h_change=11.74% quote_volume=36824072
1774051193227,2026-03-20,BANUSDT,SHORT_OPPORTUNITY,short_exhaustion_retest,RANGE,TOP_LOSER,INVALIDATED,RETEST_CONFIRM,BAD_MISS,invalidated,retest invalidated,BANUSDT-LONG-1773975000000,,yes,yes,24h_change=-11.70% quote_volume=94822400
1774051193227,2026-03-20,ATHUSDT,LONG_OPPORTUNITY,long_breakout_retest,RANGE,TOP_GAINER,NOT_DETECTED,SCAN,BAD_MISS,not_detected,No pending or sent signal for top mover,,,yes,yes,24h_change=9.80% quote_volume=46627446
1774051193227,2026-03-20,SAHARAUSDT,LONG_OPPORTUNITY,long_breakout_retest,RANGE,TOP_GAINER,INVALIDATED,RETEST_CONFIRM,BAD_MISS,invalidated,retest invalidated,SAHARAUSDT-LONG-1774035300000,,yes,yes,24h_change=9.66% quote_volume=100849580
1774051193227,2026-03-20,RIVERUSDT,SHORT_OPPORTUNITY,short_exhaustion_retest,RANGE,TOP_LOSER,EXPIRED_WAIT,RETEST_CONFIRM,BAD_MISS,expired_wait,retest wait expired,RIVERUSDT-LONG-1774014000000,,yes,yes,24h_change=-8.87% quote_volume=590726414
1774051193227,2026-03-20,ANKRUSDT,LONG_OPPORTUNITY,long_breakout_retest,RANGE,TOP_GAINER,INVALIDATED,RETEST_CONFIRM,BAD_MISS,invalidated,retest invalidated,ANKRUSDT-SHORT-EXH-1773964800000,,yes,yes,24h_change=8.55% quote_volume=24071081
1774051193227,2026-03-20,ARCUSDT,LONG_OPPORTUNITY,long_breakout_retest,RANGE,TOP_GAINER,INVALIDATED,RETEST_CONFIRM,BAD_MISS,invalidated,retest invalidated,ARCUSDT-LONG-1773975300000,,yes,yes,24h_change=8.53% quote_volume=25631452
