review_ts_ms,review_date,symbol,side_hint,strategy_hint,market_regime,opportunity_type,bot_status,miss_stage,miss_type,reason_code,reason_text,setup_id,signal_id,manual_tradable,improvement_candidate,note
1774828714289,2026-03-29,AIAUSDT,LONG_OPPORTUNITY,long_breakout_retest,VOLATILE_CHOP,TOP_GAINER,INVALIDATED,RETEST_CONFIRM,BAD_MISS,invalidated,retest invalidated,AIAUSDT-LONG-1773999300000,,yes,yes,24h_change=34.41% quote_volume=80222129
1774828714290,2026-03-29,STOUSDT,LONG_OPPORTUNITY,long_breakout_retest,VOLATILE_CHOP,TOP_GAINER,INVALIDATED,RETEST_CONFIRM,BAD_MISS,invalidated,stale_breakout runup 3.78%,STOUSDT-LONG-1774239600000,,yes,yes,24h_change=28.45% quote_volume=283660395
1774828714290,2026-03-29,PLAYUSDT,LONG_OPPORTUNITY,long_breakout_retest,VOLATILE_CHOP,TOP_GAINER,INVALIDATED,RETEST_CONFIRM,BAD_MISS,invalidated,retest invalidated,PLAYUSDT-SHORT-EXH-1774083600000,,yes,yes,24h_change=17.18% quote_volume=222061326
1774828714290,2026-03-29,BSBUSDT,LONG_OPPORTUNITY,long_breakout_retest,VOLATILE_CHOP,TOP_GAINER,INVALIDATED,RETEST_CONFIRM,BAD_MISS,invalidated,retest invalidated,BSBUSDT-LONG-1774641600000,,yes,yes,24h_change=16.92% quote_volume=80492848
1774828714290,2026-03-29,NOMUSDT,SHORT_OPPORTUNITY,short_exhaustion_retest,VOLATILE_CHOP,TOP_LOSER,PENDING,RETEST_CONFIRM,WATCHING,pending,OI jump 3.91% + breakout pending + 15m flat + 1h flat,NOMUSDT-LONG-1774824900000,,yes,no,24h_change=-16.25% quote_volume=322615118
1774828714290,2026-03-29,PTBUSDT,SHORT_OPPORTUNITY,short_exhaustion_retest,VOLATILE_CHOP,TOP_LOSER,NOT_DETECTED,SCAN,BAD_MISS,not_detected,No pending or sent signal for top mover,,,yes,yes,24h_change=-14.59% quote_volume=29422451
1774828714290,2026-03-29,BRUSDT,LONG_OPPORTUNITY,long_breakout_retest,VOLATILE_CHOP,TOP_GAINER,EXPIRED_WAIT,RETEST_CONFIRM,BAD_MISS,expired_wait,retest wait expired,BRUSDT-LONG-1774671600000,,yes,yes,24h_change=14.08% quote_volume=63801587
1774828714290,2026-03-29,ONUSDT,LONG_OPPORTUNITY,long_breakout_retest,VOLATILE_CHOP,TOP_GAINER,INVALIDATED,RETEST_CONFIRM,BAD_MISS,invalidated,retest invalidated,ONUSDT-LONG-1774632300000,,yes,yes,24h_change=13.56% quote_volume=144368369
1774828714290,2026-03-29,SENTUSDT,LONG_OPPORTUNITY,long_breakout_retest,VOLATILE_CHOP,TOP_GAINER,NOT_DETECTED,SCAN,BAD_MISS,not_detected,No pending or sent signal for top mover,,,yes,yes,24h_change=13.01% quote_volume=118856908
1774828714290,2026-03-29,TAUSDT,LONG_OPPORTUNITY,long_breakout_retest,VOLATILE_CHOP,TOP_GAINER,EXPIRED_WAIT,RETEST_CONFIRM,BAD_MISS,expired_wait,retest wait expired,TAUSDT-SHORT-EXH-1774691100000,,yes,yes,24h_change=10.35% quote_volume=18053394
1774828714290,2026-03-29,CUSDT,LONG_OPPORTUNITY,long_breakout_retest,VOLATILE_CHOP,TOP_GAINER,INVALIDATED,RETEST_CONFIRM,BAD_MISS,invalidated,retest invalidated,CUSDT-SHORT-EXH-1774651500000,,yes,yes,24h_change=8.17% quote_volume=69246452
1774828714290,2026-03-29,TRIAUSDT,LONG_OPPORTUNITY,long_breakout_retest,VOLATILE_CHOP,TOP_GAINER,SENT,SEND,CAUGHT,sent,1h exhaustion 31/35 + 15m breakdown 25/30 -> retest fail retest fail + 15m retest 35/35,TRIAUSDT-SHORT-1774394100000-2,TRIAUSDT-SHORT-1774394100000-2,yes,no,24h_change=7.94% quote_volume=20865167
1774828714290,2026-03-29,PIXELUSDT,SHORT_OPPORTUNITY,short_exhaustion_retest,VOLATILE_CHOP,TOP_LOSER,SENT,SEND,CAUGHT,sent,1h exhaustion 33/35 + 15m breakdown 26/30 -> retest fail retest fail + 15m retest 35/35,PIXELUSDT-SHORT-1774675800000-3,PIXELUSDT-SHORT-1774675800000-3,yes,no,24h_change=-6.84% quote_volume=21685703
1774828714290,2026-03-29,KATUSDT,SHORT_OPPORTUNITY,short_exhaustion_retest,VOLATILE_CHOP,TOP_LOSER,INVALIDATED,RETEST_CONFIRM,BAD_MISS,invalidated,retest invalidated,KATUSDT-LONG-1774656900000,,yes,yes,24h_change=-6.47% quote_volume=38370743
1774828714290,2026-03-29,CFGUSDT,LONG_OPPORTUNITY,long_breakout_retest,VOLATILE_CHOP,TOP_GAINER,INVALIDATED,RETEST_CONFIRM,BAD_MISS,invalidated,retest invalidated,CFGUSDT-LONG-1774672800000,,yes,yes,24h_change=6.27% quote_volume=41932244
1774828714290,2026-03-29,SIRENUSDT,LONG_OPPORTUNITY,long_breakout_retest,VOLATILE_CHOP,TOP_GAINER,EXPIRED_WAIT,RETEST_CONFIRM,BAD_MISS,expired_wait,retest wait expired,SIRENUSDT-LONG-1774687800000,,yes,yes,24h_change=6.00% quote_volume=622721803
1774828714290,2026-03-29,BCHUSDT,SHORT_OPPORTUNITY,short_exhaustion_retest,VOLATILE_CHOP,TOP_LOSER,INVALIDATED,RETEST_CONFIRM,GOOD_MISS,invalidated,retest invalidated,BCHUSDT-SHORT-EXH-1774584000000,,yes,yes,24h_change=-5.89% quote_volume=162142399
1774828714290,2026-03-29,ARIAUSDT,LONG_OPPORTUNITY,long_breakout_retest,VOLATILE_CHOP,TOP_GAINER,INVALIDATED,RETEST_CONFIRM,GOOD_MISS,invalidated,retest invalidated,ARIAUSDT-LONG-1774621200000,,yes,yes,24h_change=5.80% quote_volume=52278427
1774828714291,2026-03-29,PIPPINUSDT,SHORT_OPPORTUNITY,short_exhaustion_retest,VOLATILE_CHOP,TOP_LOSER,EXPIRED_WAIT,RETEST_CONFIRM,GOOD_MISS,expired_wait,retest wait expired,PIPPINUSDT-LONG-1774663200000,,yes,yes,24h_change=-5.52% quote_volume=103843327
1774828714291,2026-03-29,QUSDT,LONG_OPPORTUNITY,long_breakout_retest,VOLATILE_CHOP,TOP_GAINER,INVALIDATED,RETEST_CONFIRM,GOOD_MISS,invalidated,retest invalidated,QUSDT-LONG-1774676700000,,yes,yes,24h_change=5.44% quote_volume=28675686
