review_ts_ms,review_date,symbol,side_hint,strategy_hint,market_regime,opportunity_type,bot_status,miss_stage,miss_type,reason_code,reason_text,setup_id,signal_id,manual_tradable,improvement_candidate,note
1775001575544,2026-03-31,SIRENUSDT,SHORT_OPPORTUNITY,short_exhaustion_retest,ALT_MOMO,TOP_LOSER,INVALIDATED,RETEST_CONFIRM,BAD_MISS,invalidated,retest invalidated,SIRENUSDT-SHORT-EXH-1774942200000,,yes,yes,24h_change=-67.42% quote_volume=796211104
1775001575545,2026-03-31,KERNELUSDT,LONG_OPPORTUNITY,long_breakout_retest,ALT_MOMO,TOP_GAINER,EXPIRED_WAIT,RETEST_CONFIRM,BAD_MISS,expired_wait,retest wait expired,KERNELUSDT-LONG-1774969800000,,yes,yes,24h_change=35.28% quote_volume=416045960
1775001575545,2026-03-31,STOUSDT,LONG_OPPORTUNITY,long_breakout_retest,ALT_MOMO,TOP_GAINER,INVALIDATED,RETEST_CONFIRM,BAD_MISS,invalidated,retest invalidated,STOUSDT-LONG-1774996500000,,yes,yes,24h_change=32.69% quote_volume=200958443
1775001575545,2026-03-31,NOMUSDT,LONG_OPPORTUNITY,long_breakout_retest,ALT_MOMO,TOP_GAINER,EXPIRED_WAIT,RETEST_CONFIRM,BAD_MISS,expired_wait,retest wait expired,NOMUSDT-LONG-1774983600000,,yes,yes,24h_change=25.13% quote_volume=193635504
1775001575545,2026-03-31,BASEDUSDT,SHORT_OPPORTUNITY,short_exhaustion_retest,ALT_MOMO,TOP_LOSER,INVALIDATED,RETEST_CONFIRM,BAD_MISS,invalidated,retest invalidated,BASEDUSDT-LONG-1774893900000,,yes,yes,24h_change=-24.87% quote_volume=112181671
1775001575545,2026-03-31,SKLUSDT,LONG_OPPORTUNITY,long_breakout_retest,ALT_MOMO,TOP_GAINER,NOT_DETECTED,SCAN,BAD_MISS,not_detected,No pending or sent signal for top mover,,,yes,yes,24h_change=24.35% quote_volume=42612150
1775001575545,2026-03-31,STABLEUSDT,LONG_OPPORTUNITY,long_breakout_retest,ALT_MOMO,TOP_GAINER,INVALIDATED,RETEST_CONFIRM,BAD_MISS,invalidated,retest invalidated,STABLEUSDT-LONG-1774998600000,,yes,yes,24h_change=22.03% quote_volume=41021794
1775001575545,2026-03-31,ZBTUSDT,LONG_OPPORTUNITY,long_breakout_retest,ALT_MOMO,TOP_GAINER,INVALIDATED,RETEST_CONFIRM,BAD_MISS,invalidated,retest invalidated,ZBTUSDT-LONG-1774950900000,,yes,yes,24h_change=20.39% quote_volume=94671236
1775001575545,2026-03-31,EDGEUSDT,LONG_OPPORTUNITY,long_breakout_retest,ALT_MOMO,TOP_GAINER,INVALIDATED,RETEST_CONFIRM,BAD_MISS,invalidated,stale_breakout runup 5.76%,EDGEUSDT-LONG-1774963500000,,yes,yes,24h_change=19.86% quote_volume=133260193
1775001575545,2026-03-31,AIOTUSDT,LONG_OPPORTUNITY,long_breakout_retest,ALT_MOMO,TOP_GAINER,EXPIRED_WAIT,RETEST_CONFIRM,BAD_MISS,expired_wait,retest wait expired,AIOTUSDT-LONG-1774950000000,,yes,yes,24h_change=19.72% quote_volume=81548694
1775001575545,2026-03-31,BLUAIUSDT,LONG_OPPORTUNITY,long_breakout_retest,ALT_MOMO,TOP_GAINER,EXPIRED_WAIT,RETEST_CONFIRM,BAD_MISS,expired_wait,retest wait expired,BLUAIUSDT-SHORT-EXH-1774680300000,,yes,yes,24h_change=16.75% quote_volume=27778182
1775001575545,2026-03-31,BEATUSDT,SHORT_OPPORTUNITY,short_exhaustion_retest,ALT_MOMO,TOP_LOSER,EXPIRED_WAIT,RETEST_CONFIRM,BAD_MISS,expired_wait,retest wait expired,BEATUSDT-LONG-1774887900000,,yes,yes,24h_change=-16.73% quote_volume=48326656
1775001575545,2026-03-31,CYSUSDT,SHORT_OPPORTUNITY,short_exhaustion_retest,ALT_MOMO,TOP_LOSER,INVALIDATED,RETEST_CONFIRM,BAD_MISS,invalidated,retest invalidated,CYSUSDT-LONG-1774938000000,,yes,yes,24h_change=-15.40% quote_volume=24509027
