case_id,case_day,symbol,side,strategy,setup_id,signal_id,signal_time_ms,created_time_ms,confirmed_time_ms,sent_time_ms,close_time_ms,fallback_close_due_ms,signal_time_local,created_time_local,confirmed_time_local,sent_time_local,close_time_local,fallback_close_due_local,signal_price,breakout_level,entry_price,stop_price,tp1_price,tp2_price,status_final,close_reason,bars_waited,time_to_confirm_min,time_to_close_min,outcome,r_multiple,pre_pending_image,pending_open_image,entry_or_confirm_image,case_close_image,has_pre_pending_image,has_pending_open_image,has_entry_or_confirm_image,has_case_close_image,case_bundle_complete,human_review_status,verdict_code,root_cause_code,action_candidate_code,confidence_code,review_notes_short
PIPPINUSDT-SHORT-EXH-1773924300000,2026-03-19,PIPPINUSDT,SHORT,short_exhaustion_retest,PIPPINUSDT-SHORT-EXH-1773924300000,,1773924300000,1773925244734,0,0,0,1773939644734,2026-03-19 19:45:00,2026-03-19 20:00:44,,,,2026-03-20 00:00:44,0.10796,0.11013,,,,,INVALIDATED,,1,,,,,,,,/root/binance_bot_signals/review_workspace/2026-03-19/cases/PIPPINUSDT-SHORT-EXH-1773924300000/case_close.png,N,N,N,Y,N,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
ANKRUSDT-SHORT-EXH-1773924300000,2026-03-19,ANKRUSDT,SHORT,short_exhaustion_retest,ANKRUSDT-SHORT-EXH-1773924300000,,1773924300000,1773925260626,0,0,0,1773939660626,2026-03-19 19:45:00,2026-03-19 20:01:00,,,,2026-03-20 00:01:00,0.004769,0.004786,,,,,INVALIDATED,,2,,,,,,,,/root/binance_bot_signals/review_workspace/2026-03-19/cases/ANKRUSDT-SHORT-EXH-1773924300000/case_close.png,N,N,N,Y,N,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
ROBOUSDT-SHORT-EXH-1773924300000,2026-03-19,ROBOUSDT,SHORT,short_exhaustion_retest,ROBOUSDT-SHORT-EXH-1773924300000,,1773924300000,1773925262856,0,0,0,1773939662856,2026-03-19 19:45:00,2026-03-19 20:01:02,,,,2026-03-20 00:01:02,0.02582,0.02595,,,,,EXPIRED_WAIT,,3,,,,,,,,/root/binance_bot_signals/review_workspace/2026-03-19/cases/ROBOUSDT-SHORT-EXH-1773924300000/case_close.png,N,N,N,Y,N,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
ZROUSDT-SHORT-EXH-1773924300000,2026-03-19,ZROUSDT,SHORT,short_exhaustion_retest,ZROUSDT-SHORT-EXH-1773924300000,,1773924300000,1773925271469,0,0,0,1773939671469,2026-03-19 19:45:00,2026-03-19 20:01:11,,,,2026-03-20 00:01:11,2.0351,2.0622,,,,,EXPIRED_WAIT,,3,,,,,,,,/root/binance_bot_signals/review_workspace/2026-03-19/cases/ZROUSDT-SHORT-EXH-1773924300000/case_close.png,N,N,N,Y,N,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
RENDERUSDT-SHORT-EXH-1773924300000,2026-03-19,RENDERUSDT,SHORT,short_exhaustion_retest,RENDERUSDT-SHORT-EXH-1773924300000,,1773924300000,1773925273593,0,0,0,1773939673593,2026-03-19 19:45:00,2026-03-19 20:01:13,,,,2026-03-20 00:01:13,1.64,1.647,,,,,EXPIRED_WAIT,,3,,,,,,,,/root/binance_bot_signals/review_workspace/2026-03-19/cases/RENDERUSDT-SHORT-EXH-1773924300000/case_close.png,N,N,N,Y,N,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
AXSUSDT-SHORT-EXH-1773924300000,2026-03-19,AXSUSDT,SHORT,short_exhaustion_retest,AXSUSDT-SHORT-EXH-1773924300000,,1773924300000,1773925276262,0,0,0,1773939676262,2026-03-19 19:45:00,2026-03-19 20:01:16,,,,2026-03-20 00:01:16,1.162,1.167,,,,,CONFIRMED,,1,,,,,,,,/root/binance_bot_signals/review_workspace/2026-03-19/cases/AXSUSDT-SHORT-EXH-1773924300000/case_close.png,N,N,N,Y,N,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
APTUSDT-SHORT-EXH-1773925200000,2026-03-19,APTUSDT,SHORT,short_exhaustion_retest,APTUSDT-SHORT-EXH-1773925200000,,1773925200000,1773926223048,0,0,0,1773940623048,2026-03-19 20:00:00,2026-03-19 20:17:03,,,,2026-03-20 00:17:03,0.9487,0.9515,,,,,INVALIDATED,,1,,,,,,,,/root/binance_bot_signals/review_workspace/2026-03-19/cases/APTUSDT-SHORT-EXH-1773925200000/case_close.png,N,N,N,Y,N,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
COSUSDT-LONG-1773926100000,2026-03-19,COSUSDT,LONG,legacy_5m_retest,COSUSDT-LONG-1773926100000,,1773926100000,1773926524642,0,0,0,1773940924642,2026-03-19 20:15:00,2026-03-19 20:22:04,,,,2026-03-20 00:22:04,0.001639,0.001617,,,,,INVALIDATED,,1,,,,,,,,/root/binance_bot_signals/review_workspace/2026-03-19/cases/COSUSDT-LONG-1773926100000/case_close.png,N,N,N,Y,N,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
RIVERUSDT-SHORT-EXH-1773927000000,2026-03-19,RIVERUSDT,SHORT,short_exhaustion_retest,RIVERUSDT-SHORT-EXH-1773927000000,,1773927000000,1773927943870,0,0,0,1773942343870,2026-03-19 20:30:00,2026-03-19 20:45:43,,,,2026-03-20 00:45:43,25.505,26.181,,,,,CONFIRMED,,1,,,,,,,,/root/binance_bot_signals/review_workspace/2026-03-19/cases/RIVERUSDT-SHORT-EXH-1773927000000/case_close.png,N,N,N,Y,N,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
XANUSDT-LONG-1773928500000,2026-03-19,XANUSDT,LONG,legacy_5m_retest,XANUSDT-LONG-1773928500000,,1773928500000,1773928900226,0,0,0,1773943300226,2026-03-19 20:55:00,2026-03-19 21:01:40,,,,2026-03-20 01:01:40,0.014777,0.014418,,,,,INVALIDATED,,6,,,,,,,,/root/binance_bot_signals/review_workspace/2026-03-19/cases/XANUSDT-LONG-1773928500000/case_close.png,N,N,N,Y,N,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
PIPPINUSDT-SHORT-EXH-1773928800000,2026-03-19,PIPPINUSDT,SHORT,short_exhaustion_retest,PIPPINUSDT-SHORT-EXH-1773928800000,,1773928800000,1773929837103,0,0,0,1773944237103,2026-03-19 21:00:00,2026-03-19 21:17:17,,,,2026-03-20 01:17:17,0.10448,0.1074,,,,,INVALIDATED,,2,,,,,,,,/root/binance_bot_signals/review_workspace/2026-03-19/cases/PIPPINUSDT-SHORT-EXH-1773928800000/case_close.png,N,N,N,Y,N,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
APTUSDT-SHORT-EXH-1773928800000,2026-03-19,APTUSDT,SHORT,short_exhaustion_retest,APTUSDT-SHORT-EXH-1773928800000,,1773928800000,1773929857355,0,0,0,1773944257355,2026-03-19 21:00:00,2026-03-19 21:17:37,,,,2026-03-20 01:17:37,0.9396,0.945,,,,,EXPIRED_WAIT,,3,,,,,,,,/root/binance_bot_signals/review_workspace/2026-03-19/cases/APTUSDT-SHORT-EXH-1773928800000/case_close.png,N,N,N,Y,N,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
RIVERUSDT-SHORT-EXH-1773930600000,2026-03-19,RIVERUSDT,SHORT,short_exhaustion_retest,RIVERUSDT-SHORT-EXH-1773930600000,,1773930600000,1773931570621,0,0,0,1773945970621,2026-03-19 21:30:00,2026-03-19 21:46:10,,,,2026-03-20 01:46:10,25.248,25.329,,,,,INVALIDATED,,1,,,,,,,,/root/binance_bot_signals/review_workspace/2026-03-19/cases/RIVERUSDT-SHORT-EXH-1773930600000/case_close.png,N,N,N,Y,N,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
AINUSDT-SHORT-EXH-1773931500000,2026-03-19,AINUSDT,SHORT,short_exhaustion_retest,AINUSDT-SHORT-EXH-1773931500000,,1773931500000,1773932528281,0,0,0,1773946928281,2026-03-19 21:45:00,2026-03-19 22:02:08,,,,2026-03-20 02:02:08,0.09518,0.09608,,,,,EXPIRED_WAIT,,3,,,,,,,,/root/binance_bot_signals/review_workspace/2026-03-19/cases/AINUSDT-SHORT-EXH-1773931500000/case_close.png,N,N,N,Y,N,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
COSUSDT-LONG-1773932400000,2026-03-19,COSUSDT,LONG,legacy_5m_retest,COSUSDT-LONG-1773932400000,,1773932400000,1773932839595,0,0,0,1773947239595,2026-03-19 22:00:00,2026-03-19 22:07:19,,,,2026-03-20 02:07:19,0.001718,0.001674,,,,,INVALIDATED,,8,,,,,,,,/root/binance_bot_signals/review_workspace/2026-03-19/cases/COSUSDT-LONG-1773932400000/case_close.png,N,N,N,Y,N,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
XRPUSDT-SHORT-EXH-1773933300000,2026-03-19,XRPUSDT,SHORT,short_exhaustion_retest,XRPUSDT-SHORT-EXH-1773933300000,,1773933300000,1773934251841,0,0,0,1773948651841,2026-03-19 22:15:00,2026-03-19 22:30:51,,,,2026-03-20 02:30:51,1.4277,1.4319,,,,,CONFIRMED,,1,,,,,,,,/root/binance_bot_signals/review_workspace/2026-03-19/cases/XRPUSDT-SHORT-EXH-1773933300000/case_close.png,N,N,N,Y,N,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
APTUSDT-SHORT-EXH-1773933300000,2026-03-19,APTUSDT,SHORT,short_exhaustion_retest,APTUSDT-SHORT-EXH-1773933300000,,1773933300000,1773934277261,0,0,0,1773948677261,2026-03-19 22:15:00,2026-03-19 22:31:17,,,,2026-03-20 02:31:17,0.9265,0.9303,,,,,CONFIRMED,,1,,,,,,,,/root/binance_bot_signals/review_workspace/2026-03-19/cases/APTUSDT-SHORT-EXH-1773933300000/case_close.png,N,N,N,Y,N,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
TRXUSDT-SHORT-EXH-1773934200000,2026-03-19,TRXUSDT,SHORT,short_exhaustion_retest,TRXUSDT-SHORT-EXH-1773934200000,,1773934200000,1773935221910,0,0,0,1773949621910,2026-03-19 22:30:00,2026-03-19 22:47:01,,,,2026-03-20 02:47:01,0.3006,0.30113,,,,,CONFIRMED,,1,,,,,,,,/root/binance_bot_signals/review_workspace/2026-03-19/cases/TRXUSDT-SHORT-EXH-1773934200000/case_close.png,N,N,N,Y,N,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
LYNUSDT-LONG-1773935400000,2026-03-19,LYNUSDT,LONG,legacy_5m_retest,LYNUSDT-LONG-1773935400000,,1773935400000,1773935834737,0,0,0,1773950234737,2026-03-19 22:50:00,2026-03-19 22:57:14,,,,2026-03-20 02:57:14,0.09823,0.09798,,,,,INVALIDATED,,1,,,,,,,,/root/binance_bot_signals/review_workspace/2026-03-19/cases/LYNUSDT-LONG-1773935400000/case_close.png,N,N,N,Y,N,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
LYNUSDT-LONG-1773936000000,2026-03-19,LYNUSDT,LONG,legacy_5m_retest,LYNUSDT-LONG-1773936000000,,1773936000000,1773936468441,0,0,0,1773950868441,2026-03-19 23:00:00,2026-03-19 23:07:48,,,,2026-03-20 03:07:48,0.10081,0.0997,,,,,INVALIDATED,,1,,,,,,,,/root/binance_bot_signals/review_workspace/2026-03-19/cases/LYNUSDT-LONG-1773936000000/case_close.png,N,N,N,Y,N,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
ENJUSDT-LONG-1773936600000,2026-03-19,ENJUSDT,LONG,legacy_5m_retest,ENJUSDT-LONG-1773936600000,,1773936600000,1773936945607,0,0,0,1773951345607,2026-03-19 23:10:00,2026-03-19 23:15:45,,,,2026-03-20 03:15:45,0.02429,0.0242,,,,,INVALIDATED,,1,,,,,,,,/root/binance_bot_signals/review_workspace/2026-03-19/cases/ENJUSDT-LONG-1773936600000/case_close.png,N,N,N,Y,N,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
UAIUSDT-LONG-1773936600000,2026-03-19,UAIUSDT,LONG,legacy_5m_retest,UAIUSDT-LONG-1773936600000,,1773936600000,1773936970469,0,0,0,1773951370469,2026-03-19 23:10:00,2026-03-19 23:16:10,,,,2026-03-20 03:16:10,0.5287,0.5099,,,,,INVALIDATED,,2,,,,,,,,/root/binance_bot_signals/review_workspace/2026-03-19/cases/UAIUSDT-LONG-1773936600000/case_close.png,N,N,N,Y,N,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
ENJUSDT-LONG-1773936900000,2026-03-19,ENJUSDT,LONG,legacy_5m_retest,ENJUSDT-LONG-1773936900000,,1773936900000,1773937261069,0,0,0,1773951661069,2026-03-19 23:15:00,2026-03-19 23:21:01,,,,2026-03-20 03:21:01,0.02458,0.02441,,,,,INVALIDATED,,1,,,,,,,,/root/binance_bot_signals/review_workspace/2026-03-19/cases/ENJUSDT-LONG-1773936900000/case_close.png,N,N,N,Y,N,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
SAHARAUSDT-LONG-1773937200000,2026-03-19,SAHARAUSDT,LONG,legacy_5m_retest,SAHARAUSDT-LONG-1773937200000,,1773937200000,1773937735668,0,0,0,1773952135668,2026-03-19 23:20:00,2026-03-19 23:28:55,,,,2026-03-20 03:28:55,0.02704,0.02699,,,,,INVALIDATED,,2,,,,,,,,/root/binance_bot_signals/review_workspace/2026-03-19/cases/SAHARAUSDT-LONG-1773937200000/case_close.png,N,N,N,Y,N,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
