pending_id,setup_id,created_ts_ms,signal_open_time,symbol,side,score,confidence,reason,breakout_level,signal_price,signal_high,signal_low,oi_jump_pct,funding_pct,vol_ratio,strategy,market_regime,btc_price,btc_24h_change_pct,btc_4h_change_pct,btc_1h_change_pct,btc_24h_range_pct,btc_4h_range_pct,alt_market_breadth_pct,btc_regime,score_oi,score_exhaustion,score_breakout,score_retest,reason_tags,status,close_reason,bars_waited,closed_ts_ms,send_decision,skip_reason,is_confirmed,confirmed_ts_ms,is_sent_signal,sent_ts_ms,review_eligible,review_exclusion_reason,semantic_consistency,semantic_issue,close_anchor_time_ms,close_capture_basis,future_1h_max_favor_pct,future_1h_max_adverse_pct,future_2h_max_favor_pct,future_2h_max_adverse_pct,future_4h_max_favor_pct,future_4h_max_adverse_pct,reclaim_breakout_2h_YN,reclaim_breakout_4h_YN,outcome_1h_available,outcome_2h_available,outcome_1h_summary,outcome_2h_summary,post_close_outcome_notes,outcome_conclusion_code,entry_feasible_YN,entry_feasible_window_minutes,entry_slippage_pct,entry_execution_note,time_to_max_favor_minutes,time_to_max_adverse_minutes,close_trigger_detail,confirm_fail_detail,invalidation_detail,regret_valid_YN,regret_filter_reason,regime_label,regime_fit_for_strategy,setup_quality_band,delivery_band,veto_reason_code,dispatch_action,dispatch_confidence_band,dispatch_reason
ONTUSDT-LONG-1774569600000,ONTUSDT-LONG-1774569600000,1774570089383,1774569600000,ONTUSDT,LONG,100.0,0.99,OI jump 6.25% + breakout pending + 15m up + 1h flat,0.0554,0.0572,0.0576,0.0545,6.25113862473686,-0.156495,8.883224444556404,long_breakout_retest,BEARISH,68826.5,-3.359,0.0623655288713063,0.06251090306448799,4.783477294356103,0.2872256501077447,0.0,bearish,35.0,0.0,40.0,0.0,oi_jump;5m_breakout;15m_up;1h_flat,INVALIDATED,retest invalidated,1,1774570241230,,,,,,,Y,,Y,,1774570241230,true_close,0.0000,7.4007,0.0000,8.3032,0.0000,8.8448,Y,Y,Y,Y,favor=0.00% adverse=7.40%,favor=0.00% adverse=8.30%,entry_ref_from_breakout_level,KILL_CORRECT,Y,10,0.0000,entry still reachable within 10m,19,114,,,,N,adverse_too_large,BEARISH,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
SAHARAUSDT-LONG-1774569900000,SAHARAUSDT-LONG-1774569900000,1774570484091,1774569900000,SAHARAUSDT,LONG,100.0,0.99,OI jump 2.00% + breakout pending + 15m flat + 1h flat,0.02654,0.02666,0.02674,0.02626,2.002432890816049,-0.081092,2.868269352833169,long_breakout_retest,BEARISH,68905.8,-3.184,0.17125079955806669,0.17125079955806669,4.777972246167961,0.43290985664487297,0.0,bearish,18.014597344896295,0.0,39.56494141215087,0.0,oi_jump;5m_breakout;15m_flat;1h_flat,INVALIDATED,retest invalidated,1,1774570620601,,,,,,,Y,,Y,,1774570620601,true_close,0.0000,4.6345,0.2638,4.6345,0.9797,4.6345,Y,Y,Y,Y,favor=0.00% adverse=4.63%,favor=0.26% adverse=4.63%,entry_ref_from_breakout_level,KILL_CORRECT,Y,10,0.0000,entry still reachable within 10m,98,3,,,,N,adverse_too_large,BEARISH,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
PUMPUSDT-SHORT-EXH-1774571400000,PUMPUSDT-SHORT-EXH-1774571400000,1774572376069,1774571400000,PUMPUSDT,SHORT,63.62429696287956,0.6362429696287957,1h exhaustion 35/35 + 15m breakdown 29/30 -> retest fail pending,0.001778,0.001773,0.001783,0.001771,-0.23212793460885345,0.005,2.5010760169685606,short_exhaustion_retest,BEARISH,68603.4,-3.804,-0.27330348316566844,-0.27330348316566844,4.7990332840646435,0.7051020408163222,0.0,bearish,0.0,35.0,28.624296962879562,0.0,1h_top_tests=6;1h_failed_breakout;1h_no_accept_above_resistance;1h_weakening_push;15m_clean_breakdown;15m_break_dist=0.28%,INVALIDATED,retest invalidated,2,1774574417202,,,,,,,Y,,Y,,1774574417202,true_close,0.2250,0.6749,0.9561,0.8436,1.6873,0.8436,Y,Y,Y,Y,favor=0.22% adverse=0.67%,favor=0.96% adverse=0.84%,entry_ref_from_breakout_level,KILL_CORRECT,Y,10,0.0000,entry still reachable within 10m,110,70,,,,N,no_meaningful_fast_move,BEARISH,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
MONUSDT-SHORT-EXH-1774571400000,MONUSDT-SHORT-EXH-1774571400000,1774572382671,1774571400000,MONUSDT,SHORT,54.14619883040934,0.5414619883040934,1h exhaustion 25/35 + 15m breakdown 29/30 -> retest fail pending,0.02417,0.02374,0.02418,0.02361,-1.6703959046440422,-0.042707999999999996,2.792621120352321,short_exhaustion_retest,BEARISH,68613.7,-3.789,-0.24800837355353522,-0.2584753154620034,4.798312873376604,0.7049232410438127,0.0,bearish,0.0,25.0,29.14619883040934,0.0,1h_top_tests=2;1h_failed_breakout;1h_no_accept_above_resistance;15m_clean_breakdown;15m_break_dist=1.78%,EXPIRED_WAIT,retest wait expired,3,1774575178826,,,,,,,Y,,Y,,1774575178826,true_close,0.5379,0.6206,1.9032,0.6206,1.9032,0.6206,Y,Y,Y,Y,favor=0.54% adverse=0.62%,favor=1.90% adverse=0.62%,entry_ref_from_breakout_level,NO_MEANINGFUL_MOVE,Y,10,0.0000,entry still reachable within 10m,102,27,,,,N,no_meaningful_fast_move,BEARISH,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
MUSDT-LONG-1774575300000,MUSDT-LONG-1774575300000,1774575786793,1774575300000,MUSDT,LONG,100.0,0.99,OI jump 3.53% + breakout pending + 15m up + 1h flat,2.2353,2.2773,2.3123,2.2213,3.526738967851739,0.067341,8.574015056861148,long_breakout_retest,BEARISH,68875.2,-3.339,0.12676629644705048,0.18750072731082462,4.567972216414613,0.7022847120589082,0.0,bearish,27.160433807110437,0.0,40.0,0.0,oi_jump;5m_breakout;15m_up;1h_flat,INVALIDATED,retest invalidated,7,1774577839495,,,,,,,Y,,Y,,1774577839495,true_close,0.0268,5.5921,0.0268,7.4487,1.8118,7.4487,Y,Y,Y,Y,favor=0.03% adverse=5.59%,favor=0.03% adverse=7.45%,entry_ref_from_breakout_level,KILL_CORRECT,Y,10,0.0000,entry still reachable within 10m,8,98,,,,N,adverse_too_large,BEARISH,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
BANANAS31USDT-SHORT-EXH-1774575900000,BANANAS31USDT-SHORT-EXH-1774575900000,1774576953511,1774575900000,BANANAS31USDT,SHORT,58.23013443097516,0.5823013443097517,1h exhaustion 33/35 + 15m breakdown 25/30 -> retest fail pending,0.013746,0.01371,0.01377,0.013699,-0.2307989317604498,0.017718,1.4500523987062772,short_exhaustion_retest,BEARISH,69036.3,-3.1,0.373466302262014,0.041874105285133294,4.550214886950782,0.8816002340505918,0.0,bearish,0.0,33.0,25.230134430975163,0.0,1h_top_tests=3;1h_failed_breakout;1h_no_accept_above_resistance;1h_weakening_push;15m_clean_breakdown;15m_break_dist=0.26%,CONFIRMED,signal confirmed,1,1774577840517,UNDECIDED,,,,,,N,confirmed_without_confirmed_ts,N,confirmed_without_confirmed_ts,,not_due_yet,0.6911,0.2546,2.9099,0.2546,2.9099,0.2546,Y,Y,N,N,favor=0.69% adverse=0.25%,favor=2.91% adverse=0.25%,case_not_closed_yet,NO_MEANINGFUL_MOVE,Y,10,0.0000,entry still reachable within 10m,93,8,,,,N,no_meaningful_fast_move,BEARISH,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
APTUSDT-SHORT-EXH-1774580400000,APTUSDT-SHORT-EXH-1774580400000,1774581517182,1774580400000,APTUSDT,SHORT,59.01129943502817,0.5901129943502817,1h exhaustion 31/35 + 15m breakdown 28/30 -> retest fail pending,1.0253,1.0198,1.0273,1.0155,-1.2334362949248798,-0.008603999999999999,7.828472865973143,short_exhaustion_retest,BEARISH,68750.1,-3.004,-0.05916729662149952,-0.18425806001964362,4.071848622765631,0.9952390857531817,0.0,bearish,0.0,31.0,28.01129943502817,0.0,1h_top_tests=2;1h_failed_breakout;1h_no_accept_above_resistance;1h_weakening_push;15m_clean_breakdown;15m_break_dist=0.54%,EXPIRED_WAIT,retest wait expired,3,1774584326297,,,,,,,Y,,Y,,1774584326297,true_close,1.6190,0.0000,1.6190,0.0000,1.6190,0.0000,N,N,Y,Y,favor=1.62% adverse=0.00%,favor=1.62% adverse=0.00%,entry_ref_from_breakout_level,WAIT_TOO_SHORT_CANDIDATE,Y,10,0.0000,entry still reachable within 10m,55,15,,,,Y,valid_missed_continuation,BEARISH,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
XPLUSDT-SHORT-EXH-1774580400000,XPLUSDT-SHORT-EXH-1774580400000,1774581524706,1774580400000,XPLUSDT,SHORT,50.93287113458797,0.5093287113458796,1h exhaustion 23/35 + 15m breakdown 28/30 -> retest fail pending,0.0932,0.093,0.0942,0.0929,-1.0173694816284713,0.005,2.6441111959179624,short_exhaustion_retest,BEARISH,68744.0,-3.012,-0.06411001918940196,-0.18425806001964362,4.0722099383218815,0.99528830921725,0.0,bearish,0.0,23.0,27.932871134587973,0.0,1h_top_tests=2;1h_failed_breakout;1h_no_accept_above_resistance;15m_clean_breakdown;15m_break_dist=0.21%,INVALIDATED,retest invalidated,1,1774582418740,,,,,,,Y,,Y,,1774582418740,true_close,1.1803,0.4292,1.1803,0.5365,1.1803,1.6094,Y,Y,Y,Y,favor=1.18% adverse=0.43%,favor=1.18% adverse=0.54%,entry_ref_from_breakout_level,WAIT_TOO_SHORT_CANDIDATE,Y,10,0.0000,entry still reachable within 10m,26,101,,,,Y,valid_missed_continuation,BEARISH,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
MUSDT-SHORT-EXH-1774581300000,MUSDT-SHORT-EXH-1774581300000,1774582263209,1774581300000,MUSDT,SHORT,52.088221268478776,0.5208822126847877,1h exhaustion 23/35 + 15m breakdown 29/30 -> retest fail pending,2.1203,2.1072,2.217,2.0772,0.5090943634996682,0.064222,3.214543998531176,short_exhaustion_retest,BEARISH,68818.7,-2.638,0.04462987730417673,-0.07564889619404133,4.0244875302788214,0.9942065165427378,0.0,bearish,0.0,23.0,29.088221268478776,0.0,1h_top_tests=2;1h_failed_breakout;1h_no_accept_above_resistance;15m_clean_breakdown;15m_break_dist=0.62%,INVALIDATED,retest invalidated,1,1774583180658,,,,,,,Y,,Y,,1774583180658,true_close,2.4289,7.2160,2.4289,7.3339,2.4289,7.3339,Y,Y,Y,Y,favor=2.43% adverse=7.22%,favor=2.43% adverse=7.33%,entry_ref_from_breakout_level,KILL_CORRECT,Y,10,0.0000,entry still reachable within 10m,9,64,,,,N,adverse_too_large,BEARISH,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
STGUSDT-LONG-1774582200000,STGUSDT-LONG-1774582200000,1774582660003,1774582200000,STGUSDT,LONG,80.17215372816916,0.8017215372816916,OI jump 2.33% + breakout pending + 15m up + 1h up,0.2589,0.2613,0.2617,0.2575,2.3270529783429006,-0.22473300000000002,1.4628727452865447,long_breakout_retest,BEARISH,68873.0,-2.695,0.12356806419724371,0.0030491877544493004,4.021314593527204,0.9934226765205482,0.0,bearish,19.962317870057404,0.0,40.0,0.0,oi_jump;5m_breakout;15m_up;1h_up,EXPIRED_WAIT,retest wait expired,8,1774585129149,,,,,,,Y,,Y,,1774585129149,true_close,5.0212,0.8884,5.0212,0.8884,5.4075,1.9699,Y,Y,Y,Y,favor=5.02% adverse=0.89%,favor=5.02% adverse=0.89%,entry_ref_from_breakout_level,WAIT_TOO_SHORT_CANDIDATE,Y,10,0.0000,entry still reachable within 10m,1,36,,,,Y,valid_missed_continuation,BEARISH,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
