pending_id,setup_id,created_ts_ms,signal_open_time,symbol,side,score,confidence,reason,breakout_level,signal_price,signal_high,signal_low,oi_jump_pct,funding_pct,vol_ratio,strategy,market_regime,btc_price,btc_24h_change_pct,btc_4h_change_pct,btc_1h_change_pct,btc_24h_range_pct,btc_4h_range_pct,alt_market_breadth_pct,btc_regime,score_oi,score_exhaustion,score_breakout,score_retest,reason_tags,status,close_reason,bars_waited,closed_ts_ms,send_decision,skip_reason,is_confirmed,confirmed_ts_ms,is_sent_signal,sent_ts_ms,review_eligible,review_exclusion_reason,semantic_consistency,semantic_issue,close_anchor_time_ms,close_capture_basis,future_1h_max_favor_pct,future_1h_max_adverse_pct,future_2h_max_favor_pct,future_2h_max_adverse_pct,future_4h_max_favor_pct,future_4h_max_adverse_pct,reclaim_breakout_2h_YN,reclaim_breakout_4h_YN,outcome_1h_available,outcome_2h_available,outcome_1h_summary,outcome_2h_summary,post_close_outcome_notes,outcome_conclusion_code,entry_feasible_YN,entry_feasible_window_minutes,entry_slippage_pct,entry_execution_note,time_to_max_favor_minutes,time_to_max_adverse_minutes,close_trigger_detail,confirm_fail_detail,invalidation_detail,regret_valid_YN,regret_filter_reason,regime_label,regime_fit_for_strategy,setup_quality_band,delivery_band,veto_reason_code,dispatch_action,dispatch_confidence_band,dispatch_reason
SIMCASE-SIMLONGUSDT-LONG-1774776091351,SIMCASE-SIMLONGUSDT-LONG-1774776091351,1774776091351,1774776091351,SIMLONGUSDT,LONG,88.0,0.91,SIMULATED_LONG_TP1,99.0,100.0,100.0,99.0,1.2,0.01,1.9,long_breakout_retest,simulated,85000.0,1.2,0.4,0.1,3.0,1.1,56.0,neutral,1.5,0.0,2.4,4.5,simulated;case:long_tp1,CONFIRMED,SIMULATED_LONG_TP1 | full lifecycle simulation,1,1774776092038,SENT,,Y,1774776091351,Y,1774776091351,Y,,Y,,,not_due_yet,,,,,,,,,N,N,,,case_not_closed_yet,,,,,,,,simulated_confirmed_long_tp1,,,,,simulated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
SIMCASE-SIMLONGUSDT-LONG-1774776958295,SIMCASE-SIMLONGUSDT-LONG-1774776958295,1774776958295,1774776958295,SIMLONGUSDT,LONG,88.0,0.91,SIMULATED_LONG_TP1,99.0,100.0,100.0,99.0,1.2,0.01,1.9,long_breakout_retest,simulated,85000.0,1.2,0.4,0.1,3.0,1.1,56.0,neutral,1.5,0.0,2.4,4.5,simulated;case:long_tp1,CONFIRMED,SIMULATED_LONG_TP1 | full lifecycle simulation,1,1774776958855,SENT,,Y,1774776958295,Y,1774776958295,Y,,Y,,,not_due_yet,,,,,,,,,N,N,,,case_not_closed_yet,,,,,,,,simulated_confirmed_long_tp1,,,,,simulated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
SIMCASE-SIMLONGUSDT-LONG-1774777862731,SIMCASE-SIMLONGUSDT-LONG-1774777862731,1774777862731,1774777862731,SIMLONGUSDT,LONG,88.0,0.91,SIMULATED_LONG_TP1,99.0,100.0,100.0,99.0,1.2,0.01,1.9,long_breakout_retest,simulated,85000.0,1.2,0.4,0.1,3.0,1.1,56.0,neutral,1.5,0.0,2.4,4.5,simulated;case:long_tp1,CONFIRMED,SIMULATED_LONG_TP1 | full lifecycle simulation,1,1774777863304,SENT,,Y,1774777862731,Y,1774777862731,Y,,Y,,,not_due_yet,,,,,,,,,N,N,,,case_not_closed_yet,,,,,,,,simulated_confirmed_long_tp1,,,,,simulated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
SIMCASE-SIMLONGUSDT-LONG-1774778849512,SIMCASE-SIMLONGUSDT-LONG-1774778849512,1774778849512,1774778849512,SIMLONGUSDT,LONG,88.0,0.91,SIMULATED_LONG_TP1,99.0,100.0,100.0,99.0,1.2,0.01,1.9,long_breakout_retest,simulated,85000.0,1.2,0.4,0.1,3.0,1.1,56.0,neutral,1.5,0.0,2.4,4.5,simulated;case:long_tp1,CONFIRMED,SIMULATED_LONG_TP1 | full lifecycle simulation,1,1774778849893,SENT,,Y,1774778849512,Y,1774778849512,Y,,Y,,,not_due_yet,,,,,,,,,N,N,,,case_not_closed_yet,,,,,,,,simulated_confirmed_long_tp1,,,,,simulated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
SIMCASE-SIMLONGUSDT-LONG-1774779620825,SIMCASE-SIMLONGUSDT-LONG-1774779620825,1774779620825,1774779620825,SIMLONGUSDT,LONG,88.0,0.91,SIMULATED_LONG_TP1,99.0,100.0,100.0,99.0,1.2,0.01,1.9,long_breakout_retest,simulated,85000.0,1.2,0.4,0.1,3.0,1.1,56.0,neutral,1.5,0.0,2.4,4.5,simulated;case:long_tp1,CONFIRMED,SIMULATED_LONG_TP1 | full lifecycle simulation,1,1774779621214,SENT,,Y,1774779620825,Y,1774779620825,Y,,Y,,,not_due_yet,,,,,,,,,N,N,,,case_not_closed_yet,,,,,,,,simulated_confirmed_long_tp1,,,,,simulated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
SIMCASE-SIMLONGUSDT-LONG-1774780779664,SIMCASE-SIMLONGUSDT-LONG-1774780779664,1774780779664,1774780779664,SIMLONGUSDT,LONG,88.0,0.91,SIMULATED_LONG_TP1,99.0,100.0,100.0,99.0,1.2,0.01,1.9,long_breakout_retest,simulated,85000.0,1.2,0.4,0.1,3.0,1.1,56.0,neutral,1.5,0.0,2.4,4.5,simulated;case:long_tp1,CONFIRMED,SIMULATED_LONG_TP1 | full lifecycle simulation,1,1774780779682,SENT,,Y,1774780779664,Y,1774780779664,Y,,Y,,,not_due_yet,,,,,,,,,N,N,,,case_not_closed_yet,,,,,,,,simulated_confirmed_long_tp1,,,,,simulated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
SIMCASE-SIMLONGUSDT-LONG-1774781261683,SIMCASE-SIMLONGUSDT-LONG-1774781261683,1774781261683,1774781261683,SIMLONGUSDT,LONG,88.0,0.91,SIMULATED_LONG_TP1,99.0,100.0,100.0,99.0,1.2,0.01,1.9,long_breakout_retest,simulated,85000.0,1.2,0.4,0.1,3.0,1.1,56.0,neutral,1.5,0.0,2.4,4.5,simulated;case:long_tp1,CONFIRMED,SIMULATED_LONG_TP1 | full lifecycle simulation,1,1774781261698,SENT,,Y,1774781261683,Y,1774781261683,Y,,Y,,,not_due_yet,,,,,,,,,N,N,,,case_not_closed_yet,,,,,,,,simulated_confirmed_long_tp1,,,,,simulated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
SIMCASE-SIMLONGUSDT-LONG-1774782323920,SIMCASE-SIMLONGUSDT-LONG-1774782323920,1774782323920,1774782323920,SIMLONGUSDT,LONG,88.0,0.91,SIMULATED_LONG_TP1,99.0,100.0,100.0,99.0,1.2,0.01,1.9,long_breakout_retest,simulated,85000.0,1.2,0.4,0.1,3.0,1.1,56.0,neutral,1.5,0.0,2.4,4.5,simulated;case:long_tp1,CONFIRMED,SIMULATED_LONG_TP1 | full lifecycle simulation,1,1774782324287,SENT,,Y,1774782323920,Y,1774782323920,Y,,Y,,,not_due_yet,,,,,,,,,N,N,,,case_not_closed_yet,,,,,,,,simulated_confirmed_long_tp1,,,,,simulated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
SIMCASE-SIMLONGUSDT-LONG-1774793880574,SIMCASE-SIMLONGUSDT-LONG-1774793880574,1774793880574,1774793880574,SIMLONGUSDT,LONG,88.0,0.91,SIMULATED_LONG_TP1,99.0,100.0,100.0,99.0,1.2,0.01,1.9,long_breakout_retest,simulated,85000.0,1.2,0.4,0.1,3.0,1.1,56.0,neutral,1.5,0.0,2.4,4.5,simulated;case:long_tp1,CONFIRMED,SIMULATED_LONG_TP1 | full lifecycle simulation,1,1774793880974,SENT,,Y,1774793880574,Y,1774793880574,Y,,Y,,,not_due_yet,,,,,,,,,N,N,,,case_not_closed_yet,,,,,,,,simulated_confirmed_long_tp1,,,,,simulated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
TAOUSDT-SHORT-EXH-1774797300000,TAOUSDT-SHORT-EXH-1774797300000,1774798323653,1774797300000,TAOUSDT,SHORT,56.3963483024342,0.563963483024342,1h exhaustion 31/35 + 15m breakdown 25/30 -> retest fail pending,314.34,313.58,316.64,312.39,-0.09412143848853412,0.00271,1.965633961025102,short_exhaustion_retest,BEARISH,66330.0,-1.041,-0.6772904787004691,-0.3398631532449225,1.3364993215739485,0.8275477358902947,0.0,bearish,0.0,31.0,25.3963483024342,0.0,1h_top_tests=2;1h_failed_breakout;1h_no_accept_above_resistance;1h_weakening_push;15m_clean_breakdown;15m_break_dist=0.24%,INVALIDATED,retest invalidated,1,1774824078075,,,N,,N,,Y,,Y,,1774824078075,true_close,2.9713,0.8462,2.9713,3.3149,2.9713,6.1112,Y,Y,Y,Y,favor=2.97% adverse=0.85%,favor=2.97% adverse=3.31%,entry_ref_from_breakout_level,KILL_CORRECT,Y,10,0.0000,entry still reachable within 10m,4,104,retest invalidated,,retest invalidated,N,adverse_too_large,BEARISH,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
