pending_id,setup_id,created_ts_ms,signal_open_time,symbol,side,score,confidence,reason,breakout_level,signal_price,signal_high,signal_low,oi_jump_pct,funding_pct,vol_ratio,strategy,market_regime,btc_price,btc_24h_change_pct,btc_4h_change_pct,btc_1h_change_pct,btc_24h_range_pct,btc_4h_range_pct,alt_market_breadth_pct,btc_regime,score_oi,score_exhaustion,score_breakout,score_retest,reason_tags,status,close_reason,bars_waited,closed_ts_ms,send_decision,skip_reason,is_confirmed,confirmed_ts_ms,is_sent_signal,sent_ts_ms,review_eligible,review_exclusion_reason,semantic_consistency,semantic_issue,close_anchor_time_ms,close_capture_basis,future_1h_max_favor_pct,future_1h_max_adverse_pct,future_2h_max_favor_pct,future_2h_max_adverse_pct,future_4h_max_favor_pct,future_4h_max_adverse_pct,reclaim_breakout_2h_YN,reclaim_breakout_4h_YN,outcome_1h_available,outcome_2h_available,outcome_1h_summary,outcome_2h_summary,post_close_outcome_notes,outcome_conclusion_code,entry_feasible_YN,entry_feasible_window_minutes,entry_slippage_pct,entry_execution_note,time_to_max_favor_minutes,time_to_max_adverse_minutes,close_trigger_detail,confirm_fail_detail,invalidation_detail,regret_valid_YN,regret_filter_reason,regime_label,regime_fit_for_strategy,setup_quality_band,delivery_band,veto_reason_code,dispatch_action,dispatch_confidence_band,dispatch_reason
XMRUSDT-SHORT-EXH-1774395900000,XMRUSDT-SHORT-EXH-1774395900000,1774396891469,1774395900000,XMRUSDT,SHORT,50.34044875429752,0.5034044875429752,1h exhaustion 23/35 + 15m breakdown 27/30 -> retest fail pending,340.87,339.83,341.3,339.35,-0.2160699083511613,0.01,1.933093318171193,short_exhaustion_retest,RANGE,70496.0,-0.767,-0.03956105660633371,-0.03956105660633371,3.5363708579210167,0.08667158420336732,0.0,neutral,0.0,23.0,27.34044875429752,0.0,1h_top_tests=2;1h_failed_breakout;1h_no_accept_above_resistance;15m_clean_breakdown;15m_break_dist=0.31%,INVALIDATED,retest invalidated,1,1774397818092,,,,,,,Y,,Y,,1774397818092,true_close,0.4459,0.4107,0.4459,0.4107,1.2820,0.4107,Y,Y,Y,Y,favor=0.45% adverse=0.41%,favor=0.45% adverse=0.41%,entry_ref_from_breakout_level,KILL_CORRECT,Y,10,0.0000,entry still reachable within 10m,48,18,,,,N,no_meaningful_fast_move,RANGE,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
LIGHTUSDT-LONG-1774397100000,LIGHTUSDT-LONG-1774397100000,1774397669923,1774397100000,LIGHTUSDT,LONG,75.10246550929574,0.7510246550929573,OI jump 2.54% + breakout pending + 15m flat + 1h flat,0.2208,0.2236,0.2249,0.2155,2.535171957335747,0.005,1.5192525393278924,long_breakout_retest,RANGE,70650.0,-0.175,0.23297066668179572,0.23297066668179572,3.5286624203821657,0.32607988320540066,0.0,neutral,21.211031744014484,0.0,40.0,0.0,oi_jump;5m_breakout;15m_flat;1h_flat,INVALIDATED,acceptance_floor_lost 0.220900<0.223650,2,1774398141336,,,,,,,Y,,Y,,1774398141336,true_close,5.0272,4.2120,5.0272,4.2120,5.0272,5.5707,Y,Y,Y,Y,favor=5.03% adverse=4.21%,favor=5.03% adverse=4.21%,entry_ref_from_breakout_level,KILL_CORRECT,Y,10,0.0000,entry still reachable within 10m,13,43,,,,N,adverse_too_large,RANGE,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
ONTUSDT-LONG-1774398300000,ONTUSDT-LONG-1774398300000,1774398785843,1774398300000,ONTUSDT,LONG,100.0,0.99,OI jump 4.97% + breakout pending + 15m flat + 1h flat,0.0605,0.0632,0.0636,0.0599,4.9658053298896,-0.220697,2.8517796044881476,long_breakout_retest,RANGE,70671.9,0.126,0.21056691419504592,0.22503009618017675,3.5275689489033124,0.4257673434042062,0.0,neutral,35.0,0.0,40.0,0.0,oi_jump;5m_breakout;15m_flat;1h_flat,EXPIRED_WAIT,retest wait expired,8,1774401042754,,,,,,,Y,,Y,,1774401042754,true_close,12.0661,0.0000,15.2066,0.0000,15.2066,0.0000,N,N,Y,Y,favor=12.07% adverse=0.00%,favor=15.21% adverse=0.00%,entry_ref_from_breakout_level,NO_MEANINGFUL_MOVE,Y,10,0.0000,entry still reachable within 10m,84,9,,,,N,no_meaningful_fast_move,RANGE,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
JCTUSDT-LONG-1774398600000,JCTUSDT-LONG-1774398600000,1774399120668,1774398600000,JCTUSDT,LONG,100.0,0.99,OI jump 2.53% + breakout pending + 15m flat + 1h flat,0.002861,0.002927,0.002933,0.002838,2.5311781053367577,0.005,2.926773900834225,long_breakout_retest,RANGE,70810.7,0.227,0.4062452586995331,0.40667064640498174,3.520654364382784,0.5751979935150604,0.0,neutral,21.187068632020548,0.0,40.0,0.0,oi_jump;5m_breakout;15m_flat;1h_flat,INVALIDATED,retest invalidated,3,1774399906256,,,,,,,Y,,Y,,1774399906256,true_close,5.9420,3.0409,5.9420,3.0409,5.9420,3.3205,Y,Y,Y,Y,favor=5.94% adverse=3.04%,favor=5.94% adverse=3.04%,entry_ref_from_breakout_level,WAIT_TOO_SHORT_CANDIDATE,Y,10,0.0000,entry still reachable within 10m,43,8,,,,Y,valid_missed_continuation,RANGE,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
LIGHTUSDT-LONG-1774398900000,LIGHTUSDT-LONG-1774398900000,1774399278486,1774398900000,LIGHTUSDT,LONG,80.04953103909403,0.8004953103909404,OI jump 2.37% + breakout pending + 15m up + 1h flat,0.2284,0.2302,0.2319,0.2259,2.3672024614369915,0.005,1.8339824801902722,long_breakout_retest,RANGE,70900.0,0.383,0.5332943867256431,0.5332943867256431,3.516220028208745,0.7110014104372233,0.0,neutral,20.203214768621947,0.0,37.15620077723031,0.0,oi_jump;5m_breakout;15m_up;1h_flat,INVALIDATED,acceptance_floor_lost 0.228600<0.229975,1,1774399587190,,,,,,,Y,,Y,,1774399587190,true_close,0.8757,7.3993,0.8757,7.3993,0.8757,9.1506,Y,Y,Y,Y,favor=0.88% adverse=7.40%,favor=0.88% adverse=7.40%,entry_ref_from_breakout_level,KILL_CORRECT,Y,10,0.0000,entry still reachable within 10m,4,19,,,,N,adverse_too_large,RANGE,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
FETUSDT-LONG-1774399500000,FETUSDT-LONG-1774399500000,1774400077662,1774399500000,FETUSDT,LONG,100.0,0.99,OI jump 2.35% + breakout pending + 15m flat + 1h flat,0.2481,0.2514,0.2515,0.2461,2.3461707043570263,-0.083212,2.700426249511301,long_breakout_retest,RANGE,70832.9,0.096,0.4382911325096965,0.4381493366078734,3.5195509431351817,0.8546863749946976,0.0,neutral,20.077024226142157,0.0,40.0,0.0,oi_jump;5m_breakout;15m_flat;1h_flat,INVALIDATED,acceptance_floor_lost 0.248300<0.250775,3,1774400722671,,,,,,,Y,,Y,,1774400722671,true_close,2.7408,0.0000,2.7408,0.2015,2.7408,1.0883,Y,Y,Y,Y,favor=2.74% adverse=0.00%,favor=2.74% adverse=0.20%,entry_ref_from_breakout_level,WAIT_TOO_SHORT_CANDIDATE,Y,10,0.0000,entry still reachable within 10m,25,110,,,,Y,valid_missed_continuation,RANGE,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
SIRENUSDT-LONG-1774399800000,SIRENUSDT-LONG-1774399800000,1774400231185,1774399800000,SIRENUSDT,LONG,100.0,0.99,OI jump 7.49% + breakout pending + 15m flat + 1h flat,1.09419,1.12688,1.1348,1.04261,7.490979457885838,-0.033449,2.6247907766570595,long_breakout_retest,RANGE,70886.2,0.304,0.5138683481770134,0.5137265522751903,3.5169045597027346,0.8540437291832049,0.0,neutral,35.0,0.0,40.0,0.0,oi_jump;5m_breakout;15m_flat;1h_flat,INVALIDATED,retest invalidated,2,1774400722795,,,,,,,Y,,Y,,1774400722795,true_close,62.6774,0.0000,62.6774,0.0000,71.0855,0.0000,N,N,Y,Y,favor=62.68% adverse=0.00%,favor=62.68% adverse=0.00%,entry_ref_from_breakout_level,WAIT_TOO_SHORT_CANDIDATE,Y,10,0.0000,entry still reachable within 10m,40,5,,,,Y,valid_missed_continuation,RANGE,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
BTRUSDT-LONG-1774400100000,BTRUSDT-LONG-1774400100000,1774400587055,1774400100000,BTRUSDT,LONG,100.0,0.99,OI jump 3.97% + breakout pending + 15m up + 1h up,0.04105,0.04214,0.04241,0.04005,3.965664859627307,-0.152784,2.337738616555557,long_breakout_retest,RANGE,70844.4,0.299,0.45445586531658066,0.05677621274413713,3.5189796229483203,0.8545488422514612,0.0,neutral,29.793989157763843,0.0,40.0,0.0,oi_jump;5m_breakout;15m_up;1h_up,INVALIDATED,stale_breakout runup 3.56%,2,1774401042861,,,,,,,Y,,Y,,1774401042861,true_close,3.3618,2.1681,3.3618,2.1681,3.3618,2.1681,Y,Y,Y,Y,favor=3.36% adverse=2.17%,favor=3.36% adverse=2.17%,entry_ref_from_breakout_level,WAIT_TOO_SHORT_CANDIDATE,Y,10,0.0000,entry still reachable within 10m,49,59,,,,Y,valid_missed_continuation,RANGE,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
SIRENUSDT-LONG-1774400700000,SIRENUSDT-LONG-1774400700000,1774401203975,1774400700000,SIRENUSDT,LONG,100.0,0.99,OI jump 11.63% + breakout pending + 15m flat + 1h flat,1.27297,1.30761,1.34,1.09543,11.626003698348637,-0.065596,2.3728209091925567,long_breakout_retest,RANGE,70848.2,0.504,0.45998590548737206,0.06200188406635498,3.5187908796553757,0.8545018017369423,0.0,neutral,35.0,0.0,40.0,0.0,oi_jump;5m_breakout;15m_flat;1h_flat,EXPIRED_WAIT,retest wait expired,8,1774403456718,,,,,,,Y,,Y,,1774403456718,true_close,39.3584,0.0000,39.3584,0.0000,52.0067,0.0000,N,N,Y,Y,favor=39.36% adverse=0.00%,favor=39.36% adverse=0.00%,entry_ref_from_breakout_level,WAIT_TOO_SHORT_CANDIDATE,Y,10,0.0000,entry still reachable within 10m,49,9,,,,Y,valid_missed_continuation,RANGE,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
KITEUSDT-SHORT-EXH-1774400400000,KITEUSDT-SHORT-EXH-1774400400000,1774401391834,1774400400000,KITEUSDT,SHORT,50.197251589985655,0.5019725158998566,1h exhaustion 23/35 + 15m breakdown 27/30 -> retest fail pending,0.24672,0.24541,0.24948,0.24464,-0.4262120404731619,0.005,1.478386189055349,short_exhaustion_retest,RANGE,70723.3,0.338,0.28259923231699174,-0.1143998316486428,3.5250051963072986,0.8560133025654867,0.0,neutral,0.0,23.0,27.197251589985655,0.0,1h_top_tests=2;1h_failed_breakout;1h_no_accept_above_resistance;15m_clean_breakdown;15m_break_dist=0.53%,CONFIRMED,signal confirmed,2,1774403133750,UNDECIDED,,,,,,N,confirmed_without_confirmed_ts,N,confirmed_without_confirmed_ts,,not_due_yet,5.2894,0.0000,7.1579,0.0000,9.5696,0.0000,N,N,Y,Y,favor=5.29% adverse=0.00%,favor=7.16% adverse=0.00%,entry_ref_from_breakout_level,NO_MEANINGFUL_MOVE,Y,10,0.0000,entry still reachable within 10m,114,4,,,,N,no_meaningful_fast_move,RANGE,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
