pending_id,setup_id,created_ts_ms,signal_open_time,symbol,side,score,confidence,reason,breakout_level,signal_price,signal_high,signal_low,oi_jump_pct,funding_pct,vol_ratio,strategy,market_regime,btc_price,btc_24h_change_pct,btc_4h_change_pct,btc_1h_change_pct,btc_24h_range_pct,btc_4h_range_pct,alt_market_breadth_pct,btc_regime,score_oi,score_exhaustion,score_breakout,score_retest,reason_tags,status,close_reason,bars_waited,closed_ts_ms,send_decision,skip_reason,is_confirmed,confirmed_ts_ms,is_sent_signal,sent_ts_ms,review_eligible,review_exclusion_reason,semantic_consistency,semantic_issue,close_anchor_time_ms,close_capture_basis,future_1h_max_favor_pct,future_1h_max_adverse_pct,future_2h_max_favor_pct,future_2h_max_adverse_pct,future_4h_max_favor_pct,future_4h_max_adverse_pct,reclaim_breakout_2h_YN,reclaim_breakout_4h_YN,outcome_1h_available,outcome_2h_available,outcome_1h_summary,outcome_2h_summary,post_close_outcome_notes,outcome_conclusion_code,entry_feasible_YN,entry_feasible_window_minutes,entry_slippage_pct,entry_execution_note,time_to_max_favor_minutes,time_to_max_adverse_minutes,close_trigger_detail,confirm_fail_detail,invalidation_detail,regret_valid_YN,regret_filter_reason,regime_label,regime_fit_for_strategy,setup_quality_band,delivery_band,veto_reason_code,dispatch_action,dispatch_confidence_band,dispatch_reason
BEATUSDT-LONG-1774482900000,BEATUSDT-LONG-1774482900000,1774483306062,1774482900000,BEATUSDT,LONG,100.0,0.99,OI jump 3.77% + breakout pending + 15m flat + 1h flat,0.5938,0.6183,0.6257,0.5901,3.7675378600570375,0.007146,11.04511945173241,long_breakout_retest,BULLISH,71312.3,1.162,0.020758091097167378,0.02089834846943326,2.2785690547072446,0.07390029490003419,0.0,bullish,28.605227160342224,0.0,40.0,0.0,oi_jump;5m_breakout;15m_flat;1h_flat,EXPIRED_WAIT,retest wait expired,8,1774485692064,,,,,,,Y,,Y,,1774485692064,true_close,17.5817,0.0000,17.5817,0.0000,17.5817,0.0000,N,N,Y,Y,favor=17.58% adverse=0.00%,favor=17.58% adverse=0.00%,entry_ref_from_breakout_level,WAIT_TOO_SHORT_CANDIDATE,Y,10,0.0000,entry still reachable within 10m,58,3,,,,Y,valid_missed_continuation,BULLISH,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
ONTUSDT-LONG-1774483500000,ONTUSDT-LONG-1774483500000,1774483924118,1774483500000,ONTUSDT,LONG,95.59343405938465,0.9559343405938465,OI jump 2.93% + breakout pending + 15m flat + 1h up,0.0607,0.0619,0.0621,0.0594,2.9315631914845883,-0.24414699999999998,2.0557583010794147,long_breakout_retest,RANGE,71176.0,0.682,-0.1704127073179284,-0.1704127073179284,2.2829324491401515,0.28619197482297,0.0,neutral,23.58937914890753,0.0,40.0,0.0,oi_jump;5m_breakout;15m_flat;1h_up,EXPIRED_WAIT,retest wait expired,8,1774486337164,,,,,,,Y,,Y,,1774486337164,true_close,4.7776,0.6590,4.7776,0.6590,4.7776,6.9193,Y,Y,Y,Y,favor=4.78% adverse=0.66%,favor=4.78% adverse=0.66%,entry_ref_from_breakout_level,WAIT_TOO_SHORT_CANDIDATE,Y,10,0.0000,entry still reachable within 10m,3,13,,,,Y,valid_missed_continuation,RANGE,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
CFGUSDT-SHORT-EXH-1774483200000,CFGUSDT-SHORT-EXH-1774483200000,1774484107172,1774483200000,CFGUSDT,SHORT,54.765765765765764,0.5476576576576576,1h exhaustion 25/35 + 15m breakdown 30/30 -> retest fail pending,0.1403,0.1396,0.1431,0.1394,1.7012665461728471,-0.18414,4.440741967510598,short_exhaustion_retest,RANGE,71231.5,0.766,-0.1119253830779521,-0.11599284687400972,2.281153703066753,0.28602440123732875,0.0,neutral,0.0,25.0,29.765765765765767,0.0,1h_top_tests=3;1h_failed_breakout;1h_no_accept_above_resistance;15m_clean_breakdown;15m_break_dist=0.50%,INVALIDATED,retest invalidated,1,1774485049961,,,,,,,Y,,Y,,1774485049961,true_close,0.2138,2.4947,0.5702,3.5638,3.2074,3.5638,Y,Y,Y,Y,favor=0.21% adverse=2.49%,favor=0.57% adverse=3.56%,entry_ref_from_breakout_level,KILL_CORRECT,N,10,,entry not reached within 10m,109,84,,,,N,entry_not_feasible,RANGE,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
BARDUSDT-SHORT-EXH-1774483200000,BARDUSDT-SHORT-EXH-1774483200000,1774484118873,1774483200000,BARDUSDT,SHORT,59.46646488878983,0.5946646488878983,1h exhaustion 33/35 + 15m breakdown 26/30 -> retest fail pending,0.4481,0.4473,0.4527,0.4463,-0.8326138132743247,-0.278714,2.8317979093206795,short_exhaustion_retest,RANGE,71234.2,0.77,-0.04937059504189781,-0.06676250920439822,2.2810672401739533,0.28584539090093514,0.0,neutral,0.0,33.0,26.466464888789833,0.0,1h_top_tests=6;1h_failed_breakout;1h_no_accept_above_resistance;1h_weakening_push;15m_clean_breakdown;15m_break_dist=0.18%,CONFIRMED,signal confirmed,1,1774485050313,UNDECIDED,,,,,,N,confirmed_without_confirmed_ts,N,confirmed_without_confirmed_ts,,not_due_yet,1.1158,0.3794,6.7842,0.3794,6.7842,0.3794,Y,Y,N,N,favor=1.12% adverse=0.38%,favor=6.78% adverse=0.38%,case_not_closed_yet,NO_MEANINGFUL_MOVE,Y,10,0.0000,entry still reachable within 10m,74,29,,,,N,no_meaningful_fast_move,RANGE,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
JTOUSDT-SHORT-EXH-1774485000000,JTOUSDT-SHORT-EXH-1774485000000,1774486029194,1774485000000,JTOUSDT,SHORT,63.0,0.63,1h exhaustion 33/35 + 15m breakdown 30/30 -> retest fail pending,0.3322,0.3256,0.3323,0.325,-0.8923522670517998,-0.077795,2.977540500894339,short_exhaustion_retest,RANGE,71339.1,0.567,0.0683053402994454,0.0683053402994454,2.2777130633831852,0.3260159616069129,0.0,neutral,0.0,33.0,30.0,0.0,1h_top_tests=2;1h_failed_breakout;1h_no_accept_above_resistance;1h_weakening_push;15m_clean_breakdown;15m_break_dist=1.99%,CONFIRMED,signal confirmed,2,1774487782982,UNDECIDED,,,,,,N,confirmed_without_confirmed_ts,N,confirmed_without_confirmed_ts,,not_due_yet,1.7760,0.7827,1.8362,0.7827,1.8362,2.8898,Y,Y,N,N,favor=1.78% adverse=0.78%,favor=1.84% adverse=0.78%,case_not_closed_yet,NO_MEANINGFUL_MOVE,Y,10,0.0000,entry still reachable within 10m,64,9,,,,N,no_meaningful_fast_move,RANGE,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
BEATUSDT-LONG-1774486200000,BEATUSDT-LONG-1774486200000,1774486687513,1774486200000,BEATUSDT,LONG,77.0421729134809,0.770421729134809,OI jump 2.50% + breakout pending + 15m flat + 1h flat,0.652,0.6571,0.6634,0.6436,2.4975803012574977,0.011569,1.6813394643877013,long_breakout_retest,RANGE,71220.4,0.473,-0.10813843402644667,-0.10813843402644667,2.2815092305013653,0.44930946751211737,0.0,neutral,20.985481807544986,0.0,36.60415502391687,0.0,oi_jump;5m_breakout;15m_flat;1h_flat,EXPIRED_WAIT,retest wait expired,8,1774488908725,,,,,,,Y,,Y,,1774488908725,true_close,7.0859,0.0000,7.0859,1.9785,7.0859,8.1595,Y,Y,Y,Y,favor=7.09% adverse=0.00%,favor=7.09% adverse=1.98%,entry_ref_from_breakout_level,WAIT_TOO_SHORT_CANDIDATE,Y,10,0.0000,entry still reachable within 10m,5,120,,,,Y,valid_missed_continuation,RANGE,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
SIGNUSDT-SHORT-EXH-1774485900000,SIGNUSDT-SHORT-EXH-1774485900000,1774486838918,1774485900000,SIGNUSDT,SHORT,63.969696969696955,0.6396969696969695,1h exhaustion 35/35 + 15m breakdown 29/30 -> retest fail pending,0.04036,0.0388,0.0405,0.0383,0.33176285856937554,-0.00659,4.15624040081968,short_exhaustion_retest,RANGE,71307.9,0.711,0.014727024089203688,0.05907461924231716,2.2787096520862264,0.44875750266449765,0.0,neutral,0.0,35.0,28.969696969696955,0.0,1h_top_tests=3;1h_failed_breakout;1h_no_accept_above_resistance;1h_weakening_push;15m_clean_breakdown;15m_break_dist=3.87%,EXPIRED_WAIT,retest wait expired,3,1774489548776,,,,,,,Y,,Y,,1774489548776,true_close,19.3261,0.0000,19.3261,0.0000,19.3261,0.0000,N,N,Y,Y,favor=19.33% adverse=0.00%,favor=19.33% adverse=0.00%,entry_ref_from_breakout_level,WAIT_TOO_SHORT_CANDIDATE,Y,10,0.0000,entry still reachable within 10m,14,39,,,,Y,valid_missed_continuation,RANGE,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
SUPERUSDT-LONG-1774489500000,SUPERUSDT-LONG-1774489500000,1774489901531,1774489500000,SUPERUSDT,LONG,100.0,0.99,OI jump 13.69% + breakout pending + 15m flat + 1h up,0.1343,0.1387,0.1389,0.1322,13.689619687346072,-0.6285660000000001,4.181370903227981,long_breakout_retest,RANGE,71191.0,0.583,-0.14292226235140668,-0.104959180981625,2.2824514334677053,0.44946597823461,0.0,neutral,35.0,0.0,40.0,0.0,oi_jump;5m_breakout;15m_flat;1h_up,INVALIDATED,retest invalidated,3,1774490838152,,,,,,,Y,,Y,,1774490838152,true_close,0.8191,3.0529,0.8191,5.3611,0.8191,7.5949,Y,Y,Y,Y,favor=0.82% adverse=3.05%,favor=0.82% adverse=5.36%,entry_ref_from_breakout_level,KILL_CORRECT,Y,10,0.0000,entry still reachable within 10m,3,118,,,,N,adverse_too_large,RANGE,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
FILUSDT-SHORT-EXH-1774489500000,FILUSDT-SHORT-EXH-1774489500000,1774490530787,1774489500000,FILUSDT,SHORT,54.80952380952381,0.5480952380952381,1h exhaustion 27/35 + 15m breakdown 28/30 -> retest fail pending,0.923,0.916,0.926,0.912,-2.4714234726633006,0.01,8.29279345217494,short_exhaustion_retest,RANGE,71236.2,0.893,-0.08289210701638322,0.04633991875067579,2.28100319781234,0.44919593926870904,0.0,neutral,0.0,27.0,27.80952380952381,0.0,1h_top_tests=6;1h_failed_breakout;1h_no_accept_above_resistance;15m_clean_breakdown;15m_break_dist=0.76%,EXPIRED_WAIT,retest wait expired,3,1774493114619,,,,,,,Y,,Y,,1774493114619,true_close,1.8418,0.0000,1.9502,0.0000,2.7086,0.0000,N,N,Y,Y,favor=1.84% adverse=0.00%,favor=1.95% adverse=0.00%,entry_ref_from_breakout_level,NO_MEANINGFUL_MOVE,Y,10,0.0000,entry still reachable within 10m,90,10,,,,N,no_meaningful_fast_move,RANGE,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
JCTUSDT-LONG-1774490100000,JCTUSDT-LONG-1774490100000,1774490547942,1774490100000,JCTUSDT,LONG,84.7007312025419,0.847007312025419,OI jump 2.01% + breakout pending + 15m up + 1h up,0.002813,0.002846,0.002855,0.002796,2.0120885164094964,0.005,1.9139523780855991,long_breakout_retest,RANGE,71248.5,0.91,-0.06858585504399758,0.06192698233045673,2.2806094163385815,0.4491316320601387,0.0,neutral,18.072531098456977,0.0,40.0,0.0,oi_jump;5m_breakout;15m_up;1h_up,INVALIDATED,retest invalidated,7,1774492628751,,,,,,,Y,,Y,,1774492628751,true_close,0.5332,4.9413,1.4931,4.9413,3.0572,4.9413,Y,Y,Y,Y,favor=0.53% adverse=4.94%,favor=1.49% adverse=4.94%,entry_ref_from_breakout_level,KILL_CORRECT,Y,10,0.0000,entry still reachable within 10m,108,43,,,,N,adverse_too_large,RANGE,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
