pending_id,setup_id,created_ts_ms,signal_open_time,symbol,side,score,confidence,reason,breakout_level,signal_price,signal_high,signal_low,oi_jump_pct,funding_pct,vol_ratio,strategy,market_regime,btc_price,btc_24h_change_pct,btc_4h_change_pct,btc_1h_change_pct,btc_24h_range_pct,btc_4h_range_pct,alt_market_breadth_pct,btc_regime,score_oi,score_exhaustion,score_breakout,score_retest,reason_tags,status,close_reason,bars_waited,closed_ts_ms,send_decision,skip_reason,is_confirmed,confirmed_ts_ms,is_sent_signal,sent_ts_ms,review_eligible,review_exclusion_reason,semantic_consistency,semantic_issue,close_anchor_time_ms,close_capture_basis,future_1h_max_favor_pct,future_1h_max_adverse_pct,future_2h_max_favor_pct,future_2h_max_adverse_pct,future_4h_max_favor_pct,future_4h_max_adverse_pct,reclaim_breakout_2h_YN,reclaim_breakout_4h_YN,outcome_1h_available,outcome_2h_available,outcome_1h_summary,outcome_2h_summary,post_close_outcome_notes,outcome_conclusion_code,entry_feasible_YN,entry_feasible_window_minutes,entry_slippage_pct,entry_execution_note,time_to_max_favor_minutes,time_to_max_adverse_minutes,close_trigger_detail,confirm_fail_detail,invalidation_detail,regret_valid_YN,regret_filter_reason,regime_label,regime_fit_for_strategy,setup_quality_band,delivery_band,veto_reason_code,dispatch_action,dispatch_confidence_band,dispatch_reason
SIMCASE-SIMLONGUSDT-LONG-1774847370179,SIMCASE-SIMLONGUSDT-LONG-1774847370179,1774847370179,1774847370179,SIMLONGUSDT,LONG,88.0,0.91,SIMULATED_LONG_TP1,99.0,100.0,100.0,99.0,1.2,0.01,1.9,long_breakout_retest,simulated,85000.0,1.2,0.4,0.1,3.0,1.1,56.0,neutral,1.5,0.0,2.4,4.5,simulated;case:long_tp1,CONFIRMED,SIMULATED_LONG_TP1 | full lifecycle simulation,1,1774847370199,SENT,,Y,1774847370179,Y,1774847370179,N,case_not_closed_yet,Y,,,not_due_yet,,,,,,,,,N,N,,,case_not_closed_yet,,,,,,,,simulated_confirmed_long_tp1,,,,,simulated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
BSBUSDT-SHORT-EXH-1774845900000,BSBUSDT-SHORT-EXH-1774845900000,1774847590485,1774845900000,BSBUSDT,SHORT,50.20006072791092,0.5020006072791092,1h exhaustion 23/35 + 15m breakdown 27/30 -> retest fail pending,0.24642,0.23762,0.2515,0.23691,-6.946450841097788,0.005,1.4801258386012273,short_exhaustion_retest,BULLISH,67617.9,1.412,0.7820994402723738,0.12193118878468961,4.227874571674073,0.9572171096092614,0.0,bullish,0.0,23.0,27.200060727910927,0.0,1h_top_tests=2;1h_failed_breakout;1h_no_accept_above_resistance;15m_clean_breakdown;15m_break_dist=3.57%,EXPIRED_WAIT,retest wait expired,3,1774849531018,,,N,,N,,Y,,Y,,1774849531018,true_close,8.4449,0.0000,10.0032,0.0000,10.0844,0.0000,N,N,Y,Y,favor=8.44% adverse=0.00%,favor=10.00% adverse=0.00%,entry_ref_from_breakout_level,NO_MEANINGFUL_MOVE,N,10,,entry not reached within 10m,64,114,retest wait expired,retest wait expired,,N,entry_not_feasible,BULLISH,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
BRUSDT-LONG-1774847700000,BRUSDT-LONG-1774847700000,1774848086784,1774847700000,BRUSDT,LONG,100.0,0.99,OI jump 3.75% + breakout pending + 15m flat + 1h flat,0.13227,0.13333,0.1357,0.12844,3.754565502865506,0.005,8.831179155475388,long_breakout_retest,BULLISH,67603.9,1.362,0.6854354645083797,0.03092672142717819,4.228750116487367,0.958136094674552,0.0,bullish,28.527393017193035,0.0,40.0,0.0,oi_jump;5m_breakout;15m_flat;1h_flat,INVALIDATED,retest invalidated,7,1774850180391,,,N,,N,,Y,,Y,,1774850180391,true_close,4.0977,0.9602,4.0977,1.2550,4.0977,4.5437,Y,Y,Y,Y,favor=4.10% adverse=0.96%,favor=4.10% adverse=1.26%,entry_ref_from_breakout_level,WAIT_TOO_SHORT_CANDIDATE,Y,10,0.0000,entry still reachable within 10m,44,119,retest invalidated,,retest invalidated,Y,valid_missed_continuation,BULLISH,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
ONUSDT-LONG-1774847700000,ONUSDT-LONG-1774847700000,1774848239278,1774847700000,ONUSDT,LONG,100.0,0.99,OI jump 2.76% + breakout pending + 15m flat + 1h up,0.11572,0.11783,0.11812,0.11472,2.7607523284046565,0.060163,2.732544699949449,long_breakout_retest,BULLISH,67615.1,1.452,0.7067343066258761,0.05341888246512792,4.228049651631075,0.957933454905245,0.0,bullish,22.56451397042794,0.0,40.0,0.0,oi_jump;5m_breakout;15m_flat;1h_up,INVALIDATED,retest invalidated,4,1774849368060,,,N,,N,,Y,,Y,,1774849368060,true_close,2.4024,7.3885,2.4024,7.3885,2.4024,7.3885,Y,Y,Y,Y,favor=2.40% adverse=7.39%,favor=2.40% adverse=7.39%,entry_ref_from_breakout_level,KILL_CORRECT,Y,10,0.0000,entry still reachable within 10m,2,47,retest invalidated,,retest invalidated,N,adverse_too_large,BULLISH,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
MUSDT-LONG-1774848300000,MUSDT-LONG-1774848300000,1774848748621,1774848300000,MUSDT,LONG,100.0,0.99,OI jump 2.40% + breakout pending + 15m flat + 1h flat,2.2632,2.295,2.3193,2.252,2.404019785797358,0.007271,9.446911172554366,long_breakout_retest,BULLISH,67657.7,1.545,0.7712266047858393,0.11616017378153895,4.225387502087719,0.9573203897270921,0.0,bullish,20.42411871478415,0.0,40.0,0.0,oi_jump;5m_breakout;15m_flat;1h_flat,EXPIRED_WAIT,retest wait expired,8,1774851163927,,,N,,N,,Y,,Y,,1774851163927,true_close,4.1357,1.6790,4.1357,1.6790,4.9399,1.6790,Y,Y,Y,Y,favor=4.14% adverse=1.68%,favor=4.14% adverse=1.68%,entry_ref_from_breakout_level,WAIT_TOO_SHORT_CANDIDATE,Y,10,0.0000,entry still reachable within 10m,2,57,retest wait expired,retest wait expired,,Y,valid_missed_continuation,BULLISH,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
LTCUSDT-SHORT-EXH-1774849500000,LTCUSDT-SHORT-EXH-1774849500000,1774850524267,1774849500000,LTCUSDT,SHORT,62.963963963964,0.62963963963964,1h exhaustion 35/35 + 15m breakdown 28/30 -> retest fail pending,53.89,53.66,54.15,53.41,-0.15865043159191397,0.0076890000000000005,8.732482779487956,short_exhaustion_retest,BULLISH,67504.4,1.078,0.5330668247447776,0.0573681791903187,4.234983201095044,0.9595882526367523,0.0,bullish,0.0,35.0,27.963963963963998,0.0,1h_top_tests=4;1h_failed_breakout;1h_no_accept_above_resistance;1h_weakening_push;15m_clean_breakdown;15m_break_dist=0.43%,CONFIRMED,signal confirmed,1,1774851326728,UNDECIDED,,Y,1774851326728,N,,N,case_not_closed_yet,Y,,,not_due_yet,,,,,,,,,N,N,,,case_not_closed_yet,,,,,,,,signal confirmed,,,,,BULLISH,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
ENJUSDT-SHORT-EXH-1774849500000,ENJUSDT-SHORT-EXH-1774849500000,1774850532747,1774849500000,ENJUSDT,SHORT,50.94707768040604,0.5094707768040604,1h exhaustion 25/35 + 15m breakdown 26/30 -> retest fail pending,0.02081,0.02076,0.02084,0.02076,-0.4184388381545146,-0.229196,1.213066183707273,short_exhaustion_retest,BULLISH,67501.4,1.074,0.5330668247447776,0.0573681791903187,4.2351714186668765,0.9595882526367523,0.0,bullish,0.0,25.0,25.947077680406043,0.0,1h_top_tests=2;1h_failed_breakout;1h_no_accept_above_resistance;15m_clean_breakdown;15m_break_dist=0.24%,INVALIDATED,retest invalidated,2,1774852317875,,,N,,N,,Y,,Y,,1774852317875,true_close,0.8169,1.5858,0.8169,1.5858,0.8169,1.5858,Y,Y,Y,Y,favor=0.82% adverse=1.59%,favor=0.82% adverse=1.59%,entry_ref_from_breakout_level,KILL_CORRECT,Y,10,0.0000,entry still reachable within 10m,3,38,retest invalidated,,retest invalidated,N,adverse_too_large,BULLISH,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
WLFIUSDT-SHORT-EXH-1774849500000,WLFIUSDT-SHORT-EXH-1774849500000,1774850551656,1774849500000,WLFIUSDT,SHORT,50.483467356291456,0.5048346735629146,1h exhaustion 25/35 + 15m breakdown 25/30 -> retest fail pending,0.0992,0.0989,0.0995,0.0989,-0.4792577747097501,0.005,1.1143084010105906,short_exhaustion_retest,BULLISH,67527.4,1.113,0.5700046768086844,0.10154315954876295,4.23354075530822,0.959235810285456,0.0,bullish,0.0,25.0,25.48346735629146,0.0,1h_top_tests=3;1h_failed_breakout;1h_no_accept_above_resistance;15m_clean_breakdown;15m_break_dist=0.30%,EXPIRED_WAIT,retest wait expired,3,1774853129242,,,N,,N,,Y,,Y,,1774853129242,true_close,0.3024,0.3024,0.3024,0.7056,0.4032,0.7056,Y,Y,Y,Y,favor=0.30% adverse=0.30%,favor=0.30% adverse=0.71%,entry_ref_from_breakout_level,NO_MEANINGFUL_MOVE,Y,10,0.0000,entry still reachable within 10m,45,110,retest wait expired,retest wait expired,,N,no_meaningful_fast_move,BULLISH,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
PIXELUSDT-SHORT-EXH-1774851300000,PIXELUSDT-SHORT-EXH-1774851300000,1774852360456,1774851300000,PIXELUSDT,SHORT,49.52719353595786,0.49527193535957864,1h exhaustion 25/35 + 15m breakdown 25/30 -> retest fail pending,0.007767,0.007735,0.007792,0.007722,0.1074796989924999,-0.09968799999999998,1.2409233441369405,short_exhaustion_retest,RANGE,67276.8,0.877,0.23175523311060095,-0.25778621088363923,4.249310312024357,0.9624729179111754,0.0,neutral,0.0,25.0,24.527193535957863,0.0,1h_top_tests=3;1h_failed_breakout;1h_no_accept_above_resistance;15m_clean_breakdown;15m_break_dist=0.41%,CONFIRMED,signal confirmed,2,1774854102644,UNDECIDED,,Y,1774854102644,N,,N,case_not_closed_yet,Y,,,not_due_yet,,,,,,,,,N,N,,,case_not_closed_yet,,,,,,,,signal confirmed,,,,,RANGE,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
ENAUSDT-SHORT-EXH-1774852200000,ENAUSDT-SHORT-EXH-1774852200000,1774853145644,1774852200000,ENAUSDT,SHORT,51.41014332965845,0.5141014332965845,1h exhaustion 25/35 + 15m breakdown 26/30 -> retest fail pending,0.0907,0.0905,0.0909,0.0904,-0.013465968569581006,-0.007347,2.3975553676129144,short_exhaustion_retest,BULLISH,67332.1,1.031,0.28969404138826743,-0.18811426199616682,4.245820344234032,0.961916883371472,0.0,bullish,0.0,25.0,26.41014332965845,0.0,1h_top_tests=2;1h_failed_breakout;1h_no_accept_above_resistance;15m_clean_breakdown;15m_break_dist=0.22%,CONFIRMED,signal confirmed,1,1774854103666,UNDECIDED,,Y,1774854103666,N,,N,case_not_closed_yet,Y,,,not_due_yet,,,,,,,,,N,N,,,case_not_closed_yet,,,,,,,,signal confirmed,,,,,BULLISH,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
