pending_id,setup_id,created_ts_ms,signal_open_time,symbol,side,score,confidence,reason,breakout_level,signal_price,signal_high,signal_low,oi_jump_pct,funding_pct,vol_ratio,strategy,market_regime,btc_price,btc_24h_change_pct,btc_4h_change_pct,btc_1h_change_pct,btc_24h_range_pct,btc_4h_range_pct,alt_market_breadth_pct,btc_regime,score_oi,score_exhaustion,score_breakout,score_retest,reason_tags,status,close_reason,bars_waited,closed_ts_ms,send_decision,skip_reason,is_confirmed,confirmed_ts_ms,is_sent_signal,sent_ts_ms,review_eligible,review_exclusion_reason,semantic_consistency,semantic_issue,close_anchor_time_ms,close_capture_basis,future_1h_max_favor_pct,future_1h_max_adverse_pct,future_2h_max_favor_pct,future_2h_max_adverse_pct,future_4h_max_favor_pct,future_4h_max_adverse_pct,reclaim_breakout_2h_YN,reclaim_breakout_4h_YN,outcome_1h_available,outcome_2h_available,outcome_1h_summary,outcome_2h_summary,post_close_outcome_notes,outcome_conclusion_code,entry_feasible_YN,entry_feasible_window_minutes,entry_slippage_pct,entry_execution_note,time_to_max_favor_minutes,time_to_max_adverse_minutes,close_trigger_detail,confirm_fail_detail,invalidation_detail,regret_valid_YN,regret_filter_reason,regime_label,regime_fit_for_strategy,setup_quality_band,delivery_band,veto_reason_code,dispatch_action,dispatch_confidence_band,dispatch_reason
LYNUSDT-LONG-1774656600000,LYNUSDT-LONG-1774656600000,1774656999289,1774656600000,LYNUSDT,LONG,100.0,0.99,OI jump 4.34% + breakout pending + 15m up + 1h flat,0.05614,0.05757,0.05764,0.05533,4.341679437303412,0.049965,2.716371998128339,long_breakout_retest,BEARISH,66300.0,-3.746,-0.09673890440930064,-0.0968895880610373,5.492760180995471,0.29079939668175403,0.0,bearish,32.05007662382047,0.0,40.0,0.0,oi_jump;5m_breakout;15m_up;1h_flat,INVALIDATED,retest invalidated,4,1774658109664,,,,,,,Y,,Y,,1774658109664,true_close,0.0000,13.4307,0.0000,13.4307,0.0000,13.4307,Y,Y,Y,Y,favor=0.00% adverse=13.43%,favor=0.00% adverse=13.43%,entry_ref_from_breakout_level,KILL_CORRECT,Y,10,0.0000,entry still reachable within 10m,5,40,,,,N,adverse_too_large,BEARISH,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
KATUSDT-LONG-1774656900000,KATUSDT-LONG-1774656900000,1774657315045,1774656900000,KATUSDT,LONG,100.0,0.99,OI jump 2.18% + breakout pending + 15m flat + 1h flat,0.01205,0.01217,0.01225,0.01191,2.1759258766402123,-0.169594,4.933269096313673,long_breakout_retest,BEARISH,66314.9,-3.698,-0.07428704030185387,-0.07428704030185387,5.491526037134939,0.29073405825840487,0.0,bearish,19.055555259841274,0.0,40.0,0.0,oi_jump;5m_breakout;15m_flat;1h_flat,INVALIDATED,retest invalidated,1,1774657620380,,,,,,,Y,,Y,,1774657620380,true_close,2.2407,2.4066,2.2407,6.4730,2.2407,7.6349,Y,Y,Y,Y,favor=2.24% adverse=2.41%,favor=2.24% adverse=6.47%,entry_ref_from_breakout_level,KILL_CORRECT,Y,10,0.0000,entry still reachable within 10m,18,68,,,,N,adverse_too_large,BEARISH,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
ANKRUSDT-SHORT-EXH-1774656900000,ANKRUSDT-SHORT-EXH-1774656900000,1774657809875,1774656900000,ANKRUSDT,SHORT,59.16953035509736,0.5916953035509736,1h exhaustion 31/35 + 15m breakdown 28/30 -> retest fail pending,0.005105,0.005012,0.005263,0.004972,3.5973548074232253,-0.22179000000000001,3.6496788184162963,short_exhaustion_retest,BEARISH,66344.9,-3.413,-0.022150496803995362,-0.022150496803995362,5.4890428653898,0.2905824459867865,0.0,bearish,0.0,31.0,28.169530355097358,0.0,1h_top_tests=2;1h_failed_breakout;1h_no_accept_above_resistance;1h_weakening_push;15m_clean_breakdown;15m_break_dist=1.82%,INVALIDATED,retest invalidated,2,1774659733564,,,,,,,Y,,Y,,1774659733564,true_close,2.1352,4.3683,2.5269,4.3683,3.2321,4.3683,Y,Y,Y,Y,favor=2.14% adverse=4.37%,favor=2.53% adverse=4.37%,entry_ref_from_breakout_level,KILL_CORRECT,Y,10,0.0000,entry still reachable within 10m,103,13,,,,N,adverse_too_large,BEARISH,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
HYPEUSDT-SHORT-EXH-1774656900000,HYPEUSDT-SHORT-EXH-1774656900000,1774657953036,1774656900000,HYPEUSDT,SHORT,48.54472328283234,0.48544723282832336,1h exhaustion 23/35 + 15m breakdown 26/30 -> retest fail pending,38.178,38.093,38.238,38.044,-0.26438610908095106,-0.0026699999999999996,1.6830655727490345,short_exhaustion_retest,BEARISH,66433.3,-3.276,0.10412240334398037,0.10397171969224372,5.481738826763079,0.3242349845634775,0.0,bearish,0.0,23.0,25.54472328283234,0.0,1h_top_tests=2;1h_failed_breakout;1h_no_accept_above_resistance;15m_clean_breakdown;15m_break_dist=0.22%,CONFIRMED,signal confirmed,2,1774659734608,UNDECIDED,,,,,,N,confirmed_without_confirmed_ts,N,confirmed_without_confirmed_ts,,not_due_yet,0.4636,0.3510,0.4636,0.7491,0.4636,1.2258,Y,Y,Y,Y,favor=0.46% adverse=0.35%,favor=0.46% adverse=0.75%,entry_ref_from_breakout_level,NO_MEANINGFUL_MOVE,Y,10,0.0000,entry still reachable within 10m,33,113,,,,N,no_meaningful_fast_move,BEARISH,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
SIRENUSDT-LONG-1774658100000,SIRENUSDT-LONG-1774658100000,1774658435728,1774658100000,SIRENUSDT,LONG,81.1806159681098,0.811806159681098,OI jump 3.15% + breakout pending + 15m flat + 1h flat,0.93162,0.96004,0.96345,0.91469,3.1477224441410856,0.056989,1.5690557764018858,long_breakout_retest,BEARISH,66434.2,-3.115,0.10562923986125927,0.10547855620952262,5.481664564335835,0.3499698198069371,0.0,bearish,24.886334664846515,0.0,40.0,0.0,oi_jump;5m_breakout;15m_flat;1h_flat,INVALIDATED,retest invalidated,6,1774660226531,,,,,,,Y,,Y,,1774660226531,true_close,11.2041,5.5108,13.7492,5.5108,70.2228,5.5108,Y,Y,Y,Y,favor=11.20% adverse=5.51%,favor=13.75% adverse=5.51%,entry_ref_from_breakout_level,KILL_CORRECT,Y,10,0.0000,entry still reachable within 10m,95,55,,,,N,no_meaningful_fast_move,BEARISH,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
BASUSDT-LONG-1774659300000,BASUSDT-LONG-1774659300000,1774659771665,1774659300000,BASUSDT,LONG,100.0,0.99,OI jump 5.01% + breakout pending + 15m up + 1h flat,0.00826,0.00846,0.008555,0.008085,5.008360976854929,0.005,3.3979264965914604,long_breakout_retest,BEARISH,66326.3,-3.543,-0.05695842035314659,-0.09564707884783681,5.4905821672549155,0.3505391518309452,0.0,bearish,35.0,0.0,40.0,0.0,oi_jump;5m_breakout;15m_up;1h_flat,INVALIDATED,acceptance_floor_lost 0.008263<0.008390,2,1774660227340,,,,,,,Y,,Y,,1774660227340,true_close,6.9976,2.1308,7.2155,7.7966,7.2155,17.3971,Y,Y,Y,Y,favor=7.00% adverse=2.13%,favor=7.22% adverse=7.80%,entry_ref_from_breakout_level,KILL_CORRECT,Y,10,0.0000,entry still reachable within 10m,65,120,,,,N,adverse_too_large,BEARISH,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
DOTUSDT-SHORT-EXH-1774659600000,DOTUSDT-SHORT-EXH-1774659600000,1774660565291,1774659600000,DOTUSDT,SHORT,54.12844946542685,0.5412844946542684,1h exhaustion 27/35 + 15m breakdown 27/30 -> retest fail pending,1.279,1.275,1.282,1.272,-0.5144687898612613,-0.001396,1.63598702621204,short_exhaustion_retest,BEARISH,66133.5,-3.895,-0.34913402105351543,-0.38786020162705476,5.506588945088339,0.6551997883037665,0.0,bearish,0.0,27.0,27.128449465426847,0.0,1h_top_tests=5;1h_failed_breakout;1h_no_accept_above_resistance;15m_clean_breakdown;15m_break_dist=0.31%,CONFIRMED,signal confirmed,1,1774661548916,UNDECIDED,,,,,,N,confirmed_without_confirmed_ts,N,confirmed_without_confirmed_ts,,not_due_yet,0.7037,0.4691,0.7037,0.4691,0.7037,0.7037,Y,Y,Y,Y,favor=0.70% adverse=0.47%,favor=0.70% adverse=0.47%,entry_ref_from_breakout_level,NO_MEANINGFUL_MOVE,Y,10,0.0000,entry still reachable within 10m,3,33,,,,N,no_meaningful_fast_move,BEARISH,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
FILUSDT-SHORT-EXH-1774659600000,FILUSDT-SHORT-EXH-1774659600000,1774660570072,1774659600000,FILUSDT,SHORT,56.714285714285715,0.5671428571428572,1h exhaustion 27/35 + 15m breakdown 30/30 -> retest fail pending,0.831,0.826,0.838,0.824,-0.6966811993818209,-0.009398,4.51635076785046,short_exhaustion_retest,BEARISH,66141.3,-3.884,-0.3358738597014568,-0.3764126772295096,5.505939556676384,0.6551126149621921,0.0,bearish,0.0,27.0,29.714285714285715,0.0,1h_top_tests=4;1h_failed_breakout;1h_no_accept_above_resistance;15m_clean_breakdown;15m_break_dist=0.60%,CONFIRMED,signal confirmed,1,1774661549952,UNDECIDED,,,,,,N,confirmed_without_confirmed_ts,N,confirmed_without_confirmed_ts,,not_due_yet,1.5644,0.1203,1.5644,0.1203,1.5644,0.1203,Y,Y,Y,Y,favor=1.56% adverse=0.12%,favor=1.56% adverse=0.12%,entry_ref_from_breakout_level,WAIT_TOO_SHORT_CANDIDATE,Y,10,0.0000,entry still reachable within 10m,3,33,,,,Y,valid_missed_continuation,BEARISH,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
AAVEUSDT-SHORT-EXH-1774659600000,AAVEUSDT-SHORT-EXH-1774659600000,1774660575970,1774659600000,AAVEUSDT,SHORT,53.0,0.53,1h exhaustion 23/35 + 15m breakdown 30/30 -> retest fail pending,97.68,97.32,98.19,97.25,-0.8157583129095859,-0.000694,3.4477865326798263,short_exhaustion_retest,BEARISH,66141.4,-3.884,-0.33572317604974206,-0.37776830511868276,5.505931232178329,0.6551116244893341,0.0,bearish,0.0,23.0,30.0,0.0,1h_top_tests=2;1h_failed_breakout;1h_no_accept_above_resistance;15m_clean_breakdown;15m_break_dist=0.37%,CONFIRMED,signal confirmed,1,1774661551076,UNDECIDED,,,,,,N,confirmed_without_confirmed_ts,N,confirmed_without_confirmed_ts,,not_due_yet,0.8600,0.3583,0.8600,0.3583,1.3923,0.3583,Y,Y,Y,Y,favor=0.86% adverse=0.36%,favor=0.86% adverse=0.36%,entry_ref_from_breakout_level,NO_MEANINGFUL_MOVE,Y,10,0.0000,entry still reachable within 10m,2,27,,,,N,no_meaningful_fast_move,BEARISH,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
PENGUUSDT-SHORT-EXH-1774659600000,PENGUUSDT-SHORT-EXH-1774659600000,1774660588064,1774659600000,PENGUUSDT,SHORT,62.71314079069547,0.6271314079069547,1h exhaustion 35/35 + 15m breakdown 28/30 -> retest fail pending,0.006462,0.006448,0.006494,0.006437,-1.1691930040072345,-0.009478,3.1136936461101845,short_exhaustion_retest,BEARISH,66133.6,-3.895,-0.34717513358104846,-0.38575144713275855,5.506580618626533,0.6551869089633263,0.0,bearish,0.0,35.0,27.71314079069547,0.0,1h_top_tests=3;1h_failed_breakout;1h_no_accept_above_resistance;1h_weakening_push;15m_clean_breakdown;15m_break_dist=0.22%,CONFIRMED,signal confirmed,1,1774661552741,UNDECIDED,,,,,,N,confirmed_without_confirmed_ts,N,confirmed_without_confirmed_ts,,not_due_yet,0.8666,0.3405,0.8666,0.3405,1.4392,0.3405,Y,Y,Y,Y,favor=0.87% adverse=0.34%,favor=0.87% adverse=0.34%,entry_ref_from_breakout_level,NO_MEANINGFUL_MOVE,Y,10,0.0000,entry still reachable within 10m,2,27,,,,N,no_meaningful_fast_move,BEARISH,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
