pending_id,setup_id,created_ts_ms,signal_open_time,symbol,side,score,confidence,reason,breakout_level,signal_price,signal_high,signal_low,oi_jump_pct,funding_pct,vol_ratio,strategy,market_regime,btc_price,btc_24h_change_pct,btc_4h_change_pct,btc_1h_change_pct,btc_24h_range_pct,btc_4h_range_pct,alt_market_breadth_pct,btc_regime,score_oi,score_exhaustion,score_breakout,score_retest,reason_tags,status,close_reason,bars_waited,closed_ts_ms,send_decision,skip_reason,is_confirmed,confirmed_ts_ms,is_sent_signal,sent_ts_ms,review_eligible,review_exclusion_reason,semantic_consistency,semantic_issue,close_anchor_time_ms,close_capture_basis,future_1h_max_favor_pct,future_1h_max_adverse_pct,future_2h_max_favor_pct,future_2h_max_adverse_pct,future_4h_max_favor_pct,future_4h_max_adverse_pct,reclaim_breakout_2h_YN,reclaim_breakout_4h_YN,outcome_1h_available,outcome_2h_available,outcome_1h_summary,outcome_2h_summary,post_close_outcome_notes,outcome_conclusion_code,entry_feasible_YN,entry_feasible_window_minutes,entry_slippage_pct,entry_execution_note,time_to_max_favor_minutes,time_to_max_adverse_minutes,close_trigger_detail,confirm_fail_detail,invalidation_detail,regret_valid_YN,regret_filter_reason,regime_label,regime_fit_for_strategy,setup_quality_band,delivery_band,veto_reason_code,dispatch_action,dispatch_confidence_band,dispatch_reason
STOUSDT-LONG-1775092200000,STOUSDT-LONG-1775092200000,1775092718218,1775092200000,STOUSDT,LONG,92.66776909860938,0.9266776909860939,OI jump 3.90% + breakout pending + 15m up + 1h flat,0.47617,0.47952,0.4816,0.46091,3.8976264658246005,-0.033611999999999996,1.6305094083682004,long_breakout_retest,RANGE,67465.9,-0.943,-0.927056024321998,-1.571499202947272,2.7984507729089807,1.8369201530495094,0.0,neutral,29.385758794947602,0.0,39.12480301259036,0.0,oi_jump;5m_breakout;15m_up;1h_flat,INVALIDATED,retest invalidated,1,1775092879827,,,N,,N,,Y,,Y,,1775092879827,true_close,34.9602,0.0000,38.6060,0.0000,64.8571,0.0000,N,N,Y,Y,favor=34.96% adverse=0.00%,favor=38.61% adverse=0.00%,entry_ref_from_breakout_level,KILL_CORRECT,Y,10,0.0000,entry still reachable within 10m,89,4,retest invalidated,,retest invalidated,N,no_meaningful_fast_move,unclear_mixed,MEDIUM,STRONG,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
GALAUSDT-SHORT-EXH-1775092500000,GALAUSDT-SHORT-EXH-1775092500000,1775093404882,1775092500000,GALAUSDT,SHORT,62.33333333333332,0.6233333333333332,1h exhaustion 33/35 + 15m breakdown 29/30 -> retest fail pending,0.0029,0.00289,0.00293,0.00288,-1.0766764987128221,0.01,2.4914033298081555,short_exhaustion_retest,RANGE,67568.4,-0.662,-0.8555293633833432,-1.4549676147194501,3.056162348079872,2.0978016117563487,0.0,neutral,0.0,33.0,29.33333333333332,0.0,1h_top_tests=4;1h_failed_breakout;1h_no_accept_above_resistance;1h_weakening_push;15m_clean_breakdown;15m_break_dist=0.34%,EXPIRED_WAIT,retest wait expired,3,1775096180320,,,N,,N,,Y,,Y,,1775096180320,true_close,2.0690,0.0000,2.4138,0.0000,2.4138,0.0000,N,N,Y,Y,favor=2.07% adverse=0.00%,favor=2.41% adverse=0.00%,entry_ref_from_breakout_level,NO_MEANINGFUL_MOVE,Y,10,0.0000,entry still reachable within 10m,84,14,retest wait expired,retest wait expired,,N,no_meaningful_fast_move,unclear_mixed,MEDIUM,OK,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
BARDUSDT-SHORT-EXH-1775092500000,BARDUSDT-SHORT-EXH-1775092500000,1775093408339,1775092500000,BARDUSDT,SHORT,59.28312591542988,0.5928312591542988,1h exhaustion 31/35 + 15m breakdown 28/30 -> retest fail pending,0.3336,0.3303,0.3353,0.3291,-0.712581759662519,-0.086096,1.7991533374497288,short_exhaustion_retest,RANGE,67511.4,-0.728,-0.8420171399616707,-1.4536549935754655,3.0587426716080546,2.097515745069121,0.0,neutral,0.0,31.0,28.283125915429878,0.0,1h_top_tests=2;1h_failed_breakout;1h_no_accept_above_resistance;1h_weakening_push;15m_clean_breakdown;15m_break_dist=0.99%,EXPIRED_WAIT,retest wait expired,3,1775096181148,,,N,,N,,Y,,Y,,1775096181148,true_close,3.5671,0.0000,3.5671,0.0000,4.5863,0.0000,N,N,Y,Y,favor=3.57% adverse=0.00%,favor=3.57% adverse=0.00%,entry_ref_from_breakout_level,WAIT_TOO_SHORT_CANDIDATE,Y,10,0.0000,entry still reachable within 10m,54,24,retest wait expired,retest wait expired,,Y,valid_missed_continuation,unclear_mixed,MEDIUM,WEAK,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
1000BONKUSDT-SHORT-EXH-1775092500000,1000BONKUSDT-SHORT-EXH-1775092500000,1775093410693,1775092500000,1000BONKUSDT,SHORT,51.525993883792076,0.5152599388379208,1h exhaustion 23/35 + 15m breakdown 29/30 -> retest fail pending,0.005822,0.005796,0.005872,0.005763,-0.7154948112006434,0.005,4.921002484762011,short_exhaustion_retest,RANGE,67568.4,-0.662,-0.8287986605274217,-1.5341624237403702,3.056162348079872,2.09723616825282,0.0,neutral,0.0,23.0,28.525993883792076,0.0,1h_top_tests=2;1h_failed_breakout;1h_no_accept_above_resistance;15m_clean_breakdown;15m_break_dist=0.45%,EXPIRED_WAIT,retest wait expired,3,1775096181921,,,N,,N,,Y,,Y,,1775096181921,true_close,2.3531,0.0000,2.6280,0.0000,3.1604,0.0000,N,N,Y,Y,favor=2.35% adverse=0.00%,favor=2.63% adverse=0.00%,entry_ref_from_breakout_level,NO_MEANINGFUL_MOVE,Y,10,0.0000,entry still reachable within 10m,84,74,retest wait expired,retest wait expired,,N,no_meaningful_fast_move,unclear_mixed,MEDIUM,WEAK,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
ZROUSDT-SHORT-EXH-1775092500000,ZROUSDT-SHORT-EXH-1775092500000,1775093411575,1775092500000,ZROUSDT,SHORT,53.578672632363904,0.535786726323639,1h exhaustion 25/35 + 15m breakdown 29/30 -> retest fail pending,1.9473,1.939,1.9712,1.9265,-1.585194376132238,-7.2e-05,4.265937970527233,short_exhaustion_retest,RANGE,67516.3,-0.721,-0.8287986605274217,-1.5364959724407898,3.0585206831535494,2.09723616825282,0.0,neutral,0.0,25.0,28.578672632363904,0.0,1h_top_tests=4;1h_failed_breakout;1h_no_accept_above_resistance;15m_clean_breakdown;15m_break_dist=0.43%,CONFIRMED,signal confirmed,1,1775094361924,UNDECIDED,,Y,1775094361924,N,,Y,,Y,,,not_due_yet,2.5625,0.0000,2.8039,0.0000,4.0980,0.0000,N,N,Y,Y,favor=2.56% adverse=0.00%,favor=2.80% adverse=0.00%,entry_ref_from_breakout_level,NO_MEANINGFUL_MOVE,Y,10,0.0000,entry still reachable within 10m,114,14,signal confirmed,,,N,no_meaningful_fast_move,unclear_mixed,MEDIUM,WEAK,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
CHZUSDT-SHORT-EXH-1775092500000,CHZUSDT-SHORT-EXH-1775092500000,1775093413470,1775092500000,CHZUSDT,SHORT,51.21455938697318,0.5121455938697318,1h exhaustion 23/35 + 15m breakdown 28/30 -> retest fail pending,0.04087,0.04056,0.04111,0.04024,-0.690970994274334,0.008915,6.83955109705992,short_exhaustion_retest,RANGE,67505.2,-0.737,-0.8443670918610799,-1.547580328767851,3.059023601144801,2.09756545541804,0.0,neutral,0.0,23.0,28.214559386973182,0.0,1h_top_tests=2;1h_failed_breakout;1h_no_accept_above_resistance;15m_clean_breakdown;15m_break_dist=0.76%,INVALIDATED,retest invalidated,3,1775096182731,,,N,,N,,Y,,Y,,1775096182731,true_close,2.5691,0.0000,2.5691,0.0000,3.3276,0.0000,N,N,Y,Y,favor=2.57% adverse=0.00%,favor=2.57% adverse=0.00%,entry_ref_from_breakout_level,WAIT_TOO_SHORT_CANDIDATE,Y,10,0.0000,entry still reachable within 10m,59,4,retest invalidated,,retest invalidated,Y,valid_missed_continuation,unclear_mixed,MEDIUM,WEAK,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
PAXGUSDT-SHORT-EXH-1775092500000,PAXGUSDT-SHORT-EXH-1775092500000,1775093430065,1775092500000,PAXGUSDT,SHORT,64.48498906841564,0.6448498906841564,1h exhaustion 35/35 + 15m breakdown 29/30 -> retest fail pending,4711.0,4684.97,4737.04,4674.53,-0.28730492446643346,0.005,4.819215482973592,short_exhaustion_retest,RANGE,67500.1,-0.744,-0.8458358117982188,-1.5553102088380366,3.059254727030034,2.0975965255826576,0.0,neutral,0.0,35.0,29.484989068415636,0.0,1h_top_tests=6;1h_failed_breakout;1h_no_accept_above_resistance;1h_weakening_push;15m_clean_breakdown;15m_break_dist=0.55%,EXPIRED_WAIT,retest wait expired,3,1775096183628,,,N,,N,,Y,,Y,,1775096183628,true_close,1.3556,0.0000,1.3556,0.0000,3.4572,0.0000,N,N,Y,Y,favor=1.36% adverse=0.00%,favor=1.36% adverse=0.00%,entry_ref_from_breakout_level,WAIT_TOO_SHORT_CANDIDATE,Y,10,0.0000,entry still reachable within 10m,19,4,retest wait expired,retest wait expired,,Y,valid_missed_continuation,RANGE,not_evaluated,OK,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
ALGOUSDT-SHORT-EXH-1775092500000,ALGOUSDT-SHORT-EXH-1775092500000,1775093435665,1775092500000,ALGOUSDT,SHORT,59.85212567967031,0.5985212567967031,1h exhaustion 33/35 + 15m breakdown 27/30 -> retest fail pending,0.1009,0.1006,0.1021,0.1004,-0.7573905417405203,0.01,1.1085400602755495,short_exhaustion_retest,RANGE,67500.8,-0.743,-0.8703634347484536,-1.5623108549393372,3.0592230018014597,2.098115533403768,0.0,neutral,0.0,33.0,26.852125679670305,0.0,1h_top_tests=2;1h_failed_breakout;1h_no_accept_above_resistance;1h_weakening_push;15m_clean_breakdown;15m_break_dist=0.30%,INVALIDATED,retest invalidated,1,1775094362930,,,N,,N,,Y,,Y,,1775094362930,true_close,1.4866,1.0902,2.4777,1.0902,2.9732,1.0902,Y,Y,Y,Y,favor=1.49% adverse=1.09%,favor=2.48% adverse=1.09%,entry_ref_from_breakout_level,KILL_CORRECT,Y,10,0.0000,entry still reachable within 10m,119,44,retest invalidated,,retest invalidated,N,no_meaningful_fast_move,RANGE,not_evaluated,WEAK,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
NEARUSDT-SHORT-EXH-1775092500000,NEARUSDT-SHORT-EXH-1775092500000,1775093439995,1775092500000,NEARUSDT,SHORT,53.848484848484844,0.5384848484848485,1h exhaustion 25/35 + 15m breakdown 29/30 -> retest fail pending,1.183,1.175,1.191,1.169,-0.7828676272328741,0.001809,4.47215305099717,short_exhaustion_retest,RANGE,67493.9,-0.753,-0.8772664184530016,-1.558372991507341,3.059535750638206,2.098261647789581,0.0,neutral,0.0,25.0,28.848484848484848,0.0,1h_top_tests=4;1h_failed_breakout;1h_no_accept_above_resistance;15m_clean_breakdown;15m_break_dist=0.68%,EXPIRED_WAIT,retest wait expired,3,1775096184484,,,N,,N,,Y,,Y,,1775096184484,true_close,2.2823,0.0000,2.6205,0.0000,3.2967,0.0000,N,N,Y,Y,favor=2.28% adverse=0.00%,favor=2.62% adverse=0.00%,entry_ref_from_breakout_level,NO_MEANINGFUL_MOVE,Y,10,0.0000,entry still reachable within 10m,84,14,retest wait expired,retest wait expired,,N,no_meaningful_fast_move,RANGE,not_evaluated,WEAK,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
FILUSDT-SHORT-EXH-1775092500000,FILUSDT-SHORT-EXH-1775092500000,1775093442830,1775092500000,FILUSDT,SHORT,62.5928226363009,0.625928226363009,1h exhaustion 35/35 + 15m breakdown 28/30 -> retest fail pending,0.828,0.826,0.836,0.822,-1.64092301646828,0.008261,2.7719832122078163,short_exhaustion_retest,RANGE,67493.9,-0.753,-0.9227967365043039,-1.5541434344878162,3.059535750638206,2.0992258909962107,0.0,neutral,0.0,35.0,27.5928226363009,0.0,1h_top_tests=4;1h_failed_breakout;1h_no_accept_above_resistance;1h_weakening_push;15m_clean_breakdown;15m_break_dist=0.24%,EXPIRED_WAIT,retest wait expired,3,1775096185374,,,N,,N,,Y,,Y,,1775096185374,true_close,2.5362,0.0000,2.8986,0.0000,3.0193,0.0000,N,N,Y,Y,favor=2.54% adverse=0.00%,favor=2.90% adverse=0.00%,entry_ref_from_breakout_level,NO_MEANINGFUL_MOVE,Y,10,0.0000,entry still reachable within 10m,84,74,retest wait expired,retest wait expired,,N,no_meaningful_fast_move,RANGE,not_evaluated,OK,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
AAVEUSDT-SHORT-EXH-1775092500000,AAVEUSDT-SHORT-EXH-1775092500000,1775093444249,1775092500000,AAVEUSDT,SHORT,52.43478260869564,0.5243478260869564,1h exhaustion 23/35 + 15m breakdown 29/30 -> retest fail pending,97.05,96.56,98.11,96.27,-1.0071067385462975,-0.00131,3.258696220925657,short_exhaustion_retest,RANGE,67479.4,-0.775,-0.8621386031004677,-1.5623108549393372,3.0601931848830906,2.0979414662330917,0.0,neutral,0.0,23.0,29.43478260869564,0.0,1h_top_tests=2;1h_failed_breakout;1h_no_accept_above_resistance;15m_clean_breakdown;15m_break_dist=0.50%,EXPIRED_WAIT,retest wait expired,3,1775096186173,,,N,,N,,Y,,Y,,1775096186173,true_close,2.9160,0.0000,3.2973,0.0000,3.6270,0.0000,N,N,Y,Y,favor=2.92% adverse=0.00%,favor=3.30% adverse=0.00%,entry_ref_from_breakout_level,NO_MEANINGFUL_MOVE,Y,10,0.0000,entry still reachable within 10m,114,4,retest wait expired,retest wait expired,,N,no_meaningful_fast_move,RANGE,not_evaluated,WEAK,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
LTCUSDT-SHORT-EXH-1775092500000,LTCUSDT-SHORT-EXH-1775092500000,1775093445124,1775092500000,LTCUSDT,SHORT,52.18518518518518,0.5218518518518518,1h exhaustion 23/35 + 15m breakdown 29/30 -> retest fail pending,53.48,53.26,53.77,53.14,-1.0237899996100468,-0.002972,2.7854913216916337,short_exhaustion_retest,RANGE,67461.1,-0.802,-0.8772664184530016,-1.5834586400370037,3.0610233156589497,2.098261647789581,0.0,neutral,0.0,23.0,29.185185185185183,0.0,1h_top_tests=2;1h_failed_breakout;1h_no_accept_above_resistance;15m_clean_breakdown;15m_break_dist=0.41%,EXPIRED_WAIT,retest wait expired,3,1775096186984,,,N,,N,,Y,,Y,,1775096186984,true_close,1.9260,0.0000,2.2999,0.0000,2.9170,0.0000,N,N,Y,Y,favor=1.93% adverse=0.00%,favor=2.30% adverse=0.00%,entry_ref_from_breakout_level,NO_MEANINGFUL_MOVE,Y,10,0.0000,entry still reachable within 10m,84,64,retest wait expired,retest wait expired,,N,no_meaningful_fast_move,RANGE,not_evaluated,WEAK,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
