pending_id,setup_id,created_ts_ms,signal_open_time,symbol,side,score,confidence,reason,breakout_level,signal_price,signal_high,signal_low,oi_jump_pct,funding_pct,vol_ratio,strategy,market_regime,btc_price,btc_24h_change_pct,btc_4h_change_pct,btc_1h_change_pct,btc_24h_range_pct,btc_4h_range_pct,alt_market_breadth_pct,btc_regime,score_oi,score_exhaustion,score_breakout,score_retest,reason_tags,status,close_reason,bars_waited,closed_ts_ms,send_decision,skip_reason,is_confirmed,confirmed_ts_ms,is_sent_signal,sent_ts_ms,review_eligible,review_exclusion_reason,semantic_consistency,semantic_issue,close_anchor_time_ms,close_capture_basis,future_1h_max_favor_pct,future_1h_max_adverse_pct,future_2h_max_favor_pct,future_2h_max_adverse_pct,future_4h_max_favor_pct,future_4h_max_adverse_pct,reclaim_breakout_2h_YN,reclaim_breakout_4h_YN,outcome_1h_available,outcome_2h_available,outcome_1h_summary,outcome_2h_summary,post_close_outcome_notes,outcome_conclusion_code,entry_feasible_YN,entry_feasible_window_minutes,entry_slippage_pct,entry_execution_note,time_to_max_favor_minutes,time_to_max_adverse_minutes,close_trigger_detail,confirm_fail_detail,invalidation_detail,regret_valid_YN,regret_filter_reason,regime_label,regime_fit_for_strategy,setup_quality_band,delivery_band,veto_reason_code,dispatch_action,dispatch_confidence_band,dispatch_reason
APTUSDT-SHORT-EXH-1773928800000,APTUSDT-SHORT-EXH-1773928800000,1773929857355,1773928800000,APTUSDT,SHORT,53.98723734054046,0.5398723734054046,1h exhaustion 27/35 + 15m breakdown 27/30 -> retest fail pending,0.945,0.9396,0.9534,0.9378,-1.665678608760579,-0.020953,1.4149784778562955,short_exhaustion_retest,BEARISH,69420.0,-3.44,-0.7211827225041084,-0.6657000585403918,4.246182656295012,1.5767222442291846,0.0,bearish,0.0,27.0,26.987237340540464,0.0,1h_top_tests=3;1h_failed_breakout;1h_no_accept_above_resistance;15m_clean_breakdown;15m_break_dist=0.57%,EXPIRED_WAIT,retest wait expired,3,1773932509947,,,,,,,Y,,Y,,1773932509947,true_close,2.4339,0.0000,2.4339,0.0000,2.4339,0.0000,N,N,Y,Y,favor=2.43% adverse=0.00%,favor=2.43% adverse=0.00%,entry_ref_from_breakout_level,WAIT_TOO_SHORT_CANDIDATE,Y,10,0.0000,entry still reachable within 10m,13,113,,,,Y,valid_missed_continuation,BEARISH,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
RIVERUSDT-SHORT-EXH-1773930600000,RIVERUSDT-SHORT-EXH-1773930600000,1773931570621,1773930600000,RIVERUSDT,SHORT,57.83985123203229,0.5783985123203229,1h exhaustion 33/35 + 15m breakdown 25/30 -> retest fail pending,25.329,25.248,26.034,24.902,-3.4670212662558604,-0.048366,1.33538950357085,short_exhaustion_retest,BEARISH,69205.0,-3.28,-1.0412316879937389,-0.9555393659031691,4.234520627122318,1.581821623816641,0.0,bearish,0.0,33.0,24.83985123203229,0.0,1h_top_tests=2;1h_failed_breakout;1h_no_accept_above_resistance;1h_weakening_push;15m_clean_breakdown;15m_break_dist=0.32%,INVALIDATED,retest invalidated,1,1773932510026,,,,,,,Y,,Y,,1773932510026,true_close,0.9475,1.8319,3.1308,1.8319,7.5329,1.8319,Y,Y,Y,Y,favor=0.95% adverse=1.83%,favor=3.13% adverse=1.83%,entry_ref_from_breakout_level,KILL_CORRECT,Y,10,0.0000,entry still reachable within 10m,108,53,,,,N,no_meaningful_fast_move,BEARISH,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
AINUSDT-SHORT-EXH-1773931500000,AINUSDT-SHORT-EXH-1773931500000,1773932528281,1773931500000,AINUSDT,SHORT,55.34310601463359,0.5534310601463359,1h exhaustion 27/35 + 15m breakdown 28/30 -> retest fail pending,0.09608,0.09518,0.09862,0.09465,-4.005524350712254,0.010811000000000001,2.0561162020071246,short_exhaustion_retest,BEARISH,69515.6,-1.976,-0.6017721388652175,0.08668094070418485,4.215600527075936,1.574828072396636,0.0,bearish,0.0,27.0,28.343106014633587,0.0,1h_top_tests=3;1h_failed_breakout;1h_no_accept_above_resistance;15m_clean_breakdown;15m_break_dist=0.94%,EXPIRED_WAIT,retest wait expired,3,1773935197248,,,,,,,Y,,Y,,1773935197248,true_close,9.4505,0.0000,10.4288,0.0000,10.4392,0.0000,N,N,Y,Y,favor=9.45% adverse=0.00%,favor=10.43% adverse=0.00%,entry_ref_from_breakout_level,NO_MEANINGFUL_MOVE,Y,10,0.0000,entry still reachable within 10m,103,13,,,,N,no_meaningful_fast_move,BEARISH,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
COSUSDT-LONG-1773932400000,COSUSDT-LONG-1773932400000,1773932839595,1773932400000,COSUSDT,LONG,100.0,0.99,OI jump 4.58% + breakout pending + 15m flat + 1h flat,0.001674,0.001718,0.00173,0.001651,4.575815547710206,-1.067447,4.3133609883907855,legacy_5m_retest,BEARISH,69835.5,-2.221,-0.0833728985167388,0.5481633575761548,4.196289852582139,1.5666573634756806,0.0,bearish,33.45489328626123,0.0,40.0,0.0,oi_jump;5m_breakout;15m_flat;1h_flat,INVALIDATED,stale_breakout runup 7.35%,8,1773935197324,,,,,,,Y,,Y,,1773935197324,true_close,6.3919,2.9271,6.3919,4.6595,6.3919,5.6750,Y,Y,Y,Y,favor=6.39% adverse=2.93%,favor=6.39% adverse=4.66%,entry_ref_from_breakout_level,WAIT_TOO_SHORT_CANDIDATE,Y,10,0.0000,entry still reachable within 10m,13,113,,,,Y,valid_missed_continuation,BEARISH,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
XRPUSDT-SHORT-EXH-1773933300000,XRPUSDT-SHORT-EXH-1773933300000,1773934251841,1773933300000,XRPUSDT,SHORT,52.68262105594367,0.5268262105594367,1h exhaustion 23/35 + 15m breakdown 30/30 -> retest fail pending,1.4319,1.4277,1.444,1.4277,-1.5264939942037001,0.01,2.173130320558877,short_exhaustion_retest,BEARISH,69189.8,-2.905,-1.0352254071400504,-0.36947391004477426,4.23545089016011,1.5817256213251265,0.0,bearish,0.0,23.0,29.68262105594367,0.0,1h_top_tests=2;1h_failed_breakout;1h_no_accept_above_resistance;15m_clean_breakdown;15m_break_dist=0.29%,CONFIRMED,signal confirmed,1,1773935197627,SENT,,,,,,N,confirmed_without_confirmed_ts,N,confirmed_without_confirmed_ts,,not_due_yet,0.3771,0.3352,0.7403,0.3352,0.7403,1.4037,Y,Y,N,N,favor=0.38% adverse=0.34%,favor=0.74% adverse=0.34%,case_not_closed_yet,NO_MEANINGFUL_MOVE,Y,10,0.0000,entry still reachable within 10m,78,53,,,,N,no_meaningful_fast_move,BEARISH,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
APTUSDT-SHORT-EXH-1773933300000,APTUSDT-SHORT-EXH-1773933300000,1773934277261,1773933300000,APTUSDT,SHORT,52.76619668890933,0.5276619668890933,1h exhaustion 27/35 + 15m breakdown 26/30 -> retest fail pending,0.9303,0.9265,0.9353,0.922,-0.49973856872808825,-0.024697,1.616193589609268,short_exhaustion_retest,BEARISH,69191.7,-2.848,-1.0679739384613667,-0.38502464359303834,4.235334584928539,1.5822492049725438,0.0,bearish,0.0,27.0,25.76619668890933,0.0,1h_top_tests=3;1h_failed_breakout;1h_no_accept_above_resistance;15m_clean_breakdown;15m_break_dist=0.41%,CONFIRMED,signal confirmed,1,1773935197926,SENT,,,,,,N,confirmed_without_confirmed_ts,N,confirmed_without_confirmed_ts,,not_due_yet,0.0000,0.9997,0.0000,1.5371,0.0000,1.6876,Y,Y,N,N,favor=0.00% adverse=1.00%,favor=0.00% adverse=1.54%,case_not_closed_yet,NO_MEANINGFUL_MOVE,Y,10,0.0000,entry still reachable within 10m,3,93,,,,N,adverse_too_large,BEARISH,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
TRXUSDT-SHORT-EXH-1773934200000,TRXUSDT-SHORT-EXH-1773934200000,1773935221910,1773934200000,TRXUSDT,SHORT,53.62760126819842,0.5362760126819842,1h exhaustion 27/35 + 15m breakdown 27/30 -> retest fail pending,0.30113,0.3006,0.30176,0.30052,-0.03536256561629855,0.004646,2.389629112922533,short_exhaustion_retest,BEARISH,68778.5,-3.563,-1.5733595702935026,-0.9599698200578712,4.696961986667345,2.0262514783528545,0.0,bearish,0.0,27.0,26.62760126819842,0.0,1h_top_tests=4;1h_failed_breakout;1h_no_accept_above_resistance;15m_clean_breakdown;15m_break_dist=0.18%,CONFIRMED,signal confirmed,1,1773936148529,SENT,,,,,,N,confirmed_without_confirmed_ts,N,confirmed_without_confirmed_ts,,not_due_yet,0.7505,0.0000,0.7505,0.0000,0.7505,0.0000,N,N,N,N,favor=0.75% adverse=0.00%,favor=0.75% adverse=0.00%,case_not_closed_yet,NO_MEANINGFUL_MOVE,Y,10,0.0000,entry still reachable within 10m,48,108,,,,N,no_meaningful_fast_move,BEARISH,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
LYNUSDT-LONG-1773935400000,LYNUSDT-LONG-1773935400000,1773935834737,1773935400000,LYNUSDT,LONG,95.05537085790812,0.9505537085790812,OI jump 2.80% + breakout pending + 15m up + 1h flat,0.09798,0.09823,0.0997,0.09537,2.8030020649027687,0.016516,2.566853068921111,legacy_5m_retest,BEARISH,69470.9,-2.743,-0.6501083990687487,0.023038123775199745,4.650148479435274,2.007421673705462,0.0,bearish,22.818012389416612,0.0,31.750012541422883,0.0,oi_jump;5m_breakout;15m_up;1h_flat,INVALIDATED,retest invalidated,1,1773936148611,,,,,,,Y,,Y,,1773936148611,true_close,8.0833,1.3064,10.0122,1.3064,10.0122,1.4289,Y,Y,Y,Y,favor=8.08% adverse=1.31%,favor=10.01% adverse=1.31%,entry_ref_from_breakout_level,KILL_CORRECT,Y,10,0.0000,entry still reachable within 10m,73,8,,,,N,no_meaningful_fast_move,BEARISH,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
LYNUSDT-LONG-1773936000000,LYNUSDT-LONG-1773936000000,1773936468441,1773936000000,LYNUSDT,LONG,95.16079272956352,0.9516079272956353,OI jump 2.52% + breakout pending + 15m up + 1h up,0.0997,0.10081,0.10227,0.09753,2.5248426049325254,0.016279000000000002,2.6406659182895593,legacy_5m_retest,BEARISH,69293.6,-2.784,-0.13059892436072298,-0.12555371205098154,4.662046711384601,0.32649125820379526,0.0,bearish,21.149055629595154,0.0,40.0,0.0,oi_jump;5m_breakout;15m_up;1h_up,INVALIDATED,retest invalidated,1,1773936622742,,,,,,,Y,,Y,,1773936622742,true_close,7.6128,2.0762,8.1143,2.0762,8.1143,3.1294,Y,Y,Y,Y,favor=7.61% adverse=2.08%,favor=8.11% adverse=2.08%,entry_ref_from_breakout_level,KILL_CORRECT,Y,10,0.0000,entry still reachable within 10m,65,40,,,,N,no_meaningful_fast_move,BEARISH,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
ENJUSDT-LONG-1773936600000,ENJUSDT-LONG-1773936600000,1773936945607,1773936600000,ENJUSDT,LONG,83.3808153497956,0.833808153497956,OI jump 4.19% + breakout pending + 15m up + 1h up,0.0242,0.02429,0.02441,0.02396,4.185394242332705,-0.17025600000000002,1.351200272567754,legacy_5m_retest,BEARISH,69285.1,-2.709,-0.1262744566666589,-0.11214786219939964,4.662618658268516,0.48466409083627343,0.0,bearish,31.112365453996226,0.0,28.04586095588389,0.0,oi_jump;5m_breakout;15m_up;1h_up,INVALIDATED,acceptance_floor_lost 0.024230<0.024527,1,1773937253797,,,,,,,Y,,Y,,1773937253797,true_close,0.1653,4.0083,0.1653,4.0083,0.4545,4.6694,Y,Y,Y,Y,favor=0.17% adverse=4.01%,favor=0.17% adverse=4.01%,entry_ref_from_breakout_level,KILL_CORRECT,Y,10,0.0000,entry still reachable within 10m,4,54,,,,N,adverse_too_large,BEARISH,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
UAIUSDT-LONG-1773936600000,UAIUSDT-LONG-1773936600000,1773936970469,1773936600000,UAIUSDT,LONG,100.0,0.99,OI jump 2.21% + breakout pending + 15m up + 1h up,0.5099,0.5287,0.5388,0.5039,2.2050473251212708,0.047334,3.8006089909259986,legacy_5m_retest,BEARISH,69320.4,-2.637,-0.075245737876711,-0.075245737876711,4.660244314804878,0.4844165867239892,0.0,bearish,19.230283950727625,0.0,40.0,0.0,oi_jump;5m_breakout;15m_up;1h_up,INVALIDATED,retest invalidated,2,1773937569175,,,,,,,Y,,Y,,1773937569175,true_close,7.1583,0.0196,7.1583,0.0196,13.2967,0.0196,Y,Y,Y,Y,favor=7.16% adverse=0.02%,favor=7.16% adverse=0.02%,entry_ref_from_breakout_level,WAIT_TOO_SHORT_CANDIDATE,Y,10,0.0000,entry still reachable within 10m,24,4,,,,Y,valid_missed_continuation,BEARISH,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
ENJUSDT-LONG-1773936900000,ENJUSDT-LONG-1773936900000,1773937261069,1773936900000,ENJUSDT,LONG,85.59939235491933,0.8559939235491933,OI jump 4.19% + breakout pending + 15m up + 1h up,0.02441,0.02458,0.02477,0.02423,4.185394242332705,-0.19941899999999999,1.64286986356467,legacy_5m_retest,BEARISH,69378.7,-2.612,-0.00749574400304023,-0.00735159507989637,4.656328239070493,0.5457887339171886,0.0,bearish,31.112365453996226,0.0,33.04491699800847,0.0,oi_jump;5m_breakout;15m_up;1h_up,INVALIDATED,retest invalidated,1,1773937569251,,,,,,,Y,,Y,,1773937569251,true_close,0.0000,4.8341,0.0000,4.8341,0.0000,5.4896,Y,Y,Y,Y,favor=0.00% adverse=4.83%,favor=0.00% adverse=4.83%,entry_ref_from_breakout_level,KILL_CORRECT,Y,10,0.0000,entry still reachable within 10m,9,49,,,,N,adverse_too_large,BEARISH,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
SAHARAUSDT-LONG-1773937200000,SAHARAUSDT-LONG-1773937200000,1773937735668,1773937200000,SAHARAUSDT,LONG,93.76311992714378,0.9376311992714378,OI jump 2.01% + breakout pending + 15m flat + 1h flat,0.02699,0.02704,0.02705,0.02666,2.0142204449920733,-0.060124,2.3018385808082895,legacy_5m_retest,BEARISH,69507.5,-2.412,0.19402445054035064,0.19402445054035064,4.647699888501241,0.651442366485251,0.0,bearish,18.08532266995244,0.0,33.12508702298831,0.0,oi_jump;5m_breakout;15m_flat;1h_flat,INVALIDATED,retest invalidated,2,1773938197786,,,,,,,Y,,Y,,1773938197786,true_close,0.4817,1.6673,1.8525,1.6673,1.8525,1.6673,Y,Y,Y,Y,favor=0.48% adverse=1.67%,favor=1.85% adverse=1.67%,entry_ref_from_breakout_level,KILL_CORRECT,Y,10,0.0000,entry still reachable within 10m,93,38,,,,N,adverse_too_large,BEARISH,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
