pending_id,setup_id,created_ts_ms,signal_open_time,symbol,side,score,confidence,reason,breakout_level,signal_price,signal_high,signal_low,oi_jump_pct,funding_pct,vol_ratio,strategy,market_regime,btc_price,btc_24h_change_pct,btc_4h_change_pct,btc_1h_change_pct,btc_24h_range_pct,btc_4h_range_pct,alt_market_breadth_pct,btc_regime,score_oi,score_exhaustion,score_breakout,score_retest,reason_tags,status,close_reason,bars_waited,closed_ts_ms,send_decision,skip_reason,is_confirmed,confirmed_ts_ms,is_sent_signal,sent_ts_ms,review_eligible,review_exclusion_reason,semantic_consistency,semantic_issue,close_anchor_time_ms,close_capture_basis,future_1h_max_favor_pct,future_1h_max_adverse_pct,future_2h_max_favor_pct,future_2h_max_adverse_pct,future_4h_max_favor_pct,future_4h_max_adverse_pct,reclaim_breakout_2h_YN,reclaim_breakout_4h_YN,outcome_1h_available,outcome_2h_available,outcome_1h_summary,outcome_2h_summary,post_close_outcome_notes,outcome_conclusion_code,entry_feasible_YN,entry_feasible_window_minutes,entry_slippage_pct,entry_execution_note,time_to_max_favor_minutes,time_to_max_adverse_minutes,close_trigger_detail,confirm_fail_detail,invalidation_detail,regret_valid_YN,regret_filter_reason,regime_label,regime_fit_for_strategy,setup_quality_band,delivery_band,veto_reason_code,dispatch_action,dispatch_confidence_band,dispatch_reason
ENAUSDT-SHORT-EXH-1775007900000,ENAUSDT-SHORT-EXH-1775007900000,1775008833246,1775007900000,ENAUSDT,SHORT,59.461110608643324,0.5946111060864332,1h exhaustion 31/35 + 15m breakdown 28/30 -> retest fail pending,0.0897,0.0894,0.0901,0.0893,-0.4715139932777443,-0.006902999999999999,1.6968516676136298,short_exhaustion_retest,RANGE,67786.1,-0.162,-0.6674823970750936,0.0916653873859066,3.9270587922892743,0.9183312188357478,0.0,neutral,0.0,31.0,28.46111060864332,0.0,1h_top_tests=2;1h_failed_breakout;1h_no_accept_above_resistance;1h_weakening_push;15m_clean_breakdown;15m_break_dist=0.33%,CONFIRMED,signal confirmed,1,1775009804071,UNDECIDED,,Y,1775009804071,N,,Y,,Y,,,not_due_yet,0.6689,1.4493,0.6689,2.2297,0.6689,3.9019,Y,Y,Y,Y,favor=0.67% adverse=1.45%,favor=0.67% adverse=2.23%,entry_ref_from_breakout_level,NO_MEANINGFUL_MOVE,Y,10,0.0000,entry still reachable within 10m,8,88,signal confirmed,,,N,adverse_too_large,RANGE,not_evaluated,WEAK,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
CETUSUSDT-SHORT-EXH-1775007900000,CETUSUSDT-SHORT-EXH-1775007900000,1775008857374,1775007900000,CETUSUSDT,SHORT,57.83037965582398,0.5783037965582398,1h exhaustion 31/35 + 15m breakdown 27/30 -> retest fail pending,0.0207,0.02054,0.02087,0.0205,-0.39798946749884995,-0.055297,1.1897578257540644,short_exhaustion_retest,RANGE,67786.6,-0.161,-0.6666031666947446,0.0594865557431877,3.927029825953802,0.9183230904042982,0.0,neutral,0.0,31.0,26.830379655823982,0.0,1h_top_tests=2;1h_failed_breakout;1h_no_accept_above_resistance;1h_weakening_push;15m_clean_breakdown;15m_break_dist=0.77%,CONFIRMED,signal confirmed,2,1775010630015,UNDECIDED,,Y,1775010630015,N,,Y,,Y,,,not_due_yet,2.7053,0.0000,4.5411,0.0000,6.8599,0.0000,N,N,Y,Y,favor=2.71% adverse=0.00%,favor=4.54% adverse=0.00%,entry_ref_from_breakout_level,NO_MEANINGFUL_MOVE,Y,10,0.0000,entry still reachable within 10m,119,29,signal confirmed,,,N,no_meaningful_fast_move,RANGE,not_evaluated,WEAK,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
ASTERUSDT-SHORT-EXH-1775009700000,ASTERUSDT-SHORT-EXH-1775009700000,1775010660443,1775009700000,ASTERUSDT,SHORT,51.596453153550854,0.5159645315355086,1h exhaustion 27/35 + 15m breakdown 25/30 -> retest fail pending,0.6663,0.6653,0.6673,0.6645,-0.1281064999063243,-0.002843,1.9466655852736225,short_exhaustion_retest,RANGE,67635.4,-0.546,-0.8881692225405448,-0.16384634460281286,3.9358087628667833,1.1755678239501886,0.0,neutral,0.0,27.0,24.596453153550854,0.0,1h_top_tests=7;1h_failed_breakout;1h_no_accept_above_resistance;15m_clean_breakdown;15m_break_dist=0.15%,INVALIDATED,retest invalidated,3,1775013420301,,,N,,N,,Y,,Y,,1775013420301,true_close,0.0000,0.9605,0.0000,1.7410,0.0000,2.6565,Y,Y,Y,Y,favor=0.00% adverse=0.96%,favor=0.00% adverse=1.74%,entry_ref_from_breakout_level,KILL_CORRECT,Y,10,0.0000,entry still reachable within 10m,8,118,retest invalidated,,retest invalidated,N,adverse_too_large,RANGE,not_evaluated,WEAK,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
1000SHIBUSDT-SHORT-EXH-1775009700000,1000SHIBUSDT-SHORT-EXH-1775009700000,1775010662326,1775009700000,1000SHIBUSDT,SHORT,56.54988911211771,0.5654988911211771,1h exhaustion 33/35 + 15m breakdown 24/30 -> retest fail pending,0.005911,0.005901,0.005923,0.005891,-0.787910934030037,0.002572,1.3137789617794091,short_exhaustion_retest,RANGE,67635.4,-0.546,-0.8881692225405448,-0.16384634460281286,3.9358087628667833,1.1755678239501886,0.0,neutral,0.0,33.0,23.549889112117707,0.0,1h_top_tests=3;1h_failed_breakout;1h_no_accept_above_resistance;1h_weakening_push;15m_clean_breakdown;15m_break_dist=0.17%,CONFIRMED,signal confirmed,2,1775012439564,UNDECIDED,,Y,1775012439564,N,,Y,,Y,,,not_due_yet,0.2707,0.6767,0.2707,0.6767,0.2707,2.1655,Y,Y,Y,Y,favor=0.27% adverse=0.68%,favor=0.27% adverse=0.68%,entry_ref_from_breakout_level,NO_MEANINGFUL_MOVE,Y,10,0.0000,entry still reachable within 10m,4,44,signal confirmed,,,N,no_meaningful_fast_move,RANGE,not_evaluated,WEAK,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
CYSUSDT-LONG-1775011500000,CYSUSDT-LONG-1775011500000,1775011824294,1775011500000,CYSUSDT,LONG,91.5661776748686,0.915661776748686,OI jump 3.37% + breakout pending + 15m flat + 1h flat,0.3385,0.3497,0.3506,0.3354,3.372948391063593,0.005,1.8155033137927754,long_breakout_retest,RANGE,67610.8,-0.411,-0.9223126689770801,-0.20015823719045037,3.937240795849184,1.1759729397548748,0.0,neutral,26.23769034638156,0.0,40.0,0.0,oi_jump;5m_breakout;15m_flat;1h_flat,INVALIDATED,retest invalidated,1,1775012112966,,,N,,N,,Y,,Y,,1775012112966,true_close,0.0000,5.7016,0.0000,9.3648,0.0000,9.8966,Y,Y,Y,Y,favor=0.00% adverse=5.70%,favor=0.00% adverse=9.36%,entry_ref_from_breakout_level,KILL_CORRECT,Y,10,0.0000,entry still reachable within 10m,5,120,retest invalidated,,retest invalidated,N,adverse_too_large,RANGE,not_evaluated,STRONG,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
VVVUSDT-LONG-1775013600000,VVVUSDT-LONG-1775013600000,1775014098878,1775013600000,VVVUSDT,LONG,100.0,0.99,OI jump 12.43% + breakout pending + 15m flat + 1h flat,6.573,6.754,6.912,6.439,12.42708965885936,0.0029980000000000002,87.16504276450061,long_breakout_retest,RANGE,67901.9,0.103,-0.49764439527267984,0.42485042248439586,3.920361580456512,1.1709539791964672,0.0,neutral,35.0,0.0,40.0,0.0,oi_jump;5m_breakout;15m_flat;1h_flat,EXPIRED_WAIT,retest wait expired,8,1775016377232,,,N,,N,,Y,,Y,,1775016377232,true_close,4.7163,0.0000,7.1353,0.0000,10.8930,0.0000,N,N,Y,Y,favor=4.72% adverse=0.00%,favor=7.14% adverse=0.00%,entry_ref_from_breakout_level,NO_MEANINGFUL_MOVE,Y,10,0.0000,entry still reachable within 10m,94,39,retest wait expired,retest wait expired,,N,no_meaningful_fast_move,RANGE,not_evaluated,STRONG,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
GUSDT-SHORT-EXH-1775014200000,GUSDT-SHORT-EXH-1775014200000,1775015233245,1775014200000,GUSDT,SHORT,60.45196703897527,0.6045196703897527,1h exhaustion 33/35 + 15m breakdown 27/30 -> retest fail pending,0.003887,0.003869,0.003895,0.003861,-1.137763236728927,-0.844631,1.8840219012190542,short_exhaustion_retest,RANGE,68160.0,0.674,-0.11063648952616809,0.7738399794155355,3.9055164319248825,1.1664172754745854,0.0,neutral,0.0,33.0,27.451967038975273,0.0,1h_top_tests=2;1h_failed_breakout;1h_no_accept_above_resistance;1h_weakening_push;15m_clean_breakdown;15m_break_dist=0.46%,INVALIDATED,retest invalidated,1,1775016045714,,,N,,N,,Y,,Y,,1775016045714,true_close,1.3378,0.2058,1.8523,0.2058,1.8523,0.2058,Y,Y,Y,Y,favor=1.34% adverse=0.21%,favor=1.85% adverse=0.21%,entry_ref_from_breakout_level,KILL_CORRECT,Y,10,0.0000,entry still reachable within 10m,69,4,retest invalidated,,retest invalidated,N,no_meaningful_fast_move,RANGE,not_evaluated,OK,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
XMRUSDT-SHORT-EXH-1775014200000,XMRUSDT-SHORT-EXH-1775014200000,1775015256024,1775014200000,XMRUSDT,SHORT,60.029877271225914,0.6002987727122592,1h exhaustion 33/35 + 15m breakdown 27/30 -> retest fail pending,331.36,330.45,332.0,330.14,-0.35361311614380986,0.01,1.8148342513590767,short_exhaustion_retest,RANGE,68139.9,0.644,-0.14873647267425247,0.7633407173214121,3.9066684864521375,1.1668623422365803,0.0,neutral,0.0,33.0,27.029877271225914,0.0,1h_top_tests=3;1h_failed_breakout;1h_no_accept_above_resistance;1h_weakening_push;15m_clean_breakdown;15m_break_dist=0.27%,INVALIDATED,retest invalidated,1,1775016046598,,,N,,N,,Y,,Y,,1775016046598,true_close,0.0000,1.0744,0.0000,1.0744,0.0000,2.1125,Y,Y,Y,Y,favor=0.00% adverse=1.07%,favor=0.00% adverse=1.07%,entry_ref_from_breakout_level,KILL_CORRECT,Y,10,0.0000,entry still reachable within 10m,9,49,retest invalidated,,retest invalidated,N,adverse_too_large,RANGE,not_evaluated,OK,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
ALGOUSDT-LONG-1775015400000,ALGOUSDT-LONG-1775015400000,1775015900131,1775015400000,ALGOUSDT,LONG,100.0,0.99,OI jump 4.01% + breakout pending + 15m flat + 1h flat,0.0987,0.0994,0.0997,0.098,4.011241221012764,0.01,3.518563814539415,long_breakout_retest,RANGE,68097.6,0.653,-0.21086875288496618,0.700640898618538,3.9090951810342798,1.1675888724419154,0.0,neutral,30.067447326076582,0.0,40.0,0.0,oi_jump;5m_breakout;15m_flat;1h_flat,EXPIRED_WAIT,retest wait expired,8,1775018197575,,,N,,N,,Y,,Y,,1775018197575,true_close,4.8632,0.0000,6.8896,0.0000,6.8896,0.0000,N,N,Y,Y,favor=4.86% adverse=0.00%,favor=6.89% adverse=0.00%,entry_ref_from_breakout_level,NO_MEANINGFUL_MOVE,Y,10,0.0000,entry still reachable within 10m,88,3,retest wait expired,retest wait expired,,N,no_meaningful_fast_move,RANGE,not_evaluated,STRONG,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
1000BONKUSDT-LONG-1775015400000,1000BONKUSDT-LONG-1775015400000,1775015919631,1775015400000,1000BONKUSDT,LONG,100.0,0.99,OI jump 2.31% + breakout pending + 15m flat + 1h flat,0.005877,0.00589,0.005897,0.005863,2.3063910607647538,0.0043040000000000005,25.58091203060375,long_breakout_retest,RANGE,68096.8,0.652,-0.21204106005875764,0.6991621293095077,3.9091411050152134,1.167602589255304,0.0,neutral,19.838346364588524,0.0,40.0,0.0,oi_jump;5m_breakout;15m_flat;1h_flat,INVALIDATED,acceptance_floor_lost 0.005882<0.005891,1,1775016047580,,,N,,N,,Y,,Y,,1775016047580,true_close,0.2552,0.3233,1.2081,0.3233,2.4162,0.3233,Y,Y,Y,Y,favor=0.26% adverse=0.32%,favor=1.21% adverse=0.32%,entry_ref_from_breakout_level,KILL_CORRECT,Y,10,0.0000,entry still reachable within 10m,114,4,acceptance_floor_lost 0.005882<0.005891,,acceptance_floor_lost 0.005882<0.005891,N,no_meaningful_fast_move,RANGE,not_evaluated,STRONG,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
STOUSDT-LONG-1775016000000,STOUSDT-LONG-1775016000000,1775016549657,1775016000000,STOUSDT,LONG,100.0,0.99,OI jump 3.47% + breakout pending + 15m up + 1h flat,0.1998,0.20461,0.2078,0.1924,3.4701743391340663,-0.048177000000000005,3.8034167587961893,long_breakout_retest,RANGE,68073.7,0.554,-0.0885020694513795,-0.08336513341357166,3.9104676255293893,0.23856496708713376,0.0,neutral,26.821046034804397,0.0,40.0,0.0,oi_jump;5m_breakout;15m_up;1h_flat,INVALIDATED,acceptance_floor_lost 0.199700<0.202753,1,1775016707495,,,N,,N,,Y,,Y,,1775016707495,true_close,2.3974,1.3664,13.8188,1.3664,36.6466,1.3664,Y,Y,Y,Y,favor=2.40% adverse=1.37%,favor=13.82% adverse=1.37%,entry_ref_from_breakout_level,KILL_CORRECT,Y,10,0.0000,entry still reachable within 10m,103,8,acceptance_floor_lost 0.199700<0.202753,,acceptance_floor_lost 0.199700<0.202753,N,no_meaningful_fast_move,RANGE,not_evaluated,STRONG,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
BLURUSDT-LONG-1775016300000,BLURUSDT-LONG-1775016300000,1775016749759,1775016300000,BLURUSDT,LONG,87.16634933130632,0.8716634933130633,OI jump 3.13% + breakout pending + 15m up + 1h up,0.02021,0.02024,0.02026,0.02001,3.126050067371297,-2.0,1.7165024463539145,long_breakout_retest,RANGE,68033.9,0.655,-0.14691637068131302,-0.14691637068131302,3.912755258775405,0.2941180793692642,0.0,neutral,24.756300404227783,0.0,27.77095926001401,0.0,oi_jump;5m_breakout;15m_up;1h_up,INVALIDATED,retest invalidated,2,1775017368114,,,N,,N,,Y,,Y,,1775017368114,true_close,0.0000,3.3647,0.5443,3.3647,12.9144,3.3647,Y,Y,Y,Y,favor=0.00% adverse=3.36%,favor=0.54% adverse=3.36%,entry_ref_from_breakout_level,KILL_CORRECT,Y,10,0.0000,entry still reachable within 10m,107,57,retest invalidated,,retest invalidated,N,adverse_too_large,RANGE,not_evaluated,STRONG,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
TWTUSDT-SHORT-EXH-1775016000000,TWTUSDT-SHORT-EXH-1775016000000,1775016904813,1775016000000,TWTUSDT,SHORT,60.36796536796541,0.6036796536796541,1h exhaustion 31/35 + 15m breakdown 29/30 -> retest fail pending,0.3501,0.3489,0.3555,0.3478,0.14528402351260916,-0.018652,2.3382763208580686,short_exhaustion_retest,RANGE,68037.1,0.722,-0.1287169401473524,-0.14207297384566137,3.9125712295203647,0.3953190695159032,0.0,neutral,0.0,31.0,29.36796536796541,0.0,1h_top_tests=2;1h_failed_breakout;1h_no_accept_above_resistance;1h_weakening_push;15m_clean_breakdown;15m_break_dist=0.34%,INVALIDATED,retest invalidated,1,1775017865878,,,N,,N,,Y,,Y,,1775017865878,true_close,0.3142,0.7998,0.6855,0.9712,1.8280,0.9712,Y,Y,Y,Y,favor=0.31% adverse=0.80%,favor=0.69% adverse=0.97%,entry_ref_from_breakout_level,KILL_CORRECT,Y,10,0.0000,entry still reachable within 10m,74,99,retest invalidated,,retest invalidated,N,no_meaningful_fast_move,RANGE,not_evaluated,OK,not_evaluated,not_evaluated,not_evaluated,not_evaluated,not_evaluated
