case_id,case_day,symbol,side,strategy,setup_id,signal_id,signal_time_ms,created_time_ms,confirmed_time_ms,sent_time_ms,close_time_ms,fallback_close_due_ms,signal_time_local,created_time_local,confirmed_time_local,sent_time_local,close_time_local,fallback_close_due_local,signal_price,breakout_level,entry_price,stop_price,tp1_price,tp2_price,status_final,close_reason,bars_waited,time_to_confirm_min,time_to_close_min,outcome,r_multiple,pre_pending_image,pending_open_image,entry_or_confirm_image,case_close_image,has_pre_pending_image,has_pending_open_image,has_entry_or_confirm_image,has_case_close_image,case_bundle_complete,human_review_status,verdict_code,root_cause_code,action_candidate_code,confidence_code,review_notes_short
DOTUSDT-SHORT-EXH-1774551600000,2026-03-27,DOTUSDT,SHORT,short_exhaustion_retest,DOTUSDT-SHORT-EXH-1774551600000,,1774551600000,1774552647310,0,0,0,1774567047310,2026-03-27 02:00:00,2026-03-27 02:17:27,,,,2026-03-27 06:17:27,1.308,1.313,,,,,PENDING,,0,,,,,/root/binance_bot_signals/review_workspace/2026-03-27/cases/DOTUSDT-SHORT-EXH-1774551600000/pre_pending.png,/root/binance_bot_signals/review_workspace/2026-03-27/cases/DOTUSDT-SHORT-EXH-1774551600000/pending_open.png,,/root/binance_bot_signals/review_workspace/2026-03-27/cases/DOTUSDT-SHORT-EXH-1774551600000/case_close.png,Y,Y,N,Y,N,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
JTOUSDT-SHORT-EXH-1774552500000,2026-03-27,JTOUSDT,SHORT,short_exhaustion_retest,JTOUSDT-SHORT-EXH-1774552500000,,1774552500000,1774553427921,0,0,1774556214118,1774567827921,2026-03-27 02:15:00,2026-03-27 02:30:27,,,2026-03-27 03:16:54,2026-03-27 06:30:27,0.3122,0.3133,,,,,INVALIDATED,retest invalidated,0,,46.44,,,/root/binance_bot_signals/review_workspace/2026-03-27/cases/JTOUSDT-SHORT-EXH-1774552500000/pre_pending.png,/root/binance_bot_signals/review_workspace/2026-03-27/cases/JTOUSDT-SHORT-EXH-1774552500000/pending_open.png,,/root/binance_bot_signals/review_workspace/2026-03-27/cases/JTOUSDT-SHORT-EXH-1774552500000/case_close.png,Y,Y,N,Y,N,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
PARTIUSDT-LONG-1774562100000,2026-03-27,PARTIUSDT,LONG,long_breakout_retest,PARTIUSDT-LONG-1774562100000,,1774562100000,1774562518858,0,0,1774563036114,1774576918858,2026-03-27 04:55:00,2026-03-27 05:01:58,,,2026-03-27 05:10:36,2026-03-27 09:01:58,0.10586,0.10454,,,,,INVALIDATED,retest invalidated,0,,8.62,,,/root/binance_bot_signals/review_workspace/2026-03-27/cases/PARTIUSDT-LONG-1774562100000/pre_pending.png,/root/binance_bot_signals/review_workspace/2026-03-27/cases/PARTIUSDT-LONG-1774562100000/pending_open.png,,/root/binance_bot_signals/review_workspace/2026-03-27/cases/PARTIUSDT-LONG-1774562100000/case_close.png,Y,Y,N,Y,N,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
PROVEUSDT-LONG-1774562400000,2026-03-27,PROVEUSDT,LONG,long_breakout_retest,PROVEUSDT-LONG-1774562400000,,1774562400000,1774562882077,0,0,1774564927052,1774577282077,2026-03-27 05:00:00,2026-03-27 05:08:02,,,2026-03-27 05:42:07,2026-03-27 09:08:02,0.3019,0.2978,,,,,INVALIDATED,stale_breakout runup 17.46%,0,,34.08,,,/root/binance_bot_signals/review_workspace/2026-03-27/cases/PROVEUSDT-LONG-1774562400000/pre_pending.png,/root/binance_bot_signals/review_workspace/2026-03-27/cases/PROVEUSDT-LONG-1774562400000/pending_open.png,,/root/binance_bot_signals/review_workspace/2026-03-27/cases/PROVEUSDT-LONG-1774562400000/case_close.png,Y,Y,N,Y,N,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
ENJUSDT-SHORT-EXH-1774566000000,2026-03-27,ENJUSDT,SHORT,short_exhaustion_retest,ENJUSDT-SHORT-EXH-1774566000000,,1774566000000,1774567076398,0,0,1774569857989,1774581476398,2026-03-27 06:00:00,2026-03-27 06:17:56,,,2026-03-27 07:04:17,2026-03-27 10:17:56,0.02206,0.02224,,,,,EXPIRED_WAIT,retest wait expired,0,,46.36,,,/root/binance_bot_signals/review_workspace/2026-03-27/cases/ENJUSDT-SHORT-EXH-1774566000000/pre_pending.png,/root/binance_bot_signals/review_workspace/2026-03-27/cases/ENJUSDT-SHORT-EXH-1774566000000/pending_open.png,,/root/binance_bot_signals/review_workspace/2026-03-27/cases/ENJUSDT-SHORT-EXH-1774566000000/case_close.png,Y,Y,N,Y,N,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
ONTUSDT-LONG-1774569600000,2026-03-27,ONTUSDT,LONG,long_breakout_retest,ONTUSDT-LONG-1774569600000,,1774569600000,1774570089383,0,0,1774570241230,1774584489383,2026-03-27 07:00:00,2026-03-27 07:08:09,,,2026-03-27 07:10:41,2026-03-27 11:08:09,0.0572,0.0554,,,,,INVALIDATED,retest invalidated,0,,2.53,,,/root/binance_bot_signals/review_workspace/2026-03-27/cases/ONTUSDT-LONG-1774569600000/pre_pending.png,/root/binance_bot_signals/review_workspace/2026-03-27/cases/ONTUSDT-LONG-1774569600000/pending_open.png,,/root/binance_bot_signals/review_workspace/2026-03-27/cases/ONTUSDT-LONG-1774569600000/case_close.png,Y,Y,N,Y,N,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
SAHARAUSDT-LONG-1774569900000,2026-03-27,SAHARAUSDT,LONG,long_breakout_retest,SAHARAUSDT-LONG-1774569900000,,1774569900000,1774570484091,0,0,1774570620601,1774584884091,2026-03-27 07:05:00,2026-03-27 07:14:44,,,2026-03-27 07:17:00,2026-03-27 11:14:44,0.02666,0.02654,,,,,INVALIDATED,retest invalidated,0,,2.28,,,/root/binance_bot_signals/review_workspace/2026-03-27/cases/SAHARAUSDT-LONG-1774569900000/pre_pending.png,/root/binance_bot_signals/review_workspace/2026-03-27/cases/SAHARAUSDT-LONG-1774569900000/pending_open.png,,/root/binance_bot_signals/review_workspace/2026-03-27/cases/SAHARAUSDT-LONG-1774569900000/case_close.png,Y,Y,N,Y,N,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
PUMPUSDT-SHORT-EXH-1774571400000,2026-03-27,PUMPUSDT,SHORT,short_exhaustion_retest,PUMPUSDT-SHORT-EXH-1774571400000,,1774571400000,1774572376069,0,0,1774574417202,1774586776069,2026-03-27 07:30:00,2026-03-27 07:46:16,,,2026-03-27 08:20:17,2026-03-27 11:46:16,0.001773,0.001778,,,,,INVALIDATED,retest invalidated,0,,34.02,,,/root/binance_bot_signals/review_workspace/2026-03-27/cases/PUMPUSDT-SHORT-EXH-1774571400000/pre_pending.png,/root/binance_bot_signals/review_workspace/2026-03-27/cases/PUMPUSDT-SHORT-EXH-1774571400000/pending_open.png,,/root/binance_bot_signals/review_workspace/2026-03-27/cases/PUMPUSDT-SHORT-EXH-1774571400000/case_close.png,Y,Y,N,Y,N,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
MONUSDT-SHORT-EXH-1774571400000,2026-03-27,MONUSDT,SHORT,short_exhaustion_retest,MONUSDT-SHORT-EXH-1774571400000,,1774571400000,1774572382671,0,0,1774575178826,1774586782671,2026-03-27 07:30:00,2026-03-27 07:46:22,,,2026-03-27 08:32:58,2026-03-27 11:46:22,0.02374,0.02417,,,,,EXPIRED_WAIT,retest wait expired,0,,46.6,,,/root/binance_bot_signals/review_workspace/2026-03-27/cases/MONUSDT-SHORT-EXH-1774571400000/pre_pending.png,/root/binance_bot_signals/review_workspace/2026-03-27/cases/MONUSDT-SHORT-EXH-1774571400000/pending_open.png,,/root/binance_bot_signals/review_workspace/2026-03-27/cases/MONUSDT-SHORT-EXH-1774571400000/case_close.png,Y,Y,N,Y,N,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
MUSDT-LONG-1774575300000,2026-03-27,MUSDT,LONG,long_breakout_retest,MUSDT-LONG-1774575300000,,1774575300000,1774575786793,0,0,1774577839495,1774590186793,2026-03-27 08:35:00,2026-03-27 08:43:06,,,2026-03-27 09:17:19,2026-03-27 12:43:06,2.2773,2.2353,,,,,INVALIDATED,retest invalidated,0,,34.21,,,/root/binance_bot_signals/review_workspace/2026-03-27/cases/MUSDT-LONG-1774575300000/pre_pending.png,/root/binance_bot_signals/review_workspace/2026-03-27/cases/MUSDT-LONG-1774575300000/pending_open.png,,/root/binance_bot_signals/review_workspace/2026-03-27/cases/MUSDT-LONG-1774575300000/case_close.png,Y,Y,N,Y,N,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
BANANAS31USDT-SHORT-EXH-1774575900000,2026-03-27,BANANAS31USDT,SHORT,short_exhaustion_retest,BANANAS31USDT-SHORT-EXH-1774575900000,,1774575900000,1774576953511,0,0,0,1774591353511,2026-03-27 08:45:00,2026-03-27 09:02:33,,,,2026-03-27 13:02:33,0.01371,0.013746,,,,,PENDING,,0,,,,,/root/binance_bot_signals/review_workspace/2026-03-27/cases/BANANAS31USDT-SHORT-EXH-1774575900000/pre_pending.png,/root/binance_bot_signals/review_workspace/2026-03-27/cases/BANANAS31USDT-SHORT-EXH-1774575900000/pending_open.png,,/root/binance_bot_signals/review_workspace/2026-03-27/cases/BANANAS31USDT-SHORT-EXH-1774575900000/case_close.png,Y,Y,N,Y,N,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
APTUSDT-SHORT-EXH-1774580400000,2026-03-27,APTUSDT,SHORT,short_exhaustion_retest,APTUSDT-SHORT-EXH-1774580400000,,1774580400000,1774581517182,0,0,1774584326297,1774595917182,2026-03-27 10:00:00,2026-03-27 10:18:37,,,2026-03-27 11:05:26,2026-03-27 14:18:37,1.0198,1.0253,,,,,EXPIRED_WAIT,retest wait expired,0,,46.82,,,/root/binance_bot_signals/review_workspace/2026-03-27/cases/APTUSDT-SHORT-EXH-1774580400000/pre_pending.png,/root/binance_bot_signals/review_workspace/2026-03-27/cases/APTUSDT-SHORT-EXH-1774580400000/pending_open.png,,/root/binance_bot_signals/review_workspace/2026-03-27/cases/APTUSDT-SHORT-EXH-1774580400000/case_close.png,Y,Y,N,Y,N,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
XPLUSDT-SHORT-EXH-1774580400000,2026-03-27,XPLUSDT,SHORT,short_exhaustion_retest,XPLUSDT-SHORT-EXH-1774580400000,,1774580400000,1774581524706,0,0,1774582418740,1774595924706,2026-03-27 10:00:00,2026-03-27 10:18:44,,,2026-03-27 10:33:38,2026-03-27 14:18:44,0.093,0.0932,,,,,INVALIDATED,retest invalidated,0,,14.9,,,/root/binance_bot_signals/review_workspace/2026-03-27/cases/XPLUSDT-SHORT-EXH-1774580400000/pre_pending.png,/root/binance_bot_signals/review_workspace/2026-03-27/cases/XPLUSDT-SHORT-EXH-1774580400000/pending_open.png,,/root/binance_bot_signals/review_workspace/2026-03-27/cases/XPLUSDT-SHORT-EXH-1774580400000/case_close.png,Y,Y,N,Y,N,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
MUSDT-SHORT-EXH-1774581300000,2026-03-27,MUSDT,SHORT,short_exhaustion_retest,MUSDT-SHORT-EXH-1774581300000,,1774581300000,1774582263209,0,0,1774583180658,1774596663209,2026-03-27 10:15:00,2026-03-27 10:31:03,,,2026-03-27 10:46:20,2026-03-27 14:31:03,2.1072,2.1203,,,,,INVALIDATED,retest invalidated,0,,15.29,,,/root/binance_bot_signals/review_workspace/2026-03-27/cases/MUSDT-SHORT-EXH-1774581300000/pre_pending.png,/root/binance_bot_signals/review_workspace/2026-03-27/cases/MUSDT-SHORT-EXH-1774581300000/pending_open.png,,/root/binance_bot_signals/review_workspace/2026-03-27/cases/MUSDT-SHORT-EXH-1774581300000/case_close.png,Y,Y,N,Y,N,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
STGUSDT-LONG-1774582200000,2026-03-27,STGUSDT,LONG,long_breakout_retest,STGUSDT-LONG-1774582200000,,1774582200000,1774582660003,0,0,1774585129149,1774597060003,2026-03-27 10:30:00,2026-03-27 10:37:40,,,2026-03-27 11:18:49,2026-03-27 14:37:40,0.2613,0.2589,,,,,EXPIRED_WAIT,retest wait expired,0,,41.15,,,/root/binance_bot_signals/review_workspace/2026-03-27/cases/STGUSDT-LONG-1774582200000/pre_pending.png,/root/binance_bot_signals/review_workspace/2026-03-27/cases/STGUSDT-LONG-1774582200000/pending_open.png,,/root/binance_bot_signals/review_workspace/2026-03-27/cases/STGUSDT-LONG-1774582200000/case_close.png,Y,Y,N,Y,N,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
FETUSDT-SHORT-EXH-1774583100000,2026-03-27,FETUSDT,SHORT,short_exhaustion_retest,FETUSDT-SHORT-EXH-1774583100000,,1774583100000,1774584175329,0,0,1774587040136,1774598575329,2026-03-27 10:45:00,2026-03-27 11:02:55,,,2026-03-27 11:50:40,2026-03-27 15:02:55,0.235,0.2361,,,,,INVALIDATED,retest invalidated,0,,47.75,,,/root/binance_bot_signals/review_workspace/2026-03-27/cases/FETUSDT-SHORT-EXH-1774583100000/pre_pending.png,/root/binance_bot_signals/review_workspace/2026-03-27/cases/FETUSDT-SHORT-EXH-1774583100000/pending_open.png,,/root/binance_bot_signals/review_workspace/2026-03-27/cases/FETUSDT-SHORT-EXH-1774583100000/case_close.png,Y,Y,N,Y,N,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
XNYUSDT-LONG-1774583700000,2026-03-27,XNYUSDT,LONG,long_breakout_retest,XNYUSDT-LONG-1774583700000,,1774583700000,1774584195661,0,0,1774585129968,1774598595661,2026-03-27 10:55:00,2026-03-27 11:03:15,,,2026-03-27 11:18:49,2026-03-27 15:03:15,0.007883,0.007761,,,,,INVALIDATED,retest invalidated,0,,15.57,,,/root/binance_bot_signals/review_workspace/2026-03-27/cases/XNYUSDT-LONG-1774583700000/pre_pending.png,/root/binance_bot_signals/review_workspace/2026-03-27/cases/XNYUSDT-LONG-1774583700000/pending_open.png,,/root/binance_bot_signals/review_workspace/2026-03-27/cases/XNYUSDT-LONG-1774583700000/case_close.png,Y,Y,N,Y,N,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
VVVUSDT-SHORT-EXH-1774583100000,2026-03-27,VVVUSDT,SHORT,short_exhaustion_retest,VVVUSDT-SHORT-EXH-1774583100000,,1774583100000,1774584199632,0,0,1774587040957,1774598599632,2026-03-27 10:45:00,2026-03-27 11:03:19,,,2026-03-27 11:50:40,2026-03-27 15:03:19,6.196,6.255,,,,,EXPIRED_WAIT,retest wait expired,0,,47.36,,,/root/binance_bot_signals/review_workspace/2026-03-27/cases/VVVUSDT-SHORT-EXH-1774583100000/pre_pending.png,/root/binance_bot_signals/review_workspace/2026-03-27/cases/VVVUSDT-SHORT-EXH-1774583100000/pending_open.png,,/root/binance_bot_signals/review_workspace/2026-03-27/cases/VVVUSDT-SHORT-EXH-1774583100000/case_close.png,Y,Y,N,Y,N,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
XRPUSDT-SHORT-EXH-1774584000000,2026-03-27,XRPUSDT,SHORT,short_exhaustion_retest,XRPUSDT-SHORT-EXH-1774584000000,,1774584000000,1774584926779,0,0,1774585890332,1774599326779,2026-03-27 11:00:00,2026-03-27 11:15:26,,,2026-03-27 11:31:30,2026-03-27 15:15:26,1.3568,1.3595,,,,,INVALIDATED,retest invalidated,0,,16.06,,,/root/binance_bot_signals/review_workspace/2026-03-27/cases/XRPUSDT-SHORT-EXH-1774584000000/pre_pending.png,/root/binance_bot_signals/review_workspace/2026-03-27/cases/XRPUSDT-SHORT-EXH-1774584000000/pending_open.png,,/root/binance_bot_signals/review_workspace/2026-03-27/cases/XRPUSDT-SHORT-EXH-1774584000000/case_close.png,Y,Y,N,Y,N,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
1000PEPEUSDT-SHORT-EXH-1774584000000,2026-03-27,1000PEPEUSDT,SHORT,short_exhaustion_retest,1000PEPEUSDT-SHORT-EXH-1774584000000,,1774584000000,1774584934856,0,0,1774585891150,1774599334856,2026-03-27 11:00:00,2026-03-27 11:15:34,,,2026-03-27 11:31:31,2026-03-27 15:15:34,0.0033765,0.003391,,,,,INVALIDATED,retest invalidated,0,,15.94,,,/root/binance_bot_signals/review_workspace/2026-03-27/cases/1000PEPEUSDT-SHORT-EXH-1774584000000/pre_pending.png,/root/binance_bot_signals/review_workspace/2026-03-27/cases/1000PEPEUSDT-SHORT-EXH-1774584000000/pending_open.png,,/root/binance_bot_signals/review_workspace/2026-03-27/cases/1000PEPEUSDT-SHORT-EXH-1774584000000/case_close.png,Y,Y,N,Y,N,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
ADAUSDT-SHORT-EXH-1774584000000,2026-03-27,ADAUSDT,SHORT,short_exhaustion_retest,ADAUSDT-SHORT-EXH-1774584000000,,1774584000000,1774584938700,0,0,1774585891910,1774599338700,2026-03-27 11:00:00,2026-03-27 11:15:38,,,2026-03-27 11:31:31,2026-03-27 15:15:38,0.2529,0.2538,,,,,INVALIDATED,retest invalidated,0,,15.89,,,/root/binance_bot_signals/review_workspace/2026-03-27/cases/ADAUSDT-SHORT-EXH-1774584000000/pre_pending.png,/root/binance_bot_signals/review_workspace/2026-03-27/cases/ADAUSDT-SHORT-EXH-1774584000000/pending_open.png,,/root/binance_bot_signals/review_workspace/2026-03-27/cases/ADAUSDT-SHORT-EXH-1774584000000/case_close.png,Y,Y,N,Y,N,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
