case_id,case_day,symbol,side,strategy,setup_id,signal_id,signal_time_ms,created_time_ms,confirmed_time_ms,sent_time_ms,close_time_ms,fallback_close_due_ms,signal_time_local,created_time_local,confirmed_time_local,sent_time_local,close_time_local,fallback_close_due_local,signal_price,breakout_level,entry_price,stop_price,tp1_price,tp2_price,status_final,close_reason,bars_waited,time_to_confirm_min,time_to_close_min,outcome,r_multiple,pre_pending_image,pending_open_image,entry_or_confirm_image,case_close_image,has_pre_pending_image,has_pending_open_image,has_entry_or_confirm_image,has_case_close_image,case_bundle_complete,human_review_status,verdict_code,root_cause_code,action_candidate_code,confidence_code,review_notes_short
LINKUSDT-SHORT-EXH-1774490400000,2026-03-26,LINKUSDT,SHORT,short_exhaustion_retest,LINKUSDT-SHORT-EXH-1774490400000,,1774490400000,1774491335427,0,0,1774492296434,1774505735427,2026-03-26 09:00:00,2026-03-26 09:15:35,,,2026-03-26 09:31:36,2026-03-26 13:15:35,9.323,9.338,,,,,CONFIRMED,signal confirmed,1,,16.02,,,/root/binance_bot_signals/review_workspace/2026-03-26/cases/LINKUSDT-SHORT-EXH-1774490400000/pre_pending.png,/root/binance_bot_signals/review_workspace/2026-03-26/cases/LINKUSDT-SHORT-EXH-1774490400000/pending_open.png,/root/binance_bot_signals/review_workspace/2026-03-26/cases/LINKUSDT-SHORT-EXH-1774490400000/entry_or_confirm.png,/root/binance_bot_signals/review_workspace/2026-03-26/cases/LINKUSDT-SHORT-EXH-1774490400000/case_close.png,Y,Y,Y,Y,Y,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
AVAXUSDT-SHORT-EXH-1774490400000,2026-03-26,AVAXUSDT,SHORT,short_exhaustion_retest,AVAXUSDT-SHORT-EXH-1774490400000,,1774490400000,1774491337178,0,0,1774494084280,1774505737178,2026-03-26 09:00:00,2026-03-26 09:15:37,,,2026-03-26 10:01:24,2026-03-26 13:15:37,9.612,9.641,,,,,EXPIRED_WAIT,retest wait expired,3,,45.79,,,/root/binance_bot_signals/review_workspace/2026-03-26/cases/AVAXUSDT-SHORT-EXH-1774490400000/pre_pending.png,/root/binance_bot_signals/review_workspace/2026-03-26/cases/AVAXUSDT-SHORT-EXH-1774490400000/pending_open.png,/root/binance_bot_signals/review_workspace/2026-03-26/cases/AVAXUSDT-SHORT-EXH-1774490400000/entry_or_confirm.png,/root/binance_bot_signals/review_workspace/2026-03-26/cases/AVAXUSDT-SHORT-EXH-1774490400000/case_close.png,Y,Y,Y,Y,Y,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
TRUMPUSDT-SHORT-EXH-1774490400000,2026-03-26,TRUMPUSDT,SHORT,short_exhaustion_retest,TRUMPUSDT-SHORT-EXH-1774490400000,,1774490400000,1774491338466,0,0,1774494084409,1774505738466,2026-03-26 09:00:00,2026-03-26 09:15:38,,,2026-03-26 10:01:24,2026-03-26 13:15:38,3.25,3.258,,,,,EXPIRED_WAIT,retest wait expired,3,,45.77,,,/root/binance_bot_signals/review_workspace/2026-03-26/cases/TRUMPUSDT-SHORT-EXH-1774490400000/pre_pending.png,/root/binance_bot_signals/review_workspace/2026-03-26/cases/TRUMPUSDT-SHORT-EXH-1774490400000/pending_open.png,/root/binance_bot_signals/review_workspace/2026-03-26/cases/TRUMPUSDT-SHORT-EXH-1774490400000/entry_or_confirm.png,/root/binance_bot_signals/review_workspace/2026-03-26/cases/TRUMPUSDT-SHORT-EXH-1774490400000/case_close.png,Y,Y,Y,Y,Y,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
WLDUSDT-SHORT-EXH-1774490400000,2026-03-26,WLDUSDT,SHORT,short_exhaustion_retest,WLDUSDT-SHORT-EXH-1774490400000,,1774490400000,1774491342143,0,0,1774492296918,1774505742143,2026-03-26 09:00:00,2026-03-26 09:15:42,,,2026-03-26 09:31:36,2026-03-26 13:15:42,0.3189,0.3194,,,,,CONFIRMED,signal confirmed,1,,15.91,,,/root/binance_bot_signals/review_workspace/2026-03-26/cases/WLDUSDT-SHORT-EXH-1774490400000/pre_pending.png,/root/binance_bot_signals/review_workspace/2026-03-26/cases/WLDUSDT-SHORT-EXH-1774490400000/pending_open.png,/root/binance_bot_signals/review_workspace/2026-03-26/cases/WLDUSDT-SHORT-EXH-1774490400000/entry_or_confirm.png,/root/binance_bot_signals/review_workspace/2026-03-26/cases/WLDUSDT-SHORT-EXH-1774490400000/case_close.png,Y,Y,Y,Y,Y,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
XLMUSDT-SHORT-EXH-1774490400000,2026-03-26,XLMUSDT,SHORT,short_exhaustion_retest,XLMUSDT-SHORT-EXH-1774490400000,,1774490400000,1774491345376,0,0,1774492297258,1774505745376,2026-03-26 09:00:00,2026-03-26 09:15:45,,,2026-03-26 09:31:37,2026-03-26 13:15:45,0.17628,0.17671,,,,,CONFIRMED,signal confirmed,1,,15.86,,,/root/binance_bot_signals/review_workspace/2026-03-26/cases/XLMUSDT-SHORT-EXH-1774490400000/pre_pending.png,/root/binance_bot_signals/review_workspace/2026-03-26/cases/XLMUSDT-SHORT-EXH-1774490400000/pending_open.png,/root/binance_bot_signals/review_workspace/2026-03-26/cases/XLMUSDT-SHORT-EXH-1774490400000/entry_or_confirm.png,/root/binance_bot_signals/review_workspace/2026-03-26/cases/XLMUSDT-SHORT-EXH-1774490400000/case_close.png,Y,Y,Y,Y,Y,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
LTCUSDT-SHORT-EXH-1774490400000,2026-03-26,LTCUSDT,SHORT,short_exhaustion_retest,LTCUSDT-SHORT-EXH-1774490400000,,1774490400000,1774491348560,0,0,1774492297742,1774505748560,2026-03-26 09:00:00,2026-03-26 09:15:48,,,2026-03-26 09:31:37,2026-03-26 13:15:48,56.16,56.26,,,,,CONFIRMED,signal confirmed,1,,15.82,,,/root/binance_bot_signals/review_workspace/2026-03-26/cases/LTCUSDT-SHORT-EXH-1774490400000/pre_pending.png,/root/binance_bot_signals/review_workspace/2026-03-26/cases/LTCUSDT-SHORT-EXH-1774490400000/pending_open.png,/root/binance_bot_signals/review_workspace/2026-03-26/cases/LTCUSDT-SHORT-EXH-1774490400000/entry_or_confirm.png,/root/binance_bot_signals/review_workspace/2026-03-26/cases/LTCUSDT-SHORT-EXH-1774490400000/case_close.png,Y,Y,Y,Y,Y,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
FARTCOINUSDT-SHORT-EXH-1774490400000,2026-03-26,FARTCOINUSDT,SHORT,short_exhaustion_retest,FARTCOINUSDT-SHORT-EXH-1774490400000,,1774490400000,1774491352224,0,0,1774494084534,1774505752224,2026-03-26 09:00:00,2026-03-26 09:15:52,,,2026-03-26 10:01:24,2026-03-26 13:15:52,0.1894,0.1901,,,,,EXPIRED_WAIT,retest wait expired,3,,45.54,,,/root/binance_bot_signals/review_workspace/2026-03-26/cases/FARTCOINUSDT-SHORT-EXH-1774490400000/pre_pending.png,/root/binance_bot_signals/review_workspace/2026-03-26/cases/FARTCOINUSDT-SHORT-EXH-1774490400000/pending_open.png,/root/binance_bot_signals/review_workspace/2026-03-26/cases/FARTCOINUSDT-SHORT-EXH-1774490400000/entry_or_confirm.png,/root/binance_bot_signals/review_workspace/2026-03-26/cases/FARTCOINUSDT-SHORT-EXH-1774490400000/case_close.png,Y,Y,Y,Y,Y,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
WLFIUSDT-SHORT-EXH-1774490400000,2026-03-26,WLFIUSDT,SHORT,short_exhaustion_retest,WLFIUSDT-SHORT-EXH-1774490400000,,1774490400000,1774491360708,0,0,1774492298581,1774505760708,2026-03-26 09:00:00,2026-03-26 09:16:00,,,2026-03-26 09:31:38,2026-03-26 13:16:00,0.1016,0.1018,,,,,CONFIRMED,signal confirmed,1,,15.63,,,/root/binance_bot_signals/review_workspace/2026-03-26/cases/WLFIUSDT-SHORT-EXH-1774490400000/pre_pending.png,/root/binance_bot_signals/review_workspace/2026-03-26/cases/WLFIUSDT-SHORT-EXH-1774490400000/pending_open.png,/root/binance_bot_signals/review_workspace/2026-03-26/cases/WLFIUSDT-SHORT-EXH-1774490400000/entry_or_confirm.png,/root/binance_bot_signals/review_workspace/2026-03-26/cases/WLFIUSDT-SHORT-EXH-1774490400000/case_close.png,Y,Y,Y,Y,Y,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
SOLUSDT-SHORT-EXH-1774491300000,2026-03-26,SOLUSDT,SHORT,short_exhaustion_retest,SOLUSDT-SHORT-EXH-1774491300000,,1774491300000,1774492302303,0,0,1774495053731,1774506702303,2026-03-26 09:15:00,2026-03-26 09:31:42,,,2026-03-26 10:17:33,2026-03-26 13:31:42,91.17,91.38,,,,,EXPIRED_WAIT,retest wait expired,3,,45.86,,,/root/binance_bot_signals/review_workspace/2026-03-26/cases/SOLUSDT-SHORT-EXH-1774491300000/pre_pending.png,/root/binance_bot_signals/review_workspace/2026-03-26/cases/SOLUSDT-SHORT-EXH-1774491300000/pending_open.png,/root/binance_bot_signals/review_workspace/2026-03-26/cases/SOLUSDT-SHORT-EXH-1774491300000/entry_or_confirm.png,/root/binance_bot_signals/review_workspace/2026-03-26/cases/SOLUSDT-SHORT-EXH-1774491300000/case_close.png,Y,Y,Y,Y,Y,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
LINKUSDT-SHORT-EXH-1774491300000,2026-03-26,LINKUSDT,SHORT,short_exhaustion_retest,LINKUSDT-SHORT-EXH-1774491300000,,1774491300000,1774492314103,0,0,1774495053862,1774506714103,2026-03-26 09:15:00,2026-03-26 09:31:54,,,2026-03-26 10:17:33,2026-03-26 13:31:54,9.287,9.32,,,,,EXPIRED_WAIT,retest wait expired,3,,45.66,,,/root/binance_bot_signals/review_workspace/2026-03-26/cases/LINKUSDT-SHORT-EXH-1774491300000/pre_pending.png,/root/binance_bot_signals/review_workspace/2026-03-26/cases/LINKUSDT-SHORT-EXH-1774491300000/pending_open.png,/root/binance_bot_signals/review_workspace/2026-03-26/cases/LINKUSDT-SHORT-EXH-1774491300000/entry_or_confirm.png,/root/binance_bot_signals/review_workspace/2026-03-26/cases/LINKUSDT-SHORT-EXH-1774491300000/case_close.png,Y,Y,Y,Y,Y,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
VVVUSDT-SHORT-EXH-1774491300000,2026-03-26,VVVUSDT,SHORT,short_exhaustion_retest,VVVUSDT-SHORT-EXH-1774491300000,,1774491300000,1774492318194,0,0,1774494084819,1774506718194,2026-03-26 09:15:00,2026-03-26 09:31:58,,,2026-03-26 10:01:24,2026-03-26 13:31:58,6.427,6.445,,,,,INVALIDATED,retest invalidated,2,,29.44,,,/root/binance_bot_signals/review_workspace/2026-03-26/cases/VVVUSDT-SHORT-EXH-1774491300000/pre_pending.png,/root/binance_bot_signals/review_workspace/2026-03-26/cases/VVVUSDT-SHORT-EXH-1774491300000/pending_open.png,/root/binance_bot_signals/review_workspace/2026-03-26/cases/VVVUSDT-SHORT-EXH-1774491300000/entry_or_confirm.png,/root/binance_bot_signals/review_workspace/2026-03-26/cases/VVVUSDT-SHORT-EXH-1774491300000/case_close.png,Y,Y,Y,Y,Y,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
1000BONKUSDT-SHORT-EXH-1774491300000,2026-03-26,1000BONKUSDT,SHORT,short_exhaustion_retest,1000BONKUSDT-SHORT-EXH-1774491300000,,1774491300000,1774492331154,0,0,1774494085178,1774506731154,2026-03-26 09:15:00,2026-03-26 09:32:11,,,2026-03-26 10:01:25,2026-03-26 13:32:11,0.006143,0.006156,,,,,CONFIRMED,signal confirmed,2,,29.23,,,/root/binance_bot_signals/review_workspace/2026-03-26/cases/1000BONKUSDT-SHORT-EXH-1774491300000/pre_pending.png,/root/binance_bot_signals/review_workspace/2026-03-26/cases/1000BONKUSDT-SHORT-EXH-1774491300000/pending_open.png,/root/binance_bot_signals/review_workspace/2026-03-26/cases/1000BONKUSDT-SHORT-EXH-1774491300000/entry_or_confirm.png,/root/binance_bot_signals/review_workspace/2026-03-26/cases/1000BONKUSDT-SHORT-EXH-1774491300000/case_close.png,Y,Y,Y,Y,Y,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
GALAUSDT-SHORT-EXH-1774491300000,2026-03-26,GALAUSDT,SHORT,short_exhaustion_retest,GALAUSDT-SHORT-EXH-1774491300000,,1774491300000,1774492341581,0,0,1774495053978,1774506741581,2026-03-26 09:15:00,2026-03-26 09:32:21,,,2026-03-26 10:17:33,2026-03-26 13:32:21,0.00309,0.00312,,,,,EXPIRED_WAIT,retest wait expired,3,,45.21,,,/root/binance_bot_signals/review_workspace/2026-03-26/cases/GALAUSDT-SHORT-EXH-1774491300000/pre_pending.png,/root/binance_bot_signals/review_workspace/2026-03-26/cases/GALAUSDT-SHORT-EXH-1774491300000/pending_open.png,/root/binance_bot_signals/review_workspace/2026-03-26/cases/GALAUSDT-SHORT-EXH-1774491300000/entry_or_confirm.png,/root/binance_bot_signals/review_workspace/2026-03-26/cases/GALAUSDT-SHORT-EXH-1774491300000/case_close.png,Y,Y,Y,Y,Y,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
HYPEUSDT-SHORT-EXH-1774492200000,2026-03-26,HYPEUSDT,SHORT,short_exhaustion_retest,HYPEUSDT-SHORT-EXH-1774492200000,,1774492200000,1774493121165,0,0,1774495856779,1774507521165,2026-03-26 09:30:00,2026-03-26 09:45:21,,,2026-03-26 10:30:56,2026-03-26 13:45:21,39.638,39.83,,,,,EXPIRED_WAIT,retest wait expired,3,,45.59,,,/root/binance_bot_signals/review_workspace/2026-03-26/cases/HYPEUSDT-SHORT-EXH-1774492200000/pre_pending.png,/root/binance_bot_signals/review_workspace/2026-03-26/cases/HYPEUSDT-SHORT-EXH-1774492200000/pending_open.png,/root/binance_bot_signals/review_workspace/2026-03-26/cases/HYPEUSDT-SHORT-EXH-1774492200000/entry_or_confirm.png,/root/binance_bot_signals/review_workspace/2026-03-26/cases/HYPEUSDT-SHORT-EXH-1774492200000/case_close.png,Y,Y,Y,Y,Y,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
DOTUSDT-SHORT-EXH-1774492200000,2026-03-26,DOTUSDT,SHORT,short_exhaustion_retest,DOTUSDT-SHORT-EXH-1774492200000,,1774492200000,1774493128282,0,0,1774494085464,1774507528282,2026-03-26 09:30:00,2026-03-26 09:45:28,,,2026-03-26 10:01:25,2026-03-26 13:45:28,1.343,1.348,,,,,INVALIDATED,retest invalidated,1,,15.95,,,/root/binance_bot_signals/review_workspace/2026-03-26/cases/DOTUSDT-SHORT-EXH-1774492200000/pre_pending.png,/root/binance_bot_signals/review_workspace/2026-03-26/cases/DOTUSDT-SHORT-EXH-1774492200000/pending_open.png,/root/binance_bot_signals/review_workspace/2026-03-26/cases/DOTUSDT-SHORT-EXH-1774492200000/entry_or_confirm.png,/root/binance_bot_signals/review_workspace/2026-03-26/cases/DOTUSDT-SHORT-EXH-1774492200000/case_close.png,Y,Y,Y,Y,Y,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
PUMPUSDT-SHORT-EXH-1774492200000,2026-03-26,PUMPUSDT,SHORT,short_exhaustion_retest,PUMPUSDT-SHORT-EXH-1774492200000,,1774492200000,1774493134429,0,0,1774494085598,1774507534429,2026-03-26 09:30:00,2026-03-26 09:45:34,,,2026-03-26 10:01:25,2026-03-26 13:45:34,0.001878,0.001883,,,,,INVALIDATED,retest invalidated,1,,15.85,,,/root/binance_bot_signals/review_workspace/2026-03-26/cases/PUMPUSDT-SHORT-EXH-1774492200000/pre_pending.png,/root/binance_bot_signals/review_workspace/2026-03-26/cases/PUMPUSDT-SHORT-EXH-1774492200000/pending_open.png,/root/binance_bot_signals/review_workspace/2026-03-26/cases/PUMPUSDT-SHORT-EXH-1774492200000/entry_or_confirm.png,/root/binance_bot_signals/review_workspace/2026-03-26/cases/PUMPUSDT-SHORT-EXH-1774492200000/case_close.png,Y,Y,Y,Y,Y,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
UNIUSDT-SHORT-EXH-1774492200000,2026-03-26,UNIUSDT,SHORT,short_exhaustion_retest,UNIUSDT-SHORT-EXH-1774492200000,,1774492200000,1774493140849,0,0,1774494085722,1774507540849,2026-03-26 09:30:00,2026-03-26 09:45:40,,,2026-03-26 10:01:25,2026-03-26 13:45:40,3.666,3.678,,,,,INVALIDATED,retest invalidated,1,,15.75,,,/root/binance_bot_signals/review_workspace/2026-03-26/cases/UNIUSDT-SHORT-EXH-1774492200000/pre_pending.png,/root/binance_bot_signals/review_workspace/2026-03-26/cases/UNIUSDT-SHORT-EXH-1774492200000/pending_open.png,/root/binance_bot_signals/review_workspace/2026-03-26/cases/UNIUSDT-SHORT-EXH-1774492200000/entry_or_confirm.png,/root/binance_bot_signals/review_workspace/2026-03-26/cases/UNIUSDT-SHORT-EXH-1774492200000/case_close.png,Y,Y,Y,Y,Y,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
