case_id,case_day,symbol,side,strategy,setup_id,signal_id,signal_time_ms,created_time_ms,confirmed_time_ms,sent_time_ms,close_time_ms,fallback_close_due_ms,signal_time_local,created_time_local,confirmed_time_local,sent_time_local,close_time_local,fallback_close_due_local,signal_price,breakout_level,entry_price,stop_price,tp1_price,tp2_price,status_final,close_reason,bars_waited,time_to_confirm_min,time_to_close_min,outcome,r_multiple,pre_pending_image,pending_open_image,entry_or_confirm_image,case_close_image,has_pre_pending_image,has_pending_open_image,has_entry_or_confirm_image,has_case_close_image,case_bundle_complete,human_review_status,verdict_code,root_cause_code,action_candidate_code,confidence_code,review_notes_short
BTRUSDT-LONG-1773946500000,2026-03-20,BTRUSDT,LONG,legacy_5m_retest,BTRUSDT-LONG-1773946500000,,1773946500000,1773946934429,0,0,0,1773961334429,2026-03-20 01:55:00,2026-03-20 02:02:14,,,,2026-03-20 06:02:14,0.1169,0.1136,,,,,INVALIDATED,,6,,,,,,,,/root/binance_bot_signals/review_workspace/2026-03-20/cases/BTRUSDT-LONG-1773946500000/case_close.png,N,N,N,Y,N,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
VVVUSDT-LONG-1773947100000,2026-03-20,VVVUSDT,LONG,legacy_5m_retest,VVVUSDT-LONG-1773947100000,,1773947100000,1773947419031,0,0,0,1773961819031,2026-03-20 02:05:00,2026-03-20 02:10:19,,,,2026-03-20 06:10:19,5.426,5.333,,,,,EXPIRED_WAIT,,8,,,,,,,,/root/binance_bot_signals/review_workspace/2026-03-20/cases/VVVUSDT-LONG-1773947100000/case_close.png,N,N,N,Y,N,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
DEGOUSDT-LONG-1773947700000,2026-03-20,DEGOUSDT,LONG,legacy_5m_retest,DEGOUSDT-LONG-1773947700000,,1773947700000,1773948183916,0,0,0,1773962583916,2026-03-20 02:15:00,2026-03-20 02:23:03,,,,2026-03-20 06:23:03,0.6427,0.6326,,,,,INVALIDATED,,2,,,,,,,,/root/binance_bot_signals/review_workspace/2026-03-20/cases/DEGOUSDT-LONG-1773947700000/case_close.png,N,N,N,Y,N,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
BANUSDT-LONG-1773947700000,2026-03-20,BANUSDT,LONG,legacy_5m_retest,BANUSDT-LONG-1773947700000,,1773947700000,1773948191131,0,0,0,1773962591131,2026-03-20 02:15:00,2026-03-20 02:23:11,,,,2026-03-20 06:23:11,0.06186,0.06175,,,,,INVALIDATED,,1,,,,,,,,/root/binance_bot_signals/review_workspace/2026-03-20/cases/BANUSDT-LONG-1773947700000/case_close.png,N,N,N,Y,N,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
BANUSDT-LONG-1773948000000,2026-03-20,BANUSDT,LONG,legacy_5m_retest,BANUSDT-LONG-1773948000000,,1773948000000,1773948351102,0,0,0,1773962751102,2026-03-20 02:20:00,2026-03-20 02:25:51,,,,2026-03-20 06:25:51,0.06345,0.06243,,,,,INVALIDATED,,1,,,,,,,,/root/binance_bot_signals/review_workspace/2026-03-20/cases/BANUSDT-LONG-1773948000000/case_close.png,N,N,N,Y,N,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
ENJUSDT-LONG-1773951000000,2026-03-20,ENJUSDT,LONG,legacy_5m_retest,ENJUSDT-LONG-1773951000000,,1773951000000,1773951520674,0,0,0,1773965920674,2026-03-20 03:10:00,2026-03-20 03:18:40,,,,2026-03-20 07:18:40,0.02409,0.02386,,,,,INVALIDATED,,1,,,,,,,,/root/binance_bot_signals/review_workspace/2026-03-20/cases/ENJUSDT-LONG-1773951000000/case_close.png,N,N,N,Y,N,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
BTRUSDT-LONG-1773951300000,2026-03-20,BTRUSDT,LONG,legacy_5m_retest,BTRUSDT-LONG-1773951300000,,1773951300000,1773951701196,0,0,0,1773966101196,2026-03-20 03:15:00,2026-03-20 03:21:41,,,,2026-03-20 07:21:41,0.12123,0.12057,,,,,INVALIDATED,,3,,,,,,,,/root/binance_bot_signals/review_workspace/2026-03-20/cases/BTRUSDT-LONG-1773951300000/case_close.png,N,N,N,Y,N,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
BEATUSDT-LONG-1773953100000,2026-03-20,BEATUSDT,LONG,legacy_5m_retest,BEATUSDT-LONG-1773953100000,,1773953100000,1773953587754,0,0,0,1773967987754,2026-03-20 03:45:00,2026-03-20 03:53:07,,,,2026-03-20 07:53:07,0.6264,0.6072,,,,,EXPIRED_WAIT,,8,,,,,,,,/root/binance_bot_signals/review_workspace/2026-03-20/cases/BEATUSDT-LONG-1773953100000/case_close.png,N,N,N,Y,N,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
TAOUSDT-LONG-1773953700000,2026-03-20,TAOUSDT,LONG,legacy_5m_retest,TAOUSDT-LONG-1773953700000,,1773953700000,1773954040017,0,0,0,1773968440017,2026-03-20 03:55:00,2026-03-20 04:00:40,,,,2026-03-20 08:00:40,262.57,256.78,,,,,EXPIRED_WAIT,,8,,,,,,,,/root/binance_bot_signals/review_workspace/2026-03-20/cases/TAOUSDT-LONG-1773953700000/case_close.png,N,N,N,Y,N,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
FARTCOINUSDT-LONG-1773954600000,2026-03-20,FARTCOINUSDT,LONG,legacy_5m_retest,FARTCOINUSDT-LONG-1773954600000,,1773954600000,1773955147849,0,0,0,1773969547849,2026-03-20 04:10:00,2026-03-20 04:19:07,,,,2026-03-20 08:19:07,0.2025,0.2,,,,,EXPIRED_WAIT,,8,,,,,,,,/root/binance_bot_signals/review_workspace/2026-03-20/cases/FARTCOINUSDT-LONG-1773954600000/case_close.png,N,N,N,Y,N,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
AVAXUSDT-SHORT-EXH-1773959400000,2026-03-20,AVAXUSDT,SHORT,short_exhaustion_retest,AVAXUSDT-SHORT-EXH-1773959400000,,1773959400000,1773960367587,0,0,0,1773974767587,2026-03-20 05:30:00,2026-03-20 05:46:07,,,,2026-03-20 09:46:07,9.428,9.461,,,,,INVALIDATED,,2,,,,,,,,/root/binance_bot_signals/review_workspace/2026-03-20/cases/AVAXUSDT-SHORT-EXH-1773959400000/case_close.png,N,N,N,Y,N,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
ASTERUSDT-SHORT-EXH-1773959400000,2026-03-20,ASTERUSDT,SHORT,short_exhaustion_retest,ASTERUSDT-SHORT-EXH-1773959400000,,1773959400000,1773960371231,0,0,0,1773974771231,2026-03-20 05:30:00,2026-03-20 05:46:11,,,,2026-03-20 09:46:11,0.6854,0.6878,,,,,CONFIRMED,,1,,,,,,,,/root/binance_bot_signals/review_workspace/2026-03-20/cases/ASTERUSDT-SHORT-EXH-1773959400000/case_close.png,N,N,N,Y,N,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
LTCUSDT-SHORT-EXH-1773959400000,2026-03-20,LTCUSDT,SHORT,short_exhaustion_retest,LTCUSDT-SHORT-EXH-1773959400000,,1773959400000,1773960377214,0,0,0,1773974777214,2026-03-20 05:30:00,2026-03-20 05:46:17,,,,2026-03-20 09:46:17,55.39,55.52,,,,,INVALIDATED,,2,,,,,,,,/root/binance_bot_signals/review_workspace/2026-03-20/cases/LTCUSDT-SHORT-EXH-1773959400000/case_close.png,N,N,N,Y,N,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
AINUSDT-LONG-1773964800000,2026-03-20,AINUSDT,LONG,legacy_5m_retest,AINUSDT-LONG-1773964800000,,1773964800000,1773965303238,0,0,0,1773979703238,2026-03-20 07:00:00,2026-03-20 07:08:23,,,,2026-03-20 11:08:23,0.09082,0.08987,,,,,EXPIRED_WAIT,,8,,,,,,,,/root/binance_bot_signals/review_workspace/2026-03-20/cases/AINUSDT-LONG-1773964800000/case_close.png,N,N,N,Y,N,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
CFGUSDT-LONG-1773965400000,2026-03-20,CFGUSDT,LONG,legacy_5m_retest,CFGUSDT-LONG-1773965400000,,1773965400000,1773965784552,0,0,0,1773980184552,2026-03-20 07:10:00,2026-03-20 07:16:24,,,,2026-03-20 11:16:24,0.1492,0.1462,,,,,EXPIRED_WAIT,,8,,,,,,,,/root/binance_bot_signals/review_workspace/2026-03-20/cases/CFGUSDT-LONG-1773965400000/case_close.png,N,N,N,Y,N,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
SIGNUSDT-SHORT-EXH-1773964800000,2026-03-20,SIGNUSDT,SHORT,short_exhaustion_retest,SIGNUSDT-SHORT-EXH-1773964800000,,1773964800000,1773965791929,0,0,0,1773980191929,2026-03-20 07:00:00,2026-03-20 07:16:31,,,,2026-03-20 11:16:31,0.04388,0.04424,,,,,INVALIDATED,,1,,,,,,,,/root/binance_bot_signals/review_workspace/2026-03-20/cases/SIGNUSDT-SHORT-EXH-1773964800000/case_close.png,N,N,N,Y,N,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
ANKRUSDT-SHORT-EXH-1773964800000,2026-03-20,ANKRUSDT,SHORT,short_exhaustion_retest,ANKRUSDT-SHORT-EXH-1773964800000,,1773964800000,1773965798215,0,0,0,1773980198215,2026-03-20 07:00:00,2026-03-20 07:16:38,,,,2026-03-20 11:16:38,0.004734,0.004753,,,,,INVALIDATED,,1,,,,,,,,/root/binance_bot_signals/review_workspace/2026-03-20/cases/ANKRUSDT-SHORT-EXH-1773964800000/case_close.png,N,N,N,Y,N,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
ZROUSDT-SHORT-EXH-1773967500000,2026-03-20,ZROUSDT,SHORT,short_exhaustion_retest,ZROUSDT-SHORT-EXH-1773967500000,,1773967500000,1773968482968,0,0,0,1773982882968,2026-03-20 07:45:00,2026-03-20 08:01:22,,,,2026-03-20 12:01:22,2.0457,2.051,,,,,INVALIDATED,,1,,,,,,,,/root/binance_bot_signals/review_workspace/2026-03-20/cases/ZROUSDT-SHORT-EXH-1773967500000/case_close.png,N,N,N,Y,N,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
EDGEUSDT-LONG-1773968100000,2026-03-20,EDGEUSDT,LONG,legacy_5m_retest,EDGEUSDT-LONG-1773968100000,,1773968100000,1773968617988,0,0,0,1773983017988,2026-03-20 07:55:00,2026-03-20 08:03:37,,,,2026-03-20 12:03:37,0.7085,0.646,,,,,EXPIRED_WAIT,,8,,,,,,,,/root/binance_bot_signals/review_workspace/2026-03-20/cases/EDGEUSDT-LONG-1773968100000/case_close.png,N,N,N,Y,N,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
LYNUSDT-LONG-1773968400000,2026-03-20,LYNUSDT,LONG,legacy_5m_retest,LYNUSDT-LONG-1773968400000,,1773968400000,1773968771809,0,0,0,1773983171809,2026-03-20 08:00:00,2026-03-20 08:06:11,,,,2026-03-20 12:06:11,0.12979,0.12758,,,,,INVALIDATED,,1,,,,,,,,/root/binance_bot_signals/review_workspace/2026-03-20/cases/LYNUSDT-LONG-1773968400000/case_close.png,N,N,N,Y,N,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
AIAUSDT-LONG-1773968400000,2026-03-20,AIAUSDT,LONG,legacy_5m_retest,AIAUSDT-LONG-1773968400000,,1773968400000,1773968794549,0,0,0,1773983194549,2026-03-20 08:00:00,2026-03-20 08:06:34,,,,2026-03-20 12:06:34,0.1073,0.10628,,,,,EXPIRED_WAIT,,8,,,,,,,,/root/binance_bot_signals/review_workspace/2026-03-20/cases/AIAUSDT-LONG-1773968400000/case_close.png,N,N,N,Y,N,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
PIPPINUSDT-LONG-1773972000000,2026-03-20,PIPPINUSDT,LONG,legacy_5m_retest,PIPPINUSDT-LONG-1773972000000,,1773972000000,1773972426235,0,0,0,1773986826235,2026-03-20 09:00:00,2026-03-20 09:07:06,,,,2026-03-20 13:07:06,0.10211,0.10015,,,,,INVALIDATED,,1,,,,,,,,/root/binance_bot_signals/review_workspace/2026-03-20/cases/PIPPINUSDT-LONG-1773972000000/case_close.png,N,N,N,Y,N,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
KATUSDT-LONG-1773972000000,2026-03-20,KATUSDT,LONG,legacy_5m_retest,KATUSDT-LONG-1773972000000,,1773972000000,1773972598166,0,0,0,1773986998166,2026-03-20 09:00:00,2026-03-20 09:09:58,,,,2026-03-20 13:09:58,0.01137,0.01097,,,,,INVALIDATED,,2,,,,,,,,/root/binance_bot_signals/review_workspace/2026-03-20/cases/KATUSDT-LONG-1773972000000/case_close.png,N,N,N,Y,N,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
AIAUSDT-LONG-1773972300000,2026-03-20,AIAUSDT,LONG,legacy_5m_retest,AIAUSDT-LONG-1773972300000,,1773972300000,1773972758014,0,0,0,1773987158014,2026-03-20 09:05:00,2026-03-20 09:12:38,,,,2026-03-20 13:12:38,0.11601,0.11491,,,,,INVALIDATED,,8,,,,,,,,/root/binance_bot_signals/review_workspace/2026-03-20/cases/AIAUSDT-LONG-1773972300000/case_close.png,N,N,N,Y,N,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
BANUSDT-LONG-1773972600000,2026-03-20,BANUSDT,LONG,legacy_5m_retest,BANUSDT-LONG-1773972600000,,1773972600000,1773973063889,0,0,0,1773987463889,2026-03-20 09:10:00,2026-03-20 09:17:43,,,,2026-03-20 13:17:43,0.06678,0.06477,,,,,EXPIRED_WAIT,,8,,,,,,,,/root/binance_bot_signals/review_workspace/2026-03-20/cases/BANUSDT-LONG-1773972600000/case_close.png,N,N,N,Y,N,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
ZECUSDT-SHORT-EXH-1773972900000,2026-03-20,ZECUSDT,SHORT,short_exhaustion_retest,ZECUSDT-SHORT-EXH-1773972900000,,1773972900000,1773973838481,0,0,0,1773988238481,2026-03-20 09:15:00,2026-03-20 09:30:38,,,,2026-03-20 13:30:38,232.87,233.73,,,,,INVALIDATED,,1,,,,,,,,/root/binance_bot_signals/review_workspace/2026-03-20/cases/ZECUSDT-SHORT-EXH-1773972900000/case_close.png,N,N,N,Y,N,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
WLDUSDT-SHORT-EXH-1773972900000,2026-03-20,WLDUSDT,SHORT,short_exhaustion_retest,WLDUSDT-SHORT-EXH-1773972900000,,1773972900000,1773973846488,0,0,0,1773988246488,2026-03-20 09:15:00,2026-03-20 09:30:46,,,,2026-03-20 13:30:46,0.3279,0.3292,,,,,CONFIRMED,,2,,,,,,,,/root/binance_bot_signals/review_workspace/2026-03-20/cases/WLDUSDT-SHORT-EXH-1773972900000/case_close.png,N,N,N,Y,N,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
SIRENUSDT-LONG-1773973500000,2026-03-20,SIRENUSDT,LONG,legacy_5m_retest,SIRENUSDT-LONG-1773973500000,,1773973500000,1773973997168,0,0,0,1773988397168,2026-03-20 09:25:00,2026-03-20 09:33:17,,,,2026-03-20 13:33:17,0.86612,0.84775,,,,,INVALIDATED,,8,,,,,,,,/root/binance_bot_signals/review_workspace/2026-03-20/cases/SIRENUSDT-LONG-1773973500000/case_close.png,N,N,N,Y,N,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
LYNUSDT-LONG-1773974700000,2026-03-20,LYNUSDT,LONG,legacy_5m_retest,LYNUSDT-LONG-1773974700000,,1773974700000,1773975095903,0,0,0,1773989495903,2026-03-20 09:45:00,2026-03-20 09:51:35,,,,2026-03-20 13:51:35,0.13817,0.1367,,,,,INVALIDATED,,1,,,,,,,,/root/binance_bot_signals/review_workspace/2026-03-20/cases/LYNUSDT-LONG-1773974700000/case_close.png,N,N,N,Y,N,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
BANUSDT-LONG-1773975000000,2026-03-20,BANUSDT,LONG,legacy_5m_retest,BANUSDT-LONG-1773975000000,,1773975000000,1773975577106,0,0,0,1773989977106,2026-03-20 09:50:00,2026-03-20 09:59:37,,,,2026-03-20 13:59:37,0.07056,0.06964,,,,,INVALIDATED,,1,,,,,,,,/root/binance_bot_signals/review_workspace/2026-03-20/cases/BANUSDT-LONG-1773975000000/case_close.png,N,N,N,Y,N,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
ARCUSDT-LONG-1773975300000,2026-03-20,ARCUSDT,LONG,legacy_5m_retest,ARCUSDT-LONG-1773975300000,,1773975300000,1773975760599,0,0,0,1773990160599,2026-03-20 09:55:00,2026-03-20 10:02:40,,,,2026-03-20 14:02:40,0.04924,0.04842,,,,,INVALIDATED,,3,,,,,,,,/root/binance_bot_signals/review_workspace/2026-03-20/cases/ARCUSDT-LONG-1773975300000/case_close.png,N,N,N,Y,N,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
LYNUSDT-LONG-1773975600000,2026-03-20,LYNUSDT,LONG,legacy_5m_retest,LYNUSDT-LONG-1773975600000,,1773975600000,1773976044856,0,0,0,1773990444856,2026-03-20 10:00:00,2026-03-20 10:07:24,,,,2026-03-20 14:07:24,0.14284,0.14199,,,,,INVALIDATED,,1,,,,,,,,/root/binance_bot_signals/review_workspace/2026-03-20/cases/LYNUSDT-LONG-1773975600000/case_close.png,N,N,N,Y,N,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
EDGEUSDT-LONG-1773977400000,2026-03-20,EDGEUSDT,LONG,legacy_5m_retest,EDGEUSDT-LONG-1773977400000,,1773977400000,1773977935213,0,0,0,1773992335213,2026-03-20 10:30:00,2026-03-20 10:38:55,,,,2026-03-20 14:38:55,0.7035,0.6914,,,,,INVALIDATED,,3,,,,,,,,/root/binance_bot_signals/review_workspace/2026-03-20/cases/EDGEUSDT-LONG-1773977400000/case_close.png,N,N,N,Y,N,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
LYNUSDT-LONG-1773977700000,2026-03-20,LYNUSDT,LONG,legacy_5m_retest,LYNUSDT-LONG-1773977700000,,1773977700000,1773978152693,0,0,0,1773992552693,2026-03-20 10:35:00,2026-03-20 10:42:32,,,,2026-03-20 14:42:32,0.14679,0.1459,,,,,INVALIDATED,,1,,,,,,,,/root/binance_bot_signals/review_workspace/2026-03-20/cases/LYNUSDT-LONG-1773977700000/case_close.png,N,N,N,Y,N,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
DEGOUSDT-SHORT-EXH-1773978300000,2026-03-20,DEGOUSDT,SHORT,short_exhaustion_retest,DEGOUSDT-SHORT-EXH-1773978300000,,1773978300000,1773979213542,0,0,0,1773993613542,2026-03-20 10:45:00,2026-03-20 11:00:13,,,,2026-03-20 15:00:13,0.5264,0.5423,,,,,INVALIDATED,,2,,,,,,,,/root/binance_bot_signals/review_workspace/2026-03-20/cases/DEGOUSDT-SHORT-EXH-1773978300000/case_close.png,N,N,N,Y,N,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
SIMCASE-SIMSHORTUSDT-SHORT-284277,2026-03-20,SIMSHORTUSDT,SHORT,short_exhaustion_retest,SIMCASE-SIMSHORTUSDT-SHORT-284277,,1773979284277,1773979284277,0,0,0,1773993684277,2026-03-20 11:01:24,2026-03-20 11:01:24,,,,2026-03-20 15:01:24,49.8,50.0,,,,,CONFIRMED,,1,,,,,,,,/root/binance_bot_signals/review_workspace/2026-03-20/cases/SIMCASE-SIMSHORTUSDT-SHORT-284277/case_close.png,N,N,N,Y,N,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
ENJUSDT-LONG-1773981900000,2026-03-20,ENJUSDT,LONG,long_breakout_retest,ENJUSDT-LONG-1773981900000,,1773981900000,1773982361487,0,0,0,1773996761487,2026-03-20 11:45:00,2026-03-20 11:52:41,,,,2026-03-20 15:52:41,0.02587,0.02575,,,,,INVALIDATED,,1,,,,,,,,/root/binance_bot_signals/review_workspace/2026-03-20/cases/ENJUSDT-LONG-1773981900000/case_close.png,N,N,N,Y,N,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
FETUSDT-LONG-1773982800000,2026-03-20,FETUSDT,LONG,long_breakout_retest,FETUSDT-LONG-1773982800000,,1773982800000,1773983312073,0,0,0,1773997712073,2026-03-20 12:00:00,2026-03-20 12:08:32,,,,2026-03-20 16:08:32,0.2383,0.2328,,,,,EXPIRED_WAIT,,8,,,,,,,,/root/binance_bot_signals/review_workspace/2026-03-20/cases/FETUSDT-LONG-1773982800000/case_close.png,N,N,N,Y,N,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNSET,
