2026-03-27T10:47:07.451324+00:00,1774608427451,2026-03-27,SUIUSDT-SHORT-EXH-1774607400000,SUIUSDT,SHORT,short_exhaustion_retest,register_pending_case_start,ok,save_pending_hook,Y,/root/binance_bot_signals/review_workspace,{}
2026-03-27T10:47:07.452185+00:00,1774608427452,2026-03-27,SUIUSDT-SHORT-EXH-1774607400000,SUIUSDT,SHORT,short_exhaustion_retest,ensure_case,ok,pending_registered,Y,/root/binance_bot_signals/review_workspace,{}
2026-03-27T10:47:07.452275+00:00,1774608427452,2026-03-27,SUIUSDT-SHORT-EXH-1774607400000,SUIUSDT,SHORT,short_exhaustion_retest,capture_stage_start,ok,stage=pre_pending,Y,/root/binance_bot_signals/review_workspace,"{""note"": ""pre_pending context"", ""stage"": ""pre_pending"", ""ts_ms"": 1774606500000}"
2026-03-27T10:47:08.090738+00:00,1774608428090,2026-03-27,SUIUSDT-SHORT-EXH-1774607400000,SUIUSDT,SHORT,short_exhaustion_retest,snapshot_saved,ok,stage=pre_pending,Y,/root/binance_bot_signals/review_workspace,"{""image_path"": ""/root/binance_bot_signals/review_snapshots/20260327/SUIUSDT_SHORT_short_exhaustion_retest_pre_pending_1774606500000.png"", ""note"": ""pre_pending context"", ""stage"": ""pre_pending"", ""ts_ms"": 1774606500000}"
2026-03-27T10:47:08.091707+00:00,1774608428091,,SUIUSDT-SHORT-EXH-1774607400000,,,,register_stage,ok,stage=pre_pending,Y,/root/binance_bot_signals/review_workspace,"{""image_path"": ""/root/binance_bot_signals/review_snapshots/20260327/SUIUSDT_SHORT_short_exhaustion_retest_pre_pending_1774606500000.png"", ""note"": ""pre_pending context"", ""stage"": ""pre_pending""}"
2026-03-27T10:47:08.091839+00:00,1774608428091,2026-03-27,SUIUSDT-SHORT-EXH-1774607400000,SUIUSDT,SHORT,short_exhaustion_retest,capture_stage_start,ok,stage=pending_open,Y,/root/binance_bot_signals/review_workspace,"{""note"": ""1h exhaustion 25/35 + 15m breakdown 28/30 -> retest fail pending"", ""stage"": ""pending_open"", ""ts_ms"": 1774607400000}"
2026-03-27T10:47:08.774389+00:00,1774608428774,2026-03-27,SUIUSDT-SHORT-EXH-1774607400000,SUIUSDT,SHORT,short_exhaustion_retest,snapshot_saved,ok,stage=pending_open,Y,/root/binance_bot_signals/review_workspace,"{""image_path"": ""/root/binance_bot_signals/review_snapshots/20260327/SUIUSDT_SHORT_short_exhaustion_retest_pending_1774607400000.png"", ""note"": ""1h exhaustion 25/35 + 15m breakdown 28/30 -> retest fail pending"", ""stage"": ""pending_open"", ""ts_ms"": 1774607400000}"
2026-03-27T10:47:08.775104+00:00,1774608428775,,SUIUSDT-SHORT-EXH-1774607400000,,,,register_stage,ok,stage=pending_open,Y,/root/binance_bot_signals/review_workspace,"{""image_path"": ""/root/binance_bot_signals/review_snapshots/20260327/SUIUSDT_SHORT_short_exhaustion_retest_pending_1774607400000.png"", ""note"": ""1h exhaustion 25/35 + 15m breakdown 28/30 -> retest fail pending"", ""stage"": ""pending_open""}"
2026-03-27T10:47:08.775412+00:00,1774608428775,2026-03-27,SUIUSDT-SHORT-EXH-1774607400000,SUIUSDT,SHORT,short_exhaustion_retest,register_pending_case_done,ok,post_register_check,Y,/root/binance_bot_signals/review_workspace,"{""case_exists_after"": true}"
2026-03-27T10:47:11.120565+00:00,1774608431120,2026-03-27,AVAXUSDT-SHORT-EXH-1774607400000,AVAXUSDT,SHORT,short_exhaustion_retest,save_pending_csv,ok,pending_row_appended,Y,/root/binance_bot_signals/review_workspace,"{""pending_path"": ""/root/binance_bot_signals/pending_setups.csv""}"
2026-03-27T10:47:11.873176+00:00,1774608431873,2026-03-27,AVAXUSDT-SHORT-EXH-1774607400000,AVAXUSDT,SHORT,short_exhaustion_retest,register_pending_case_start,ok,save_pending_hook,Y,/root/binance_bot_signals/review_workspace,{}
2026-03-27T10:47:11.873937+00:00,1774608431873,2026-03-27,AVAXUSDT-SHORT-EXH-1774607400000,AVAXUSDT,SHORT,short_exhaustion_retest,ensure_case,ok,pending_registered,Y,/root/binance_bot_signals/review_workspace,{}
2026-03-27T10:47:11.874185+00:00,1774608431874,2026-03-27,AVAXUSDT-SHORT-EXH-1774607400000,AVAXUSDT,SHORT,short_exhaustion_retest,capture_stage_start,ok,stage=pre_pending,Y,/root/binance_bot_signals/review_workspace,"{""note"": ""pre_pending context"", ""stage"": ""pre_pending"", ""ts_ms"": 1774606500000}"
2026-03-27T10:47:12.507145+00:00,1774608432507,2026-03-27,AVAXUSDT-SHORT-EXH-1774607400000,AVAXUSDT,SHORT,short_exhaustion_retest,snapshot_saved,ok,stage=pre_pending,Y,/root/binance_bot_signals/review_workspace,"{""image_path"": ""/root/binance_bot_signals/review_snapshots/20260327/AVAXUSDT_SHORT_short_exhaustion_retest_pre_pending_1774606500000.png"", ""note"": ""pre_pending context"", ""stage"": ""pre_pending"", ""ts_ms"": 1774606500000}"
2026-03-27T10:47:12.507594+00:00,1774608432507,,AVAXUSDT-SHORT-EXH-1774607400000,,,,register_stage,ok,stage=pre_pending,Y,/root/binance_bot_signals/review_workspace,"{""image_path"": ""/root/binance_bot_signals/review_snapshots/20260327/AVAXUSDT_SHORT_short_exhaustion_retest_pre_pending_1774606500000.png"", ""note"": ""pre_pending context"", ""stage"": ""pre_pending""}"
2026-03-27T10:47:12.507695+00:00,1774608432507,2026-03-27,AVAXUSDT-SHORT-EXH-1774607400000,AVAXUSDT,SHORT,short_exhaustion_retest,capture_stage_start,ok,stage=pending_open,Y,/root/binance_bot_signals/review_workspace,"{""note"": ""1h exhaustion 33/35 + 15m breakdown 28/30 -> retest fail pending"", ""stage"": ""pending_open"", ""ts_ms"": 1774607400000}"
